sample,datetime,wtemp_a_1,ltemp_a_2,wtrhgt__3,wtrhgt__4,batt_mi_5
452,9/13/2017 5:45,9.5,8.9,-4,-4,3.55
453,9/13/2017 6:00,9.5,8.9,-4,-4,3.55
454,9/13/2017 6:15,9.2,8.9,-4,-4,3.55
455,9/13/2017 6:30,9.2,8.5,-4,-4,3.55
456,9/13/2017 6:45,9.2,8.5,-4,-4,3.55
457,9/13/2017 7:00,9.2,8.5,-4,-4,3.55
458,9/13/2017 7:15,9.2,8.2,-4,-4,3.55
459,9/13/2017 7:30,9.2,8.5,-4,-4,3.55
460,9/13/2017 7:45,9.2,8.5,-3,-4,3.55
461,9/13/2017 8:00,9.5,9.2,-3,-3,3.55
462,9/13/2017 8:15,9.8,9.8,-3,-3,3.55
463,9/13/2017 8:30,10.2,11.5,-3,-3,3.55
464,9/13/2017 8:45,10.5,12.8,-4,-3,3.55
465,9/13/2017 9:00,10.5,13.5,-4,-4,3.55
466,9/13/2017 9:15,10.5,14.1,-4,-4,3.55
467,9/13/2017 9:30,10.8,14.8,-4,-4,3.55
468,9/13/2017 9:45,11.2,15.8,-4,-4,3.55
469,9/13/2017 10:00,11.5,16.8,-4,-4,3.55
470,9/13/2017 10:15,11.5,17.5,-4,-4,3.59
471,9/13/2017 10:30,11.8,18.2,-4,-4,3.59
472,9/13/2017 10:45,12.5,19.2,-4,-4,3.59
473,9/13/2017 11:00,12.5,19.9,-4,-4,3.59
474,9/13/2017 11:15,12.1,19.9,-4,-4,3.59
475,9/13/2017 11:30,12.1,19.5,-4,-4,3.59
476,9/13/2017 11:45,12.5,19.5,-4,-4,3.59
477,9/13/2017 12:00,12.5,19.5,-4,-4,3.59
478,9/13/2017 12:15,12.5,19.5,-4,-4,3.59
479,9/13/2017 12:30,12.5,19.9,-4,-4,3.59
480,9/13/2017 12:45,12.5,20.2,-4,-4,3.59
481,9/13/2017 13:00,12.8,20.6,-4,-4,3.59
482,9/13/2017 13:15,13.5,21.3,-4,-4,3.59
483,9/13/2017 13:30,13.5,22,-4,-4,3.59
484,9/13/2017 13:45,13.1,22,-4,-4,3.59
485,9/13/2017 14:00,13.5,22,-4,-4,3.59
486,9/13/2017 14:15,13.8,22.7,-5,-4,3.59
487,9/13/2017 14:30,13.8,23.4,-4,-4,3.59
488,9/13/2017 14:45,14.1,23.8,-5,-4,3.59
489,9/13/2017 15:00,13.8,23.8,-5,-5,3.59
490,9/13/2017 15:15,13.8,23.8,-5,-5,3.59
491,9/13/2017 15:30,13.5,23.4,-5,-5,3.59
492,9/13/2017 15:45,13.5,23.4,-5,-5,3.59
493,9/13/2017 16:00,13.1,22.7,-5,-5,3.59
494,9/13/2017 16:15,12.8,22,-5,-5,3.59
495,9/13/2017 16:30,12.5,21.6,-6,-5,3.59
496,9/13/2017 16:45,12.5,21.3,-5,-6,3.59
497,9/13/2017 17:00,12.5,20.9,-5,-5,3.59
498,9/13/2017 17:15,12.5,20.6,-6,-6,3.59
499,9/13/2017 17:30,12.1,19.9,-6,-6,3.59
500,9/13/2017 17:45,12.1,19.9,-6,-6,3.59
501,9/13/2017 18:00,12.1,19.5,-6,-6,3.59
502,9/13/2017 18:15,12.1,18.8,-6,-6,3.59
503,9/13/2017 18:30,12.1,18.5,-6,-6,3.59
504,9/13/2017 18:45,12.5,18.5,-6,-6,3.59
505,9/13/2017 19:00,12.1,18.2,-6,-6,3.59
506,9/13/2017 19:15,11.8,17.5,-6,-6,3.59
507,9/13/2017 19:30,11.5,16.5,-6,-6,3.59
508,9/13/2017 19:45,11.2,15.5,-6,-6,3.55
509,9/13/2017 20:00,11.2,14.8,-6,-6,3.55
510,9/13/2017 20:15,11.2,14.5,-6,-6,3.55
511,9/13/2017 20:30,10.8,14.1,-6,-6,3.55
512,9/13/2017 20:45,10.8,13.8,-6,-6,3.55
513,9/13/2017 21:00,10.8,13.1,-6,-6,3.55
514,9/13/2017 21:15,10.8,13.1,-6,-6,3.55
515,9/13/2017 21:30,10.5,12.8,-6,-6,3.55
516,9/13/2017 21:45,10.5,12.8,-6,-6,3.55
517,9/13/2017 22:00,10.5,12.8,-6,-6,3.55
518,9/13/2017 22:15,10.5,12.8,-6,-6,3.55
519,9/13/2017 22:30,10.5,12.8,-6,-6,3.55
520,9/13/2017 22:45,10.5,12.8,-6,-6,3.55
521,9/13/2017 23:00,10.5,12.8,-6,-5,3.55
522,9/13/2017 23:15,10.5,12.8,-5,-5,3.55
523,9/13/2017 23:30,10.5,12.5,-5,-5,3.55
524,9/13/2017 23:45,10.5,12.5,-5,-5,3.55
525,9/14/2017 0:00,10.5,12.5,-5,-5,3.55
526,9/14/2017 0:15,10.5,12.1,-5,-5,3.55
527,9/14/2017 0:30,10.5,12.1,-5,-5,3.55
528,9/14/2017 0:45,10.5,12.1,-5,-5,3.55
529,9/14/2017 1:00,10.5,12.1,-5,-5,3.55
530,9/14/2017 1:15,10.2,11.8,-5,-5,3.55
531,9/14/2017 1:30,10.2,11.8,-5,-5,3.55
532,9/14/2017 1:45,10.2,11.8,-4,-4,3.55
533,9/14/2017 2:00,10.2,11.8,-5,-4,3.55
534,9/14/2017 2:15,10.2,11.8,-4,-4,3.55
535,9/14/2017 2:30,10.2,12.1,-4,-4,3.55
536,9/14/2017 2:45,10.2,11.8,-5,-4,3.55
537,9/14/2017 3:00,10.2,11.8,-4,-4,3.55
538,9/14/2017 3:15,10.2,11.8,-4,-4,3.55
539,9/14/2017 3:30,10.2,11.8,-4,-4,3.55
540,9/14/2017 3:45,10.2,11.8,-4,-4,3.55
541,9/14/2017 4:00,10.2,11.5,-4,-4,3.55
542,9/14/2017 4:15,10.2,11.5,-4,-4,3.55
543,9/14/2017 4:30,10.2,11.2,-4,-4,3.55
544,9/14/2017 4:45,9.8,10.8,-4,-4,3.55
545,9/14/2017 5:00,9.8,10.5,-4,-4,3.55
546,9/14/2017 5:15,9.8,10.5,-4,-4,3.55
547,9/14/2017 5:30,9.8,10.2,-4,-4,3.55
548,9/14/2017 5:45,9.8,10.2,-4,-4,3.55
549,9/14/2017 6:00,9.5,9.8,-4,-4,3.55
550,9/14/2017 6:15,9.5,9.5,-4,-4,3.55
551,9/14/2017 6:30,9.5,9.5,-4,-4,3.55
552,9/14/2017 6:45,9.5,9.2,-4,-4,3.55
553,9/14/2017 7:00,9.5,9.2,-4,-4,3.55
554,9/14/2017 7:15,9.5,9.2,-4,-4,3.55
555,9/14/2017 7:30,9.5,9.2,-4,-4,3.55
556,9/14/2017 7:45,9.5,9.5,-4,-4,3.55
557,9/14/2017 8:00,9.8,9.8,-4,-4,3.55
558,9/14/2017 8:15,9.8,10.8,-4,-4,3.55
559,9/14/2017 8:30,10.2,11.8,-4,-4,3.55
560,9/14/2017 8:45,10.5,13.1,-4,-4,3.55
561,9/14/2017 9:00,10.8,13.8,-4,-4,3.55
562,9/14/2017 9:15,10.8,14.5,-4,-4,3.55
563,9/14/2017 9:30,10.8,15.1,-4,-4,3.55
564,9/14/2017 9:45,11.2,15.5,-4,-4,3.55
565,9/14/2017 10:00,11.2,16.1,-4,-4,3.55
566,9/14/2017 10:15,11.2,16.5,-4,-4,3.55
567,9/14/2017 10:30,11.8,17.5,-4,-4,3.55
568,9/14/2017 10:45,12.1,18.5,-4,-4,3.59
569,9/14/2017 11:00,12.5,19.5,-4,-4,3.59
570,9/14/2017 11:15,12.8,20.2,-4,-4,3.59
571,9/14/2017 11:30,13.1,20.6,-4,-4,3.59
572,9/14/2017 11:45,13.1,20.6,-4,-4,3.59
573,9/14/2017 12:00,13.1,20.9,-4,-4,3.59
574,9/14/2017 12:15,13.5,21.3,-4,-4,3.59
575,9/14/2017 12:30,13.5,21.6,-4,-4,3.59
576,9/14/2017 12:45,13.8,22,-4,-4,3.59
577,9/14/2017 13:00,13.8,22.3,-4,-4,3.59
578,9/14/2017 13:15,13.8,22.3,-4,-4,3.59
579,9/14/2017 13:30,14.1,23.1,-4,-4,3.59
580,9/14/2017 13:45,14.5,23.8,-4,-4,3.59
581,9/14/2017 14:00,14.1,23.8,-5,-4,3.59
582,9/14/2017 14:15,13.8,23.4,-5,-5,3.59
583,9/14/2017 14:30,13.5,22.3,-5,-5,3.59
584,9/14/2017 14:45,13.5,21.6,-5,-5,3.59
585,9/14/2017 15:00,13.1,20.6,-5,-5,3.59
586,9/14/2017 15:15,12.8,19.9,-5,-5,3.59
587,9/14/2017 15:30,12.5,19.9,-5,-5,3.59
588,9/14/2017 15:45,12.8,19.9,-5,-5,3.59
589,9/14/2017 16:00,13.1,19.9,-6,-6,3.59
590,9/14/2017 16:15,12.8,19.5,-6,-6,3.59
591,9/14/2017 16:30,12.8,19.2,-6,-6,3.59
592,9/14/2017 16:45,12.5,18.5,-6,-6,3.59
593,9/14/2017 17:00,12.1,18.2,-6,-6,3.59
594,9/14/2017 17:15,12.5,18.2,-6,-6,3.59
595,9/14/2017 17:30,12.1,17.8,-6,-6,3.59
596,9/14/2017 17:45,11.8,17.8,-6,-6,3.59
597,9/14/2017 18:00,11.8,17.5,-7,-6,3.59
598,9/14/2017 18:15,11.8,17.1,-6,-6,3.59
599,9/14/2017 18:30,11.5,16.8,-6,-6,3.59
600,9/14/2017 18:45,11.5,16.5,-6,-6,3.59
601,9/14/2017 19:00,11.5,15.5,-7,-7,3.55
602,9/14/2017 19:15,11.2,14.8,-7,-7,3.55
603,9/14/2017 19:30,11.2,14.1,-7,-7,3.55
604,9/14/2017 19:45,10.8,13.8,-6,-7,3.55
605,9/14/2017 20:00,10.8,13.8,-7,-7,3.55
606,9/14/2017 20:15,10.8,13.5,-6,-6,3.55
607,9/14/2017 20:30,10.8,13.5,-6,-6,3.55
608,9/14/2017 20:45,10.8,13.1,-6,-6,3.55
609,9/14/2017 21:00,10.8,13.1,-6,-6,3.55
610,9/14/2017 21:15,11.2,13.5,-6,-6,3.55
611,9/14/2017 21:30,10.8,13.8,-6,-6,3.55
612,9/14/2017 21:45,10.8,13.8,-6,-6,3.55
613,9/14/2017 22:00,10.8,13.8,-6,-6,3.55
614,9/14/2017 22:15,10.8,13.5,-5,-6,3.55
615,9/14/2017 22:30,10.8,13.5,-5,-5,3.55
616,9/14/2017 22:45,10.8,13.5,-5,-5,3.55
617,9/14/2017 23:00,10.8,13.5,-5,-5,3.55
618,9/14/2017 23:15,10.5,13.1,-5,-5,3.55
619,9/14/2017 23:30,10.5,12.8,-5,-5,3.55
620,9/14/2017 23:45,10.5,12.5,-5,-5,3.55
621,9/15/2017 0:00,10.5,12.5,-5,-5,3.55
622,9/15/2017 0:15,10.5,12.1,-5,-5,3.55
623,9/15/2017 0:30,10.5,12.1,-5,-5,3.55
624,9/15/2017 0:45,10.5,12.1,-5,-5,3.55
625,9/15/2017 1:00,10.5,12.1,-5,-5,3.55
626,9/15/2017 1:15,10.5,12.5,-5,-5,3.55
627,9/15/2017 1:30,10.5,12.5,-5,-5,3.55
628,9/15/2017 1:45,10.5,12.5,-5,-5,3.55
629,9/15/2017 2:00,10.5,12.5,-5,-5,3.55
630,9/15/2017 2:15,10.2,12.1,-5,-5,3.55
631,9/15/2017 2:30,10.2,11.8,-5,-5,3.55
632,9/15/2017 2:45,10.2,11.5,-5,-5,3.55
633,9/15/2017 3:00,9.8,10.8,-4,-5,3.55
634,9/15/2017 3:15,9.8,10.2,-4,-4,3.55
635,9/15/2017 3:30,9.5,9.8,-4,-4,3.55
636,9/15/2017 3:45,9.5,9.2,-4,-4,3.55
637,9/15/2017 4:00,9.5,8.9,-4,-4,3.55
638,9/15/2017 4:15,9.5,8.9,-4,-4,3.55
639,9/15/2017 4:30,9.2,8.9,-4,-4,3.55
640,9/15/2017 4:45,9.5,9.2,-4,-4,3.55
641,9/15/2017 5:00,9.5,9.8,-4,-4,3.55
642,9/15/2017 5:15,9.5,9.8,-4,-4,3.55
643,9/15/2017 5:30,9.2,9.5,-4,-4,3.55
644,9/15/2017 5:45,9.2,9.2,-4,-4,3.55
645,9/15/2017 6:00,9.2,8.9,-4,-4,3.55
646,9/15/2017 6:15,8.9,8.2,-4,-4,3.55
647,9/15/2017 6:30,8.9,8.2,-4,-4,3.55
648,9/15/2017 6:45,8.9,7.9,-4,-4,3.55
649,9/15/2017 7:00,8.9,7.5,-3,-4,3.55
650,9/15/2017 7:15,8.9,7.5,-4,-4,3.55
651,9/15/2017 7:30,8.9,7.9,-4,-4,3.55
652,9/15/2017 7:45,9.2,8.2,-3,-4,3.55
653,9/15/2017 8:00,9.2,9.2,-3,-3,3.55
654,9/15/2017 8:15,9.5,10.2,-3,-3,3.55
655,9/15/2017 8:30,9.8,10.8,-3,-3,3.55
656,9/15/2017 8:45,9.8,11.5,-3,-3,3.55
657,9/15/2017 9:00,9.8,11.8,-3,-3,3.55
658,9/15/2017 9:15,9.8,11.8,-3,-3,3.55
659,9/15/2017 9:30,9.8,12.1,-3,-3,3.55
660,9/15/2017 9:45,10.2,12.1,-3,-3,3.55
661,9/15/2017 10:00,10.5,13.1,-4,-4,3.55
662,9/15/2017 10:15,10.8,14.1,-3,-4,3.55
663,9/15/2017 10:30,11.2,15.5,-4,-4,3.55
664,9/15/2017 10:45,11.2,15.8,-4,-4,3.55
665,9/15/2017 11:00,11.2,15.8,-4,-4,3.55
666,9/15/2017 11:15,11.5,15.8,-4,-4,3.55
667,9/15/2017 11:30,11.5,15.8,-4,-4,3.55
668,9/15/2017 11:45,11.8,16.1,-3,-4,3.55
669,9/15/2017 12:00,11.8,16.1,-4,-4,3.55
670,9/15/2017 12:15,11.5,15.8,-4,-4,3.55
671,9/15/2017 12:30,11.5,15.5,-4,-4,3.55
672,9/15/2017 12:45,11.5,15.8,-4,-4,3.55
673,9/15/2017 13:00,11.5,15.8,-4,-4,3.55
674,9/15/2017 13:15,11.5,15.5,-4,-4,3.55
675,9/15/2017 13:30,11.5,15.5,-4,-4,3.55
676,9/15/2017 13:45,11.8,16.1,-4,-4,3.55
677,9/15/2017 14:00,11.8,16.8,-4,-4,3.55
678,9/15/2017 14:15,11.8,17.1,-4,-4,3.59
679,9/15/2017 14:30,12.1,17.8,-4,-4,3.59
680,9/15/2017 14:45,11.8,17.8,-4,-4,3.59
681,9/15/2017 15:00,11.8,17.5,-4,-4,3.59
682,9/15/2017 15:15,11.8,17.5,-4,-4,3.59
683,9/15/2017 15:30,11.8,17.5,-4,-4,3.59
684,9/15/2017 15:45,11.5,17.1,-4,-4,3.59
685,9/15/2017 16:00,11.5,17.1,-4,-4,3.59
686,9/15/2017 16:15,11.8,17.8,-4,-4,3.59
687,9/15/2017 16:30,12.1,18.2,-4,-4,3.59
688,9/15/2017 16:45,12.1,18.2,-4,-4,3.59
689,9/15/2017 17:00,11.8,17.8,-5,-5,3.59
690,9/15/2017 17:15,11.8,17.5,-5,-5,3.59
691,9/15/2017 17:30,11.5,17.1,-5,-5,3.59
692,9/15/2017 17:45,11.2,16.5,-5,-5,3.59
693,9/15/2017 18:00,11.2,16.5,-5,-5,3.59
694,9/15/2017 18:15,11.2,16.1,-5,-5,3.55
695,9/15/2017 18:30,10.8,15.5,-5,-5,3.55
696,9/15/2017 18:45,10.8,14.5,-5,-5,3.55
697,9/15/2017 19:00,10.8,13.5,-5,-5,3.55
698,9/15/2017 19:15,10.8,13.5,-5,-5,3.55
699,9/15/2017 19:30,10.5,13.1,-5,-5,3.55
700,9/15/2017 19:45,10.5,12.8,-5,-5,3.55
701,9/15/2017 20:00,10.2,12.1,-5,-5,3.55
702,9/15/2017 20:15,10.2,11.5,-5,-5,3.55
703,9/15/2017 20:30,10.2,11.5,-5,-5,3.55
704,9/15/2017 20:45,10.2,11.2,-5,-5,3.55
705,9/15/2017 21:00,9.8,11.2,-5,-5,3.55
706,9/15/2017 21:15,9.8,11.2,-5,-5,3.55
707,9/15/2017 21:30,9.8,10.8,-5,-5,3.55
708,9/15/2017 21:45,9.8,10.8,-5,-5,3.55
709,9/15/2017 22:00,9.8,10.8,-5,-5,3.55
710,9/15/2017 22:15,9.5,10.5,-5,-5,3.55
711,9/15/2017 22:30,9.2,9.2,-5,-5,3.55
712,9/15/2017 22:45,8.9,8.2,-5,-5,3.55
713,9/15/2017 23:00,8.9,7.2,-4,-5,3.55
714,9/15/2017 23:15,8.5,6.9,-4,-4,3.55
715,9/15/2017 23:30,8.5,6.5,-4,-4,3.55
716,9/15/2017 23:45,8.5,6.2,-4,-4,3.55
717,9/16/2017 0:00,8.5,5.9,-4,-4,3.55
718,9/16/2017 0:15,8.5,5.9,-4,-4,3.55
719,9/16/2017 0:30,8.5,5.9,-3,-3,3.55
720,9/16/2017 0:45,8.5,5.9,-2,-3,3.55
721,9/16/2017 1:00,8.5,5.9,-3,-3,3.55
722,9/16/2017 1:15,8.5,6.2,-3,-3,3.55
723,9/16/2017 1:30,8.5,6.2,-3,-3,3.55
724,9/16/2017 1:45,8.5,5.9,-3,-3,3.55
725,9/16/2017 2:00,8.5,5.9,-3,-3,3.55
726,9/16/2017 2:15,8.5,5.9,-3,-3,3.55
727,9/16/2017 2:30,8.5,6.2,-3,-3,3.55
728,9/16/2017 2:45,8.5,6.5,-3,-3,3.55
729,9/16/2017 3:00,8.9,6.5,-3,-3,3.55
730,9/16/2017 3:15,8.5,6.5,-3,-3,3.55
731,9/16/2017 3:30,8.5,6.5,-3,-3,3.55
732,9/16/2017 3:45,8.5,6.2,-3,-3,3.55
733,9/16/2017 4:00,8.5,5.9,-3,-3,3.55
734,9/16/2017 4:15,8.2,5.9,-3,-3,3.55
735,9/16/2017 4:30,8.2,5.6,-3,-3,3.55
736,9/16/2017 4:45,8.2,5.2,-3,-3,3.55
737,9/16/2017 5:00,8.2,5.2,-3,-3,3.55
738,9/16/2017 5:15,8.2,5.2,-3,-3,3.55
739,9/16/2017 5:30,8.2,5.6,-3,-3,3.55
740,9/16/2017 5:45,8.2,5.6,-3,-3,3.55
741,9/16/2017 6:00,8.2,5.6,-3,-3,3.55
742,9/16/2017 6:15,8.2,5.6,-3,-3,3.55
743,9/16/2017 6:30,8.2,5.6,-3,-3,3.55
744,9/16/2017 6:45,8.2,5.2,-3,-3,3.55
745,9/16/2017 7:00,8.2,5.2,-3,-3,3.55
746,9/16/2017 7:15,7.9,5.2,-3,-3,3.55
747,9/16/2017 7:30,8.2,4.9,-3,-3,3.55
748,9/16/2017 7:45,7.9,4.9,-3,-3,3.55
749,9/16/2017 8:00,7.9,4.9,-3,-3,3.55
750,9/16/2017 8:15,7.9,4.9,-3,-3,3.55
751,9/16/2017 8:30,7.9,4.9,-3,-3,3.55
752,9/16/2017 8:45,8.2,5.2,-3,-3,3.55
753,9/16/2017 9:00,8.5,5.9,-3,-3,3.55
754,9/16/2017 9:15,8.5,6.5,-2,-3,3.55
755,9/16/2017 9:30,8.2,6.5,-2,-2,3.55
756,9/16/2017 9:45,8.2,6.2,-2,-2,3.55
757,9/16/2017 10:00,8.5,6.2,-2,-2,3.55
758,9/16/2017 10:15,8.9,7.2,-2,-2,3.55
759,9/16/2017 10:30,8.9,8.2,-2,-2,3.55
760,9/16/2017 10:45,8.9,8.9,-2,-2,3.55
761,9/16/2017 11:00,9.2,9.5,-2,-2,3.55
762,9/16/2017 11:15,9.5,10.2,-2,-2,3.55
763,9/16/2017 11:30,9.5,10.8,-2,-2,3.55
764,9/16/2017 11:45,9.8,11.2,-2,-2,3.55
765,9/16/2017 12:00,9.8,11.5,-2,-2,3.55
766,9/16/2017 12:15,9.8,11.8,-2,-2,3.55
767,9/16/2017 12:30,10.2,12.1,-2,-2,3.55
768,9/16/2017 12:45,10.2,12.5,-2,-2,3.55
769,9/16/2017 13:00,10.5,12.8,-2,-2,3.55
770,9/16/2017 13:15,10.5,13.1,-2,-2,3.55
771,9/16/2017 13:30,10.8,13.5,-2,-2,3.55
772,9/16/2017 13:45,10.8,14.5,-2,-3,3.55
773,9/16/2017 14:00,10.8,14.8,-3,-3,3.55
774,9/16/2017 14:15,11.2,15.1,-3,-3,3.55
775,9/16/2017 14:30,11.2,15.5,-3,-3,3.55
776,9/16/2017 14:45,11.2,15.8,-3,-3,3.55
777,9/16/2017 15:00,11.2,15.8,-3,-3,3.55
778,9/16/2017 15:15,11.2,16.1,-3,-3,3.55
779,9/16/2017 15:30,11.2,16.5,-3,-3,3.55
780,9/16/2017 15:45,11.2,17.1,-3,-3,3.55
781,9/16/2017 16:00,10.8,16.8,-3,-3,3.55
782,9/16/2017 16:15,10.8,16.5,-3,-3,3.55
783,9/16/2017 16:30,10.8,15.8,-3,-3,3.55
784,9/16/2017 16:45,10.5,15.1,-3,-3,3.55
785,9/16/2017 17:00,10.5,14.8,-3,-3,3.55
786,9/16/2017 17:15,10.5,14.5,-3,-3,3.55
787,9/16/2017 17:30,10.2,13.8,-3,-3,3.55
788,9/16/2017 17:45,10.2,13.1,-4,-3,3.55
789,9/16/2017 18:00,9.8,12.5,-4,-4,3.55
790,9/16/2017 18:15,9.8,11.8,-4,-3,3.55
791,9/16/2017 18:30,9.5,11.2,-4,-4,3.55
792,9/16/2017 18:45,9.5,10.8,-4,-3,3.55
793,9/16/2017 19:00,9.5,10.5,-4,-4,3.55
794,9/16/2017 19:15,9.5,10.2,-3,-3,3.55
795,9/16/2017 19:30,9.2,9.8,-3,-3,3.55
796,9/16/2017 19:45,9.2,9.5,-3,-3,3.55
797,9/16/2017 20:00,9.2,8.9,-4,-3,3.55
798,9/16/2017 20:15,8.9,8.5,-4,-4,3.55
799,9/16/2017 20:30,8.9,7.9,-3,-4,3.55
800,9/16/2017 20:45,8.9,7.5,-3,-3,3.55
801,9/16/2017 21:00,8.5,7.2,-3,-3,3.55
802,9/16/2017 21:15,8.5,6.9,-4,-3,3.55
803,9/16/2017 21:30,8.5,6.9,-3,-3,3.55
804,9/16/2017 21:45,8.2,6.5,-3,-3,3.55
805,9/16/2017 22:00,8.2,6.2,-3,-3,3.55
806,9/16/2017 22:15,8.2,6.2,-3,-3,3.55
807,9/16/2017 22:30,8.2,6.2,-3,-3,3.55
808,9/16/2017 22:45,8.2,6.2,-3,-3,3.55
809,9/16/2017 23:00,8.2,5.9,-3,-3,3.55
810,9/16/2017 23:15,7.9,5.6,-3,-3,3.55
811,9/16/2017 23:30,7.9,5.2,-3,-3,3.55
812,9/16/2017 23:45,7.5,4.9,-3,-3,3.55
813,9/17/2017 0:00,7.5,4.2,-3,-3,3.55
814,9/17/2017 0:15,7.5,3.9,-4,-3,3.55
815,9/17/2017 0:30,7.2,3.9,-3,-3,3.55
816,9/17/2017 0:45,7.2,3.5,-3,-3,3.55
817,9/17/2017 1:00,7.2,3.2,-4,-3,3.55
818,9/17/2017 1:15,7.2,2.9,-3,-3,3.55
819,9/17/2017 1:30,7.2,2.9,-3,-3,3.55
820,9/17/2017 1:45,7.2,2.9,-3,-3,3.55
821,9/17/2017 2:00,7.2,2.9,-3,-3,3.51
822,9/17/2017 2:15,7.2,2.9,-3,-3,3.51
823,9/17/2017 2:30,6.9,2.9,-3,-3,3.51
824,9/17/2017 2:45,7.2,2.9,-3,-3,3.51
825,9/17/2017 3:00,7.2,2.9,-3,-3,3.51
826,9/17/2017 3:15,6.9,2.9,-3,-3,3.51
827,9/17/2017 3:30,6.9,2.5,-3,-3,3.51
828,9/17/2017 3:45,6.5,2.2,-3,-3,3.51
829,9/17/2017 4:00,6.5,1.9,-3,-3,3.51
830,9/17/2017 4:15,6.5,1.5,-3,-3,3.51
831,9/17/2017 4:30,6.2,1.5,-3,-3,3.51
832,9/17/2017 4:45,6.2,1.2,-3,-3,3.51
833,9/17/2017 5:00,6.2,1.2,-3,-3,3.51
834,9/17/2017 5:15,6.2,1.2,-3,-3,3.51
835,9/17/2017 5:30,6.2,1.2,-3,-3,3.51
836,9/17/2017 5:45,6.2,0.8,-3,-3,3.51
837,9/17/2017 6:00,6.2,0.8,-3,-3,3.51
838,9/17/2017 6:15,6.2,0.8,-3,-3,3.51
839,9/17/2017 6:30,6.2,0.8,-3,-3,3.51
840,9/17/2017 6:45,6.2,0.8,-3,-3,3.51
841,9/17/2017 7:00,6.2,0.8,-3,-3,3.51
842,9/17/2017 7:15,6.2,0.8,-3,-3,3.51
843,9/17/2017 7:30,6.2,0.8,-3,-3,3.51
844,9/17/2017 7:45,6.2,1.2,-3,-3,3.51
845,9/17/2017 8:00,6.2,1.2,-3,-3,3.51
846,9/17/2017 8:15,6.2,1.5,-3,-3,3.51
847,9/17/2017 8:30,6.5,1.5,-3,-3,3.51
848,9/17/2017 8:45,6.5,1.9,-2,-3,3.51
849,9/17/2017 9:00,6.9,2.9,-3,-3,3.51
850,9/17/2017 9:15,7.2,3.9,-2,-2,3.51
851,9/17/2017 9:30,7.5,5.2,-2,-2,3.55
852,9/17/2017 9:45,7.9,6.2,-2,-2,3.55
853,9/17/2017 10:00,8.2,7.2,-2,-2,3.55
854,9/17/2017 10:15,8.5,8.2,-2,-2,3.55
855,9/17/2017 10:30,8.5,9.8,-2,-2,3.55
856,9/17/2017 10:45,8.9,11.2,-2,-2,3.55
857,9/17/2017 11:00,8.9,11.5,-2,-2,3.55
858,9/17/2017 11:15,9.2,11.5,-2,-2,3.55
859,9/17/2017 11:30,9.2,11.5,-2,-2,3.55
860,9/17/2017 11:45,9.2,11.8,-2,-2,3.55
861,9/17/2017 12:00,9.2,12.1,-2,-2,3.55
862,9/17/2017 12:15,9.5,12.8,-2,-2,3.55
863,9/17/2017 12:30,9.5,12.8,-2,-2,3.55
864,9/17/2017 12:45,9.5,12.8,-2,-2,3.55
865,9/17/2017 13:00,9.8,13.5,-2,-2,3.55
866,9/17/2017 13:15,10.2,14.1,-2,-2,3.55
867,9/17/2017 13:30,10.2,14.5,-2,-2,3.55
868,9/17/2017 13:45,10.2,14.5,-3,-3,3.55
869,9/17/2017 14:00,10.5,14.8,-3,-3,3.55
870,9/17/2017 14:15,10.8,15.8,-3,-3,3.55
871,9/17/2017 14:30,10.8,16.8,-3,-3,3.55
872,9/17/2017 14:45,10.8,17.1,-3,-3,3.55
873,9/17/2017 15:00,10.8,16.5,-3,-3,3.55
874,9/17/2017 15:15,10.5,15.1,-3,-3,3.55
875,9/17/2017 15:30,10.5,14.8,-3,-3,3.55
876,9/17/2017 15:45,10.8,15.1,-3,-3,3.55
877,9/17/2017 16:00,10.8,15.5,-3,-3,3.55
878,9/17/2017 16:15,10.8,15.8,-3,-3,3.55
879,9/17/2017 16:30,10.5,15.5,-3,-3,3.55
880,9/17/2017 16:45,10.5,15.1,-3,-3,3.55
881,9/17/2017 17:00,10.2,14.5,-3,-3,3.55
882,9/17/2017 17:15,10.2,14.5,-3,-3,3.55
883,9/17/2017 17:30,10.2,14.1,-3,-3,3.55
884,9/17/2017 17:45,10.2,14.1,-3,-3,3.55
885,9/17/2017 18:00,10.2,13.8,-4,-3,3.55
886,9/17/2017 18:15,10.2,13.1,-3,-3,3.55
887,9/17/2017 18:30,9.8,12.8,-3,-4,3.55
888,9/17/2017 18:45,9.8,12.1,-4,-4,3.55
889,9/17/2017 19:00,9.8,11.8,-4,-4,3.55
890,9/17/2017 19:15,9.8,11.2,-4,-4,3.55
891,9/17/2017 19:30,9.5,10.8,-3,-3,3.55
892,9/17/2017 19:45,9.5,10.8,-4,-4,3.55
893,9/17/2017 20:00,9.5,10.5,-3,-3,3.55
894,9/17/2017 20:15,9.5,10.2,-3,-3,3.55
895,9/17/2017 20:30,9.2,9.8,-4,-4,3.55
896,9/17/2017 20:45,9.2,9.8,-4,-4,3.55
897,9/17/2017 21:00,9.2,9.8,-4,-4,3.55
898,9/17/2017 21:15,9.2,9.5,-4,-4,3.55
899,9/17/2017 21:30,9.2,9.5,-4,-4,3.55
900,9/17/2017 21:45,9.2,9.5,-4,-4,3.55
901,9/17/2017 22:00,9.2,9.2,-4,-4,3.55
