sample,datetime,wtemp_a_1,ltemp_a_2,wtrhgt__3,wtrhgt__4,batt_mi_5
1919,06/11/2018 12:15:00,9.8,22.0,39,38,3.63
1920,06/11/2018 12:30:00,9.8,22.0,38,39,3.63
1921,06/11/2018 12:45:00,9.8,22.3,38,38,3.63
1922,06/11/2018 13:00:00,9.8,22.3,38,38,3.63
1923,06/11/2018 13:15:00,10.2,22.7,37,38,3.63
1924,06/11/2018 13:30:00,10.2,23.4,37,38,3.63
1925,06/11/2018 13:45:00,10.2,24.5,39,38,3.63
1926,06/11/2018 14:00:00,10.2,24.5,38,38,3.63
1927,06/11/2018 14:15:00,10.2,24.2,39,38,3.63
1928,06/11/2018 14:30:00,10.2,24.2,38,38,3.63
1929,06/11/2018 14:45:00,10.2,23.8,37,37,3.63
1930,06/11/2018 15:00:00,10.2,23.8,37,37,3.63
1931,06/11/2018 15:15:00,10.2,23.4,37,37,3.63
1932,06/11/2018 15:30:00,10.2,23.4,38,37,3.63
1933,06/11/2018 15:45:00,10.2,23.1,37,37,3.63
1934,06/11/2018 16:00:00,9.8,22.7,37,37,3.63
1935,06/11/2018 16:15:00,9.8,22.0,36,37,3.63
1936,06/11/2018 16:30:00,9.8,21.6,37,37,3.63
1937,06/11/2018 16:45:00,9.8,21.6,37,37,3.63
1938,06/11/2018 17:00:00,9.8,21.3,37,37,3.63
1939,06/11/2018 17:15:00,9.5,20.6,37,37,3.63
1940,06/11/2018 17:30:00,9.5,19.5,38,38,3.63
1941,06/11/2018 17:45:00,9.5,18.8,38,37,3.63
1942,06/11/2018 18:00:00,9.5,18.2,37,38,3.63
1943,06/11/2018 18:15:00,9.5,17.5,37,37,3.59
1944,06/11/2018 18:30:00,9.2,16.5,37,38,3.59
1945,06/11/2018 18:45:00,9.2,15.8,37,37,3.59
1946,06/11/2018 19:00:00,9.2,15.1,37,38,3.59
1947,06/11/2018 19:15:00,9.2,14.5,38,37,3.59
1948,06/11/2018 19:30:00,8.9,14.1,38,38,3.59
1949,06/11/2018 19:45:00,8.9,13.8,37,38,3.59
1950,06/11/2018 20:00:00,8.9,13.5,37,38,3.59
1951,06/11/2018 20:15:00,8.9,13.1,38,38,3.59
1952,06/11/2018 20:30:00,8.5,12.8,39,38,3.59
1953,06/11/2018 20:45:00,8.5,12.8,38,38,3.59
1954,06/11/2018 21:00:00,8.5,12.5,37,38,3.59
1955,06/11/2018 21:15:00,8.5,12.1,38,38,3.59
1956,06/11/2018 21:30:00,8.2,11.8,38,39,3.59
1957,06/11/2018 21:45:00,8.2,11.5,38,38,3.59
1958,06/11/2018 22:00:00,8.2,10.8,38,38,3.59
1959,06/11/2018 22:15:00,8.2,10.5,38,38,3.59
1960,06/11/2018 22:30:00,7.9,10.2,39,39,3.59
1961,06/11/2018 22:45:00,7.9,10.2,39,39,3.59
1962,06/11/2018 23:00:00,7.9,9.8,38,39,3.59
1963,06/11/2018 23:15:00,7.9,9.5,38,39,3.59
1964,06/11/2018 23:30:00,7.5,9.2,37,38,3.59
1965,06/11/2018 23:45:00,7.5,8.9,39,39,3.59
1966,06/12/2018 00:00:00,7.5,8.5,38,39,3.59
1967,06/12/2018 00:15:00,7.5,8.2,39,39,3.59
1968,06/12/2018 00:30:00,7.5,8.2,38,39,3.55
1969,06/12/2018 00:45:00,7.2,7.9,39,39,3.55
1970,06/12/2018 01:00:00,7.2,7.9,38,39,3.55
1971,06/12/2018 01:15:00,7.2,7.9,39,39,3.55
1972,06/12/2018 01:30:00,7.2,7.9,40,39,3.55
1973,06/12/2018 01:45:00,7.2,7.5,40,39,3.55
1974,06/12/2018 02:00:00,7.2,7.5,40,39,3.55
1975,06/12/2018 02:15:00,6.9,7.2,41,39,3.55
1976,06/12/2018 02:30:00,6.9,7.2,40,39,3.55
1977,06/12/2018 02:45:00,6.9,6.9,40,39,3.55
1978,06/12/2018 03:00:00,6.9,6.5,39,39,3.55
1979,06/12/2018 03:15:00,6.9,6.5,39,39,3.55
1980,06/12/2018 03:30:00,6.5,6.2,38,39,3.55
1981,06/12/2018 03:45:00,6.5,5.9,39,39,3.55
1982,06/12/2018 04:00:00,6.5,5.6,40,40,3.55
1983,06/12/2018 04:15:00,6.5,5.6,39,39,3.55
1984,06/12/2018 04:30:00,6.5,5.2,40,39,3.55
1985,06/12/2018 04:45:00,6.5,5.2,40,39,3.55
1986,06/12/2018 05:00:00,6.2,5.2,39,39,3.55
1987,06/12/2018 05:15:00,6.2,4.9,40,39,3.55
1988,06/12/2018 05:30:00,6.2,4.9,40,39,3.55
1989,06/12/2018 05:45:00,6.2,4.9,39,39,3.55
1990,06/12/2018 06:00:00,6.2,4.9,38,39,3.55
1991,06/12/2018 06:15:00,6.2,4.9,38,39,3.55
1992,06/12/2018 06:30:00,6.2,4.9,40,39,3.55
1993,06/12/2018 06:45:00,6.2,4.9,39,39,3.55
1994,06/12/2018 07:00:00,6.2,5.9,39,39,3.55
1995,06/12/2018 07:15:00,6.5,7.5,38,39,3.55
1996,06/12/2018 07:30:00,6.5,8.5,39,39,3.55
1997,06/12/2018 07:45:00,6.9,9.5,38,39,3.55
1998,06/12/2018 08:00:00,6.9,10.2,39,39,3.59
1999,06/12/2018 08:15:00,6.9,11.2,39,39,3.59
2000,06/12/2018 08:30:00,7.2,12.5,39,40,3.59
2001,06/12/2018 08:45:00,7.2,14.1,40,39,3.59
2002,06/12/2018 09:00:00,7.5,16.1,39,39,3.59
2003,06/12/2018 09:15:00,7.5,17.5,39,39,3.59
2004,06/12/2018 09:30:00,7.9,18.8,38,39,3.59
2005,06/12/2018 09:45:00,8.2,20.2,39,39,3.63
2006,06/12/2018 10:00:00,8.5,21.6,39,39,3.63
2007,06/12/2018 10:15:00,8.5,23.1,40,39,3.63
2008,06/12/2018 10:30:00,8.9,24.2,39,38,3.63
2009,06/12/2018 10:45:00,9.2,24.5,38,39,3.63
2010,06/12/2018 11:00:00,9.2,24.2,38,38,3.63
2011,06/12/2018 11:15:00,9.5,23.8,37,38,3.63
2012,06/12/2018 11:30:00,9.5,23.8,38,38,3.63
2013,06/12/2018 11:45:00,9.8,23.8,37,38,3.63
2014,06/12/2018 12:00:00,9.8,23.8,37,37,3.63
2015,06/12/2018 12:15:00,10.2,24.2,36,37,3.63
2016,06/12/2018 12:30:00,10.2,24.5,37,37,3.63
2017,06/12/2018 12:45:00,10.2,24.2,36,37,3.63
2018,06/12/2018 13:00:00,10.5,24.2,36,36,3.63
2019,06/12/2018 13:15:00,10.5,24.5,35,36,3.63
2020,06/12/2018 13:30:00,10.5,24.5,36,36,3.63
2021,06/12/2018 13:45:00,10.5,25.3,37,36,3.63
2022,06/12/2018 14:00:00,10.5,25.6,36,36,3.63
2023,06/12/2018 14:15:00,10.5,25.3,35,36,3.63
2024,06/12/2018 14:30:00,10.5,24.9,35,36,3.63
2025,06/12/2018 14:45:00,10.5,24.9,35,36,3.63
2026,06/12/2018 15:00:00,10.5,24.5,36,36,3.63
2027,06/12/2018 15:15:00,10.2,24.2,35,36,3.63
2028,06/12/2018 15:30:00,10.2,24.2,35,35,3.63
2029,06/12/2018 15:45:00,10.2,23.8,34,35,3.63
2030,06/12/2018 16:00:00,10.2,23.8,36,36,3.63
2031,06/12/2018 16:15:00,10.2,23.4,36,36,3.63
2032,06/12/2018 16:30:00,10.2,23.1,35,36,3.63
2033,06/12/2018 16:45:00,9.8,22.7,35,35,3.63
2034,06/12/2018 17:00:00,9.8,22.0,36,36,3.63
2035,06/12/2018 17:15:00,9.8,21.6,36,36,3.63
2036,06/12/2018 17:30:00,9.8,21.3,36,36,3.63
2037,06/12/2018 17:45:00,9.8,20.6,36,36,3.63
2038,06/12/2018 18:00:00,9.5,19.2,36,36,3.63
2039,06/12/2018 18:15:00,9.5,18.2,36,36,3.59
2040,06/12/2018 18:30:00,9.5,17.1,37,36,3.59
2041,06/12/2018 18:45:00,9.5,16.5,36,36,3.59
2042,06/12/2018 19:00:00,9.2,16.1,36,36,3.59
2043,06/12/2018 19:15:00,9.2,15.8,37,37,3.59
2044,06/12/2018 19:30:00,9.2,15.5,36,36,3.59
2045,06/12/2018 19:45:00,9.2,14.8,37,37,3.59
2046,06/12/2018 20:00:00,9.2,14.5,37,37,3.59
2047,06/12/2018 20:15:00,8.9,14.1,36,37,3.59
2048,06/12/2018 20:30:00,8.9,14.1,37,37,3.59
2049,06/12/2018 20:45:00,8.9,13.8,36,37,3.59
2050,06/12/2018 21:00:00,8.9,13.5,38,37,3.59
2051,06/12/2018 21:15:00,8.9,13.1,37,37,3.59
2052,06/12/2018 21:30:00,8.5,12.8,38,37,3.59
2053,06/12/2018 21:45:00,8.5,12.5,38,38,3.59
2054,06/12/2018 22:00:00,8.5,11.8,38,37,3.59
2055,06/12/2018 22:15:00,8.5,11.5,38,38,3.59
2056,06/12/2018 22:30:00,8.5,11.2,38,37,3.59
2057,06/12/2018 22:45:00,8.2,10.8,37,38,3.59
2058,06/12/2018 23:00:00,8.2,10.5,38,38,3.59
2059,06/12/2018 23:15:00,8.2,10.2,38,38,3.59
2060,06/12/2018 23:30:00,8.2,9.8,37,38,3.59
2061,06/12/2018 23:45:00,8.2,9.5,38,38,3.59
2062,06/13/2018 00:00:00,7.9,9.5,38,38,3.59
2063,06/13/2018 00:15:00,7.9,9.2,38,38,3.59
2064,06/13/2018 00:30:00,7.9,8.9,38,38,3.59
2065,06/13/2018 00:45:00,7.9,8.9,38,38,3.59
2066,06/13/2018 01:00:00,7.9,8.5,40,39,3.59
2067,06/13/2018 01:15:00,7.5,8.5,38,38,3.59
2068,06/13/2018 01:30:00,7.5,8.2,39,39,3.55
2069,06/13/2018 01:45:00,7.5,7.9,39,39,3.55
2070,06/13/2018 02:00:00,7.5,7.9,40,39,3.55
2071,06/13/2018 02:15:00,7.5,7.5,40,39,3.55
2072,06/13/2018 02:30:00,7.5,7.5,40,39,3.55
2073,06/13/2018 02:45:00,7.5,7.2,38,39,3.55
2074,06/13/2018 03:00:00,7.5,7.2,39,39,3.55
2075,06/13/2018 03:15:00,7.2,6.9,40,39,3.55
2076,06/13/2018 03:30:00,7.2,6.9,39,39,3.55
2077,06/13/2018 03:45:00,7.2,6.9,38,39,3.55
2078,06/13/2018 04:00:00,7.2,6.5,40,40,3.55
2079,06/13/2018 04:15:00,7.2,6.5,40,39,3.55
2080,06/13/2018 04:30:00,7.2,6.5,39,39,3.55
2081,06/13/2018 04:45:00,7.2,6.5,40,39,3.55
2082,06/13/2018 05:00:00,7.2,6.5,38,39,3.55
2083,06/13/2018 05:15:00,7.2,6.5,39,40,3.55
2084,06/13/2018 05:30:00,6.9,6.2,39,39,3.55
2085,06/13/2018 05:45:00,6.9,6.5,40,40,3.55
2086,06/13/2018 06:00:00,6.9,6.5,39,39,3.55
2087,06/13/2018 06:15:00,6.9,6.9,40,39,3.55
2088,06/13/2018 06:30:00,6.9,6.9,40,39,3.55
2089,06/13/2018 06:45:00,7.2,7.2,40,39,3.55
2090,06/13/2018 07:00:00,7.2,8.2,40,40,3.55
2091,06/13/2018 07:15:00,7.2,9.8,40,40,3.59
2092,06/13/2018 07:30:00,7.5,11.2,40,40,3.59
2093,06/13/2018 07:45:00,7.5,11.8,40,40,3.59
2094,06/13/2018 08:00:00,7.9,12.8,41,40,3.59
2095,06/13/2018 08:15:00,7.9,14.1,40,40,3.59
2096,06/13/2018 08:30:00,8.2,15.8,40,40,3.59
2097,06/13/2018 08:45:00,8.2,17.5,40,40,3.59
2098,06/13/2018 09:00:00,8.5,18.8,40,40,3.59
2099,06/13/2018 09:15:00,8.5,19.9,39,39,3.63
2100,06/13/2018 09:30:00,8.9,21.3,40,39,3.63
2101,06/13/2018 09:45:00,9.2,22.3,38,39,3.63
2102,06/13/2018 10:00:00,9.2,23.8,39,39,3.63
2103,06/13/2018 10:15:00,9.5,25.3,39,39,3.63
2104,06/13/2018 10:30:00,9.8,26.4,39,39,3.63
2105,06/13/2018 10:45:00,9.8,26.8,40,39,3.63
2106,06/13/2018 11:00:00,9.8,26.4,39,38,3.63
2107,06/13/2018 11:15:00,10.2,26.4,37,38,3.63
2108,06/13/2018 11:30:00,10.2,26.0,37,38,3.63
2109,06/13/2018 11:45:00,10.5,26.0,38,38,3.63
2110,06/13/2018 12:00:00,10.5,26.4,37,37,3.63
2111,06/13/2018 12:15:00,10.8,26.4,37,37,3.63
2112,06/13/2018 12:30:00,10.8,26.4,36,36,3.63
2113,06/13/2018 12:45:00,10.8,26.4,35,35,3.63
2114,06/13/2018 13:00:00,10.8,26.4,35,35,3.63
2115,06/13/2018 13:15:00,11.2,26.8,36,35,3.63
2116,06/13/2018 13:30:00,11.2,26.8,35,35,3.63
2117,06/13/2018 13:45:00,11.2,27.2,35,35,3.63
2118,06/13/2018 14:00:00,10.8,26.8,35,35,3.63
2119,06/13/2018 14:15:00,10.8,26.8,34,35,3.63
2120,06/13/2018 14:30:00,10.8,26.8,35,35,3.63
2121,06/13/2018 14:45:00,10.8,26.8,35,35,3.63
2122,06/13/2018 15:00:00,10.8,26.8,35,35,3.63
2123,06/13/2018 15:15:00,10.8,26.4,35,35,3.63
2124,06/13/2018 15:30:00,10.8,26.4,36,35,3.63
2125,06/13/2018 15:45:00,10.8,26.0,35,35,3.63
2126,06/13/2018 16:00:00,10.8,26.0,35,35,3.63
2127,06/13/2018 16:15:00,10.8,26.0,35,35,3.63
2128,06/13/2018 16:30:00,10.5,25.3,36,35,3.63
2129,06/13/2018 16:45:00,10.5,24.9,35,35,3.63
2130,06/13/2018 17:00:00,10.5,24.5,36,35,3.63
2131,06/13/2018 17:15:00,10.5,24.2,36,35,3.63
2132,06/13/2018 17:30:00,10.5,23.4,35,36,3.63
2133,06/13/2018 17:45:00,10.2,22.7,35,35,3.63
2134,06/13/2018 18:00:00,10.2,22.0,35,35,3.63
2135,06/13/2018 18:15:00,10.2,20.9,37,36,3.63
2136,06/13/2018 18:30:00,10.2,19.5,36,36,3.63
2137,06/13/2018 18:45:00,9.8,18.8,36,36,3.63
2138,06/13/2018 19:00:00,9.8,18.2,36,36,3.63
2139,06/13/2018 19:15:00,9.8,17.8,36,36,3.59
2140,06/13/2018 19:30:00,9.8,17.5,36,36,3.59
2141,06/13/2018 19:45:00,9.5,16.8,36,36,3.59
2142,06/13/2018 20:00:00,9.5,16.5,37,36,3.59
2143,06/13/2018 20:15:00,9.5,16.1,36,36,3.59
2144,06/13/2018 20:30:00,9.5,15.5,37,37,3.59
2145,06/13/2018 20:45:00,9.2,15.1,36,37,3.59
2146,06/13/2018 21:00:00,9.2,14.5,37,36,3.59
2147,06/13/2018 21:15:00,9.2,14.1,37,37,3.59
2148,06/13/2018 21:30:00,9.2,13.8,38,37,3.59
2149,06/13/2018 21:45:00,9.2,13.5,37,37,3.59
2150,06/13/2018 22:00:00,8.9,13.1,36,37,3.59
2151,06/13/2018 22:15:00,8.9,12.8,36,37,3.59
2152,06/13/2018 22:30:00,8.9,12.5,37,37,3.59
2153,06/13/2018 22:45:00,8.9,12.1,37,37,3.59
2154,06/13/2018 23:00:00,8.5,11.8,38,37,3.59
2155,06/13/2018 23:15:00,8.5,11.5,38,37,3.59
2156,06/13/2018 23:30:00,8.5,11.2,38,37,3.59
2157,06/13/2018 23:45:00,8.5,10.8,38,37,3.59
2158,06/14/2018 00:00:00,8.5,10.8,37,38,3.59
2159,06/14/2018 00:15:00,8.2,10.5,38,38,3.59
2160,06/14/2018 00:30:00,8.2,10.2,37,38,3.59
2161,06/14/2018 00:45:00,8.2,10.2,38,38,3.59
2162,06/14/2018 01:00:00,8.2,9.8,37,38,3.59
2163,06/14/2018 01:15:00,8.2,9.5,37,38,3.59
2164,06/14/2018 01:30:00,7.9,9.5,39,38,3.59
2165,06/14/2018 01:45:00,7.9,9.2,38,38,3.59
2166,06/14/2018 02:00:00,7.9,9.2,39,38,3.59
2167,06/14/2018 02:15:00,7.9,8.9,38,38,3.59
2168,06/14/2018 02:30:00,7.9,8.9,38,38,3.55
2169,06/14/2018 02:45:00,7.9,8.5,38,38,3.55
2170,06/14/2018 03:00:00,7.9,8.5,38,38,3.55
2171,06/14/2018 03:15:00,7.5,8.5,39,38,3.55
2172,06/14/2018 03:30:00,7.5,8.5,39,38,3.55
2173,06/14/2018 03:45:00,7.5,8.2,38,39,3.55
2174,06/14/2018 04:00:00,7.5,8.2,38,38,3.55
2175,06/14/2018 04:15:00,7.5,8.2,38,38,3.55
2176,06/14/2018 04:30:00,7.5,7.9,39,38,3.55
2177,06/14/2018 04:45:00,7.5,7.9,39,38,3.55
2178,06/14/2018 05:00:00,7.5,7.9,39,39,3.55
2179,06/14/2018 05:15:00,7.5,7.9,39,39,3.55
2180,06/14/2018 05:30:00,7.5,7.9,39,39,3.55
2181,06/14/2018 05:45:00,7.5,7.9,38,38,3.55
2182,06/14/2018 06:00:00,7.5,8.2,39,38,3.55
2183,06/14/2018 06:15:00,7.5,8.2,38,39,3.55
2184,06/14/2018 06:30:00,7.5,8.5,38,39,3.55
2185,06/14/2018 06:45:00,7.5,8.9,39,39,3.55
2186,06/14/2018 07:00:00,7.5,9.5,39,39,3.55
2187,06/14/2018 07:15:00,7.9,10.5,39,39,3.59
2188,06/14/2018 07:30:00,7.9,11.5,39,39,3.59
2189,06/14/2018 07:45:00,7.9,12.1,39,39,3.59
2190,06/14/2018 08:00:00,7.9,12.8,39,39,3.59
2191,06/14/2018 08:15:00,7.9,13.1,39,39,3.59
2192,06/14/2018 08:30:00,8.2,13.5,38,39,3.59
2193,06/14/2018 08:45:00,8.2,13.5,39,39,3.59
2194,06/14/2018 09:00:00,8.2,13.8,38,39,3.59
2195,06/14/2018 09:15:00,8.2,15.1,39,39,3.59
2196,06/14/2018 09:30:00,8.5,17.5,40,39,3.59
2197,06/14/2018 09:45:00,8.5,18.2,38,39,3.59
2198,06/14/2018 10:00:00,8.5,18.5,39,39,3.59
2199,06/14/2018 10:15:00,8.9,19.2,38,39,3.59
2200,06/14/2018 10:30:00,8.9,20.6,39,38,3.63
2201,06/14/2018 10:45:00,9.2,21.6,39,38,3.63
2202,06/14/2018 11:00:00,9.2,22.3,39,38,3.63
2203,06/14/2018 11:15:00,9.2,22.0,38,38,3.63
2204,06/14/2018 11:30:00,9.2,22.0,38,38,3.63
2205,06/14/2018 11:45:00,9.2,21.6,37,38,3.63
2206,06/14/2018 12:00:00,9.2,21.6,38,38,3.63
2207,06/14/2018 12:15:00,9.5,22.3,38,38,3.63
2208,06/14/2018 12:30:00,9.8,23.1,37,37,3.63
2209,06/14/2018 12:45:00,9.8,23.8,38,37,3.63
2210,06/14/2018 13:00:00,10.2,24.5,37,37,3.63
2211,06/14/2018 13:15:00,10.2,24.9,38,37,3.63
2212,06/14/2018 13:30:00,10.5,25.3,37,37,3.63
2213,06/14/2018 13:45:00,10.5,25.6,36,37,3.63
2214,06/14/2018 14:00:00,10.2,24.5,37,36,3.63
2215,06/14/2018 14:15:00,9.8,23.1,36,36,3.63
2216,06/14/2018 14:30:00,9.8,20.6,35,36,3.63
2217,06/14/2018 14:45:00,9.8,18.5,36,36,3.59
2218,06/14/2018 15:00:00,9.5,17.5,36,36,3.59
2219,06/14/2018 15:15:00,9.5,16.8,36,36,3.59
2220,06/14/2018 15:30:00,9.5,16.8,36,36,3.59
2221,06/14/2018 15:45:00,9.5,17.8,35,36,3.59
2222,06/14/2018 16:00:00,9.5,18.2,36,36,3.59
2223,06/14/2018 16:15:00,9.5,18.5,36,36,3.59
2224,06/14/2018 16:30:00,9.8,18.5,36,36,3.59
2225,06/14/2018 16:45:00,9.8,19.2,36,36,3.59
2226,06/14/2018 17:00:00,9.8,19.5,36,36,3.63
2227,06/14/2018 17:15:00,9.8,19.5,36,36,3.63
2228,06/14/2018 17:30:00,9.8,19.2,36,36,3.63
2229,06/14/2018 17:45:00,9.5,18.8,37,36,3.59
2230,06/14/2018 18:00:00,9.5,18.5,36,36,3.59
2231,06/14/2018 18:15:00,9.5,18.5,36,36,3.59
2232,06/14/2018 18:30:00,9.5,18.5,36,36,3.59
2233,06/14/2018 18:45:00,9.5,18.8,37,36,3.59
2234,06/14/2018 19:00:00,9.5,19.2,37,36,3.63
2235,06/14/2018 19:15:00,9.5,19.2,36,36,3.63
2236,06/14/2018 19:30:00,9.5,18.8,37,37,3.59
2237,06/14/2018 19:45:00,9.5,18.2,37,36,3.59
2238,06/14/2018 20:00:00,9.2,17.1,37,37,3.59
2239,06/14/2018 20:15:00,9.2,16.1,37,37,3.59
2240,06/14/2018 20:30:00,9.2,15.1,37,37,3.59
2241,06/14/2018 20:45:00,9.2,14.8,36,37,3.59
2242,06/14/2018 21:00:00,8.9,14.1,37,37,3.59
2243,06/14/2018 21:15:00,8.9,13.8,37,37,3.59
2244,06/14/2018 21:30:00,8.9,13.5,37,37,3.59
2245,06/14/2018 21:45:00,8.9,12.8,36,37,3.59
2246,06/14/2018 22:00:00,8.9,12.5,37,37,3.59
2247,06/14/2018 22:15:00,8.5,12.1,37,37,3.59
2248,06/14/2018 22:30:00,8.5,12.1,37,37,3.59
2249,06/14/2018 22:45:00,8.5,11.8,38,37,3.59
2250,06/14/2018 23:00:00,8.5,11.8,37,37,3.59
2251,06/14/2018 23:15:00,8.5,11.5,38,37,3.59
2252,06/14/2018 23:30:00,8.5,11.2,37,37,3.59
2253,06/14/2018 23:45:00,8.5,11.2,38,37,3.59
2254,06/15/2018 00:00:00,8.5,11.5,38,38,3.59
2255,06/15/2018 00:15:00,8.5,11.8,38,38,3.59
2256,06/15/2018 00:30:00,8.5,12.1,37,38,3.59
2257,06/15/2018 00:45:00,8.5,12.5,38,38,3.59
2258,06/15/2018 01:00:00,8.5,12.8,38,38,3.59
2259,06/15/2018 01:15:00,8.5,12.8,38,38,3.59
2260,06/15/2018 01:30:00,8.5,13.1,38,38,3.59
2261,06/15/2018 01:45:00,8.5,13.1,38,38,3.59
2262,06/15/2018 02:00:00,8.2,13.1,37,38,3.59
2263,06/15/2018 02:15:00,8.2,12.8,39,38,3.59
2264,06/15/2018 02:30:00,8.2,12.5,38,38,3.59
2265,06/15/2018 02:45:00,8.2,11.8,38,38,3.59
2266,06/15/2018 03:00:00,8.2,11.5,38,38,3.59
2267,06/15/2018 03:15:00,8.2,11.5,38,38,3.59
2268,06/15/2018 03:30:00,8.2,11.5,39,38,3.59
2269,06/15/2018 03:45:00,8.2,11.5,39,39,3.59
2270,06/15/2018 04:00:00,8.2,11.8,39,38,3.59
2271,06/15/2018 04:15:00,8.2,11.8,38,38,3.59
2272,06/15/2018 04:30:00,8.2,11.8,39,38,3.59
2273,06/15/2018 04:45:00,8.2,11.5,39,39,3.59
2274,06/15/2018 05:00:00,8.2,11.8,39,39,3.59
2275,06/15/2018 05:15:00,8.2,12.1,39,39,3.59
2276,06/15/2018 05:30:00,8.2,12.8,39,39,3.59
2277,06/15/2018 05:45:00,8.2,13.5,38,39,3.59
2278,06/15/2018 06:00:00,8.2,14.1,39,39,3.59
2279,06/15/2018 06:15:00,8.2,14.5,39,39,3.59
2280,06/15/2018 06:30:00,8.5,15.1,39,39,3.59
2281,06/15/2018 06:45:00,8.5,15.8,39,39,3.59
2282,06/15/2018 07:00:00,8.5,16.8,39,39,3.59
2283,06/15/2018 07:15:00,8.5,18.8,39,39,3.59
2284,06/15/2018 07:30:00,8.9,19.9,39,39,3.59
2285,06/15/2018 07:45:00,8.9,20.2,38,39,3.63
2286,06/15/2018 08:00:00,8.9,20.6,38,39,3.63
2287,06/15/2018 08:15:00,9.2,20.6,38,38,3.63
2288,06/15/2018 08:30:00,9.2,20.9,38,38,3.63
2289,06/15/2018 08:45:00,9.2,21.3,38,38,3.63
2290,06/15/2018 09:00:00,9.2,21.6,38,38,3.63
2291,06/15/2018 09:15:00,9.5,22.0,38,38,3.63
2292,06/15/2018 09:30:00,9.5,22.7,38,38,3.63
2293,06/15/2018 09:45:00,9.8,23.4,37,38,3.63
2294,06/15/2018 10:00:00,9.8,24.5,38,37,3.63
2295,06/15/2018 10:15:00,10.2,25.6,37,37,3.63
2296,06/15/2018 10:30:00,10.2,26.4,36,37,3.63
2297,06/15/2018 10:45:00,10.2,26.0,36,37,3.63
2298,06/15/2018 11:00:00,10.2,25.3,36,36,3.63
2299,06/15/2018 11:15:00,10.2,24.5,36,36,3.63
2300,06/15/2018 11:30:00,10.2,24.2,36,36,3.63
2301,06/15/2018 11:45:00,10.2,23.8,36,36,3.63
2302,06/15/2018 12:00:00,10.2,23.8,36,36,3.63
2303,06/15/2018 12:15:00,10.2,23.4,35,36,3.63
2304,06/15/2018 12:30:00,10.2,23.8,35,35,3.63
2305,06/15/2018 12:45:00,10.5,24.5,35,35,3.63
2306,06/15/2018 13:00:00,10.8,24.9,35,35,3.63
2307,06/15/2018 13:15:00,10.8,25.6,35,35,3.63
2308,06/15/2018 13:30:00,11.2,25.6,35,35,3.63
2309,06/15/2018 13:45:00,11.2,26.8,35,35,3.63
2310,06/15/2018 14:00:00,11.2,26.8,35,35,3.63
2311,06/15/2018 14:15:00,11.2,26.8,35,35,3.63
2312,06/15/2018 14:30:00,10.8,26.8,35,34,3.63
2313,06/15/2018 14:45:00,10.8,26.4,34,34,3.63
2314,06/15/2018 15:00:00,10.8,26.0,34,34,3.63
2315,06/15/2018 15:15:00,10.8,25.6,33,34,3.63
2316,06/15/2018 15:30:00,10.8,24.9,34,34,3.63
2317,06/15/2018 15:45:00,10.8,24.5,34,34,3.63
2318,06/15/2018 16:00:00,10.5,23.4,34,34,3.63
2319,06/15/2018 16:15:00,10.5,23.1,33,34,3.63
2320,06/15/2018 16:30:00,10.5,22.7,34,34,3.63
2321,06/15/2018 16:45:00,10.5,22.3,34,34,3.63
2322,06/15/2018 17:00:00,10.5,22.0,34,34,3.63
2323,06/15/2018 17:15:00,10.5,21.6,34,34,3.63
2324,06/15/2018 17:30:00,10.5,21.3,34,34,3.63
2325,06/15/2018 17:45:00,10.5,21.3,35,34,3.63
2326,06/15/2018 18:00:00,10.5,21.3,34,34,3.63
2327,06/15/2018 18:15:00,10.5,21.3,35,34,3.63
2328,06/15/2018 18:30:00,10.5,20.9,35,35,3.63
2329,06/15/2018 18:45:00,10.2,20.6,35,35,3.63
2330,06/15/2018 19:00:00,10.2,19.9,35,35,3.63
2331,06/15/2018 19:15:00,10.2,19.2,35,35,3.59
2332,06/15/2018 19:30:00,10.2,18.5,35,35,3.59
2333,06/15/2018 19:45:00,10.2,18.2,35,35,3.59
2334,06/15/2018 20:00:00,10.2,18.5,36,35,3.59
2335,06/15/2018 20:15:00,10.2,18.5,35,35,3.59
2336,06/15/2018 20:30:00,9.8,17.8,36,35,3.59
2337,06/15/2018 20:45:00,9.8,17.1,35,35,3.59
2338,06/15/2018 21:00:00,9.8,16.5,36,36,3.59
2339,06/15/2018 21:15:00,9.8,16.1,36,36,3.59
2340,06/15/2018 21:30:00,9.8,15.8,36,36,3.59
2341,06/15/2018 21:45:00,9.5,15.1,36,36,3.59
2342,06/15/2018 22:00:00,9.5,14.8,36,36,3.59
2343,06/15/2018 22:15:00,9.5,14.1,36,36,3.59
2344,06/15/2018 22:30:00,9.5,13.8,36,36,3.59
2345,06/15/2018 22:45:00,9.5,13.5,36,36,3.59
2346,06/15/2018 23:00:00,9.2,13.5,36,36,3.59
2347,06/15/2018 23:15:00,9.2,13.1,36,36,3.59
2348,06/15/2018 23:30:00,9.2,12.8,36,36,3.59
2349,06/15/2018 23:45:00,9.2,12.8,36,36,3.59
2350,06/16/2018 00:00:00,9.2,12.5,36,36,3.59
2351,06/16/2018 00:15:00,9.2,12.5,37,37,3.59
2352,06/16/2018 00:30:00,8.9,12.5,37,37,3.59
2353,06/16/2018 00:45:00,8.9,12.1,37,37,3.59
