sample,datetime,wtemp_a_1,ltemp_a_2,wtrhgt__3,wtrhgt__4,batt_mi_5
67,3/10/2018 5:16,1.5,0.1,-3,-3,3.55
68,3/10/2018 5:31,1.2,0.1,-3,-3,3.55
69,3/10/2018 5:46,1.2,-0.2,-3,-3,3.55
70,3/10/2018 6:01,0.8,-0.6,-3,-3,3.55
71,3/10/2018 6:16,0.8,-0.9,-3,-3,3.55
72,3/10/2018 6:31,0.5,-1.3,-3,-3,3.55
73,3/10/2018 6:46,0.5,-1.6,-3,-3,3.55
74,3/10/2018 7:01,0.5,-1.6,-3,-3,3.55
75,3/10/2018 7:16,0.8,-1.6,-3,-3,3.55
76,3/10/2018 7:31,0.8,-1.6,-3,-3,3.55
77,3/10/2018 7:46,0.8,-1.6,-3,-3,3.55
78,3/10/2018 8:01,0.8,-1.6,-3,-3,3.55
79,3/10/2018 8:16,1.2,-1.3,-3,-3,3.55
80,3/10/2018 8:31,1.2,-0.9,-3,-3,3.55
81,3/10/2018 8:46,1.5,-0.2,-3,-3,3.55
82,3/10/2018 9:01,1.5,0.1,-3,-3,3.55
83,3/10/2018 9:16,1.5,0.5,-3,-3,3.55
84,3/10/2018 9:31,1.5,0.5,-3,-3,3.55
85,3/10/2018 9:46,1.5,0.8,-3,-3,3.55
86,3/10/2018 10:01,1.5,0.8,-3,-3,3.55
87,3/10/2018 10:16,1.2,0.5,-3,-3,3.55
88,3/10/2018 10:31,1.5,0.1,-3,-3,3.55
89,3/10/2018 10:46,1.9,0.8,-3,-3,3.55
90,3/10/2018 11:01,1.9,1.2,-3,-3,3.55
91,3/10/2018 11:16,1.9,1.2,-3,-3,3.55
92,3/10/2018 11:31,1.9,1.2,-3,-3,3.55
93,3/10/2018 11:46,1.9,1.5,-3,-3,3.55
94,3/10/2018 12:01,1.9,1.9,-3,-3,3.55
95,3/10/2018 12:16,1.9,1.5,-3,-3,3.55
96,3/10/2018 12:31,1.9,1.5,-3,-3,3.55
97,3/10/2018 12:46,1.9,1.9,-3,-3,3.55
98,3/10/2018 13:01,2.2,2.2,-3,-3,3.55
99,3/10/2018 13:16,2.2,2.5,-3,-3,3.55
100,3/10/2018 13:31,2.2,2.5,-3,-3,3.55
101,3/10/2018 13:46,2.2,2.5,-3,-3,3.55
102,3/10/2018 14:01,1.9,2.2,-3,-3,3.55
103,3/10/2018 14:16,1.9,1.9,-3,-3,3.55
104,3/10/2018 14:31,1.9,1.9,-4,-3,3.55
105,3/10/2018 14:46,1.9,1.9,-3,-3,3.55
106,3/10/2018 15:01,1.9,2.2,-4,-3,3.55
107,3/10/2018 15:16,1.9,2.2,-3,-3,3.55
108,3/10/2018 15:31,1.9,2.2,-3,-3,3.55
109,3/10/2018 15:46,1.9,1.9,-3,-3,3.55
110,3/10/2018 16:01,1.5,1.5,-3,-3,3.55
111,3/10/2018 16:16,1.5,1.2,-3,-4,3.55
112,3/10/2018 16:31,1.5,0.8,-4,-3,3.55
113,3/10/2018 16:46,1.2,0.1,-4,-3,3.55
114,3/10/2018 17:01,1.2,-0.2,-4,-3,3.55
115,3/10/2018 17:16,1.2,-0.6,-4,-4,3.55
116,3/10/2018 17:31,0.8,-1.3,-3,-4,3.55
117,3/10/2018 17:46,0.8,-1.6,-4,-4,3.55
118,3/10/2018 18:01,0.5,-2,-4,-4,3.55
119,3/10/2018 18:16,0.5,-2.7,-4,-4,3.55
120,3/10/2018 18:31,0.5,-3.1,-3,-4,3.55
121,3/10/2018 18:46,0.1,-3.4,-4,-4,3.55
122,3/10/2018 19:01,0.1,-3.8,-4,-4,3.55
123,3/10/2018 19:16,0.1,-3.8,-4,-4,3.55
124,3/10/2018 19:31,0.1,-4.2,-4,-4,3.55
125,3/10/2018 19:46,0.1,-4.5,-4,-4,3.55
126,3/10/2018 20:01,0.1,-4.5,-4,-4,3.55
127,3/10/2018 20:16,-0.2,-4.9,-4,-4,3.55
128,3/10/2018 20:31,-0.2,-4.9,-4,-4,3.55
129,3/10/2018 20:46,-0.2,-5.3,-4,-4,3.55
130,3/10/2018 21:01,-0.2,-5.3,-4,-4,3.51
131,3/10/2018 21:16,-0.2,-5.3,-4,-4,3.51
132,3/10/2018 21:31,-0.2,-5.7,-3,-4,3.51
133,3/10/2018 21:46,-0.2,-5.7,-4,-4,3.51
134,3/10/2018 22:01,-0.2,-5.7,-4,-4,3.51
135,3/10/2018 22:16,-0.2,-5.3,-4,-4,3.51
136,3/10/2018 22:31,-0.2,-5.7,-4,-4,3.51
137,3/10/2018 22:46,-0.2,-5.3,-4,-4,3.51
138,3/10/2018 23:01,-0.2,-5.3,-4,-4,3.51
139,3/10/2018 23:16,-0.2,-5.3,-4,-3,3.51
140,3/10/2018 23:31,-0.6,-5.3,-3,-3,3.51
141,3/10/2018 23:46,-0.6,-5.3,-3,-3,3.51
142,3/11/2018 0:01,-0.6,-5.3,-3,-3,3.51
143,3/11/2018 0:16,-0.6,-5.7,-3,-3,3.51
144,3/11/2018 0:31,-0.6,-5.7,-3,-3,3.51
145,3/11/2018 0:46,-0.9,-6.1,-3,-3,3.51
146,3/11/2018 1:01,-0.6,-6.4,-4,-3,3.51
147,3/11/2018 1:16,-0.6,-6.4,-3,-3,3.51
148,3/11/2018 1:31,-0.9,-7.2,-4,-3,3.51
149,3/11/2018 1:46,-0.9,-8,-3,-3,3.51
150,3/11/2018 2:01,-1.3,-8.4,-4,-3,3.51
151,3/11/2018 2:16,-1.3,-8.8,-4,-4,3.51
152,3/11/2018 2:31,-1.3,-9.2,-4,-4,3.51
153,3/11/2018 2:46,-1.3,-9.2,-4,-4,3.51
154,3/11/2018 3:01,-1.3,-9.7,-4,-4,3.51
155,3/11/2018 3:16,-1.3,-9.7,-4,-4,3.51
156,3/11/2018 3:31,-1.6,-9.7,-4,-4,3.51
157,3/11/2018 3:46,-1.6,-10.1,-4,-4,3.51
158,3/11/2018 4:01,-1.6,-9.7,-4,-4,3.51
159,3/11/2018 4:16,-1.6,-8.8,-4,-4,3.51
160,3/11/2018 4:31,-1.6,-8.4,-3,-4,3.51
161,3/11/2018 4:46,-1.3,-8.4,-3,-3,3.51
162,3/11/2018 5:01,-1.6,-8.8,-4,-4,3.51
163,3/11/2018 5:16,-1.6,-9.2,-4,-4,3.51
164,3/11/2018 5:31,-1.6,-9.7,-4,-4,3.51
165,3/11/2018 5:46,-1.6,-9.7,-4,-4,3.51
166,3/11/2018 6:01,-1.6,-9.7,-3,-3,3.51
167,3/11/2018 6:16,-1.6,-10.1,-4,-4,3.51
168,3/11/2018 6:31,-1.6,-10.1,-3,-3,3.51
169,3/11/2018 6:46,-1.6,-9.7,-3,-3,3.51
170,3/11/2018 7:01,-1.6,-9.7,-4,-3,3.51
171,3/11/2018 7:16,-1.6,-10.1,-3,-3,3.51
172,3/11/2018 7:31,-1.3,-9.7,-3,-3,3.51
173,3/11/2018 7:46,-1.3,-9.2,-3,-3,3.51
174,3/11/2018 8:01,-1.3,-8.4,-3,-3,3.51
175,3/11/2018 8:16,-0.9,-7.2,-3,-3,3.51
176,3/11/2018 8:31,-0.2,-6.4,-3,-3,3.51
177,3/11/2018 8:46,-0.2,-5.3,-3,-3,3.51
178,3/11/2018 9:01,0.1,-4.5,-3,-3,3.51
179,3/11/2018 9:16,0.5,-3.4,-3,-3,3.51
180,3/11/2018 9:31,0.8,-2,-2,-2,3.51
181,3/11/2018 9:46,0.8,-1.3,-2,-2,3.51
182,3/11/2018 10:01,1.2,-0.6,-1,-2,3.55
183,3/11/2018 10:16,1.5,0.1,-2,-2,3.55
184,3/11/2018 10:31,1.9,1.2,-2,-2,3.55
185,3/11/2018 10:46,2.2,1.9,-1,-1,3.55
186,3/11/2018 11:01,2.5,2.5,-1,-1,3.55
187,3/11/2018 11:16,2.5,3.5,-1,-1,3.55
188,3/11/2018 11:31,2.9,4.2,-1,-1,3.55
189,3/11/2018 11:46,2.9,4.9,0,0,3.55
190,3/11/2018 12:01,3.2,5.6,0,0,3.55
191,3/11/2018 12:16,3.5,5.9,0,0,3.55
192,3/11/2018 12:31,3.2,6.2,0,0,3.55
193,3/11/2018 12:46,3.5,6.5,0,0,3.55
194,3/11/2018 13:01,3.2,6.9,0,0,3.55
195,3/11/2018 13:16,3.2,7.5,0,0,3.55
196,3/11/2018 13:31,3.2,7.5,0,0,3.55
197,3/11/2018 13:46,3.2,8.2,0,0,3.55
198,3/11/2018 14:01,3.2,8.5,0,0,3.55
199,3/11/2018 14:16,3.2,8.9,0,0,3.55
200,3/11/2018 14:31,2.9,9.2,0,0,3.55
201,3/11/2018 14:46,2.9,8.9,0,0,3.59
202,3/11/2018 15:01,2.5,8.2,1,0,3.55
203,3/11/2018 15:16,2.5,7.2,1,1,3.55
204,3/11/2018 15:31,2.2,6.2,1,1,3.55
205,3/11/2018 15:46,2.2,5.2,1,1,3.55
206,3/11/2018 16:01,2.2,4.6,1,1,3.55
207,3/11/2018 16:16,1.9,3.9,0,1,3.55
208,3/11/2018 16:31,1.9,3.5,1,1,3.55
209,3/11/2018 16:46,1.9,3.2,0,0,3.55
210,3/11/2018 17:01,1.9,2.5,1,0,3.55
211,3/11/2018 17:16,1.5,2.2,0,0,3.55
212,3/11/2018 17:31,1.5,1.5,0,0,3.55
213,3/11/2018 17:46,1.2,0.8,0,0,3.55
214,3/11/2018 18:01,1.2,0.1,0,0,3.55
215,3/11/2018 18:16,1.2,-0.6,-1,0,3.55
216,3/11/2018 18:31,0.8,-0.9,-1,-1,3.55
217,3/11/2018 18:46,0.8,-1.3,-1,-1,3.55
218,3/11/2018 19:01,0.8,-1.6,-1,-1,3.55
219,3/11/2018 19:16,0.8,-1.6,-1,-1,3.55
220,3/11/2018 19:31,0.8,-2,-1,-1,3.55
221,3/11/2018 19:46,0.8,-2,-1,-1,3.55
222,3/11/2018 20:01,0.8,-2,-1,-1,3.55
223,3/11/2018 20:16,0.8,-2.3,-1,-1,3.55
224,3/11/2018 20:31,0.8,-2.3,-1,-1,3.55
225,3/11/2018 20:46,0.5,-2.7,-1,-1,3.55
226,3/11/2018 21:01,0.8,-2.7,-1,-1,3.55
227,3/11/2018 21:16,0.8,-2.7,-2,-1,3.55
228,3/11/2018 21:31,0.8,-2.7,-1,-1,3.55
229,3/11/2018 21:46,0.5,-2.7,-1,-1,3.55
230,3/11/2018 22:01,0.5,-3.1,-1,-1,3.55
231,3/11/2018 22:16,0.5,-3.4,-2,-1,3.55
232,3/11/2018 22:31,0.5,-3.8,-2,-2,3.55
233,3/11/2018 22:46,0.5,-3.8,-1,-2,3.55
234,3/11/2018 23:01,0.1,-3.8,-1,-2,3.55
235,3/11/2018 23:16,0.1,-4.2,-2,-2,3.55
236,3/11/2018 23:31,0.1,-4.2,-2,-2,3.55
237,3/11/2018 23:46,0.1,-4.5,-1,-2,3.55
238,3/12/2018 0:01,0.1,-4.9,-2,-2,3.55
239,3/12/2018 0:16,0.1,-4.9,-2,-2,3.51
240,3/12/2018 0:31,-0.2,-5.3,-2,-2,3.51
241,3/12/2018 0:46,-0.2,-5.3,-2,-2,3.51
242,3/12/2018 1:01,-0.2,-5.7,-2,-2,3.51
243,3/12/2018 1:16,-0.2,-5.7,-2,-2,3.51
244,3/12/2018 1:31,-0.2,-6.1,-2,-2,3.51
245,3/12/2018 1:46,-0.2,-6.1,-2,-2,3.51
246,3/12/2018 2:01,-0.2,-6.1,-2,-2,3.51
247,3/12/2018 2:16,-0.2,-6.1,-2,-2,3.51
248,3/12/2018 2:31,-0.6,-6.4,-1,-2,3.51
249,3/12/2018 2:46,-0.6,-6.4,-2,-2,3.51
250,3/12/2018 3:01,-0.6,-6.4,-2,-2,3.51
251,3/12/2018 3:16,-0.6,-6.4,-2,-2,3.51
252,3/12/2018 3:31,-0.6,-6.8,-2,-2,3.51
253,3/12/2018 3:46,-0.6,-6.8,-2,-2,3.51
254,3/12/2018 4:01,-0.6,-6.8,-2,-2,3.51
255,3/12/2018 4:16,-0.6,-6.8,-2,-2,3.51
256,3/12/2018 4:31,-0.6,-6.8,-2,-2,3.51
257,3/12/2018 4:46,-0.6,-6.8,-2,-2,3.51
258,3/12/2018 5:01,-0.6,-6.8,-2,-2,3.51
259,3/12/2018 5:16,-0.6,-6.4,-2,-2,3.51
260,3/12/2018 5:31,-0.2,-6.1,-2,-2,3.51
261,3/12/2018 5:46,-0.2,-6.1,-2,-2,3.51
262,3/12/2018 6:01,-0.2,-6.1,-2,-2,3.51
263,3/12/2018 6:16,-0.2,-5.7,-2,-2,3.51
264,3/12/2018 6:31,-0.2,-5.7,-2,-2,3.51
265,3/12/2018 6:46,-0.2,-5.3,-2,-2,3.51
266,3/12/2018 7:01,0.1,-5.3,-2,-2,3.51
267,3/12/2018 7:16,0.1,-4.9,-2,-2,3.51
268,3/12/2018 7:31,0.1,-4.5,-1,-1,3.51
269,3/12/2018 7:46,0.5,-4.2,-1,-1,3.51
270,3/12/2018 8:01,0.5,-3.8,-1,-1,3.51
271,3/12/2018 8:16,0.8,-3.1,-1,-1,3.51
272,3/12/2018 8:31,1.2,-2,-1,-1,3.55
273,3/12/2018 8:46,1.5,-0.6,-1,-1,3.55
274,3/12/2018 9:01,1.9,0.8,-2,-1,3.55
275,3/12/2018 9:16,2.2,2.2,-1,-1,3.55
276,3/12/2018 9:31,2.5,3.2,-1,-1,3.55
277,3/12/2018 9:46,2.9,4.6,-1,-1,3.55
278,3/12/2018 10:01,3.2,5.6,-1,-1,3.55
279,3/12/2018 10:16,3.2,5.9,-1,-1,3.55
280,3/12/2018 10:31,3.2,6.2,0,0,3.55
281,3/12/2018 10:46,3.2,6.2,0,0,3.55
282,3/12/2018 11:01,3.2,6.5,0,0,3.55
283,3/12/2018 11:16,3.5,6.5,0,0,3.55
284,3/12/2018 11:31,3.5,6.5,0,0,3.55
285,3/12/2018 11:46,3.5,6.5,0,0,3.55
286,3/12/2018 12:01,3.5,6.5,0,0,3.55
287,3/12/2018 12:16,3.9,6.5,0,0,3.55
288,3/12/2018 12:31,3.9,6.9,0,0,3.55
289,3/12/2018 12:46,3.9,7.5,0,0,3.55
290,3/12/2018 13:01,3.9,7.5,0,0,3.55
291,3/12/2018 13:16,3.9,7.9,0,0,3.55
292,3/12/2018 13:31,3.5,7.9,-1,0,3.55
293,3/12/2018 13:46,3.5,8.5,0,0,3.55
294,3/12/2018 14:01,3.2,7.9,0,0,3.55
295,3/12/2018 14:16,3.2,7.9,0,0,3.55
296,3/12/2018 14:31,3.2,8.2,0,0,3.59
297,3/12/2018 14:46,3.2,8.2,0,0,3.55
298,3/12/2018 15:01,3.5,8.2,0,0,3.59
299,3/12/2018 15:16,3.5,8.5,0,0,3.59
300,3/12/2018 15:31,3.2,8.2,0,1,3.59
301,3/12/2018 15:46,3.5,7.9,1,0,3.59
302,3/12/2018 16:01,3.5,7.9,0,0,3.59
303,3/12/2018 16:16,3.2,7.5,0,0,3.55
304,3/12/2018 16:31,3.2,7.2,1,0,3.55
305,3/12/2018 16:46,3.2,6.9,0,0,3.55
306,3/12/2018 17:01,3.2,6.5,1,0,3.55
307,3/12/2018 17:16,2.9,5.9,0,0,3.55
308,3/12/2018 17:31,2.5,5.2,0,0,3.55
309,3/12/2018 17:46,2.2,4.2,0,0,3.55
310,3/12/2018 18:01,2.2,3.5,0,0,3.55
311,3/12/2018 18:16,2.2,3.2,0,0,3.55
312,3/12/2018 18:31,2.2,2.5,0,0,3.55
313,3/12/2018 18:46,2.2,2.5,0,0,3.55
314,3/12/2018 19:01,2.2,2.2,0,-1,3.55
315,3/12/2018 19:16,2.2,2.2,-1,0,3.55
316,3/12/2018 19:31,1.9,2.2,0,-1,3.55
317,3/12/2018 19:46,1.9,1.9,-1,-1,3.55
318,3/12/2018 20:01,1.9,1.5,-1,-1,3.55
319,3/12/2018 20:16,1.9,1.2,-1,-1,3.55
320,3/12/2018 20:31,1.9,0.8,-1,-1,3.55
321,3/12/2018 20:46,1.9,0.8,-1,-1,3.55
322,3/12/2018 21:01,1.5,0.5,-1,-1,3.55
323,3/12/2018 21:16,1.5,-0.2,-1,-1,3.55
324,3/12/2018 21:31,1.2,-0.9,-1,-1,3.55
325,3/12/2018 21:46,1.2,-1.3,-1,-1,3.55
326,3/12/2018 22:01,0.8,-1.6,-1,-1,3.55
327,3/12/2018 22:16,0.8,-2,-1,-1,3.55
328,3/12/2018 22:31,0.8,-2.3,-1,-1,3.55
329,3/12/2018 22:46,0.8,-2.7,-1,-1,3.55
330,3/12/2018 23:01,0.8,-2.7,-1,-1,3.55
331,3/12/2018 23:16,0.8,-3.1,-1,-1,3.55
332,3/12/2018 23:31,0.5,-3.1,-1,-1,3.55
333,3/12/2018 23:46,0.5,-3.4,-2,-1,3.55
334,3/13/2018 0:01,0.5,-3.4,-1,-1,3.55
335,3/13/2018 0:16,0.5,-3.8,-2,-1,3.55
336,3/13/2018 0:31,0.5,-3.8,-2,-1,3.55
337,3/13/2018 0:46,0.5,-3.8,-1,-1,3.55
338,3/13/2018 1:01,0.5,-4.2,-1,-1,3.55
339,3/13/2018 1:16,0.1,-4.2,-1,-1,3.55
340,3/13/2018 1:31,0.1,-4.5,-1,-1,3.55
341,3/13/2018 1:46,0.1,-4.5,-1,-2,3.55
342,3/13/2018 2:01,0.1,-4.5,-1,-1,3.55
343,3/13/2018 2:16,0.1,-4.9,-2,-1,3.55
344,3/13/2018 2:31,0.1,-4.9,-2,-1,3.55
345,3/13/2018 2:46,0.1,-5.3,-2,-1,3.51
346,3/13/2018 3:01,0.1,-5.3,-2,-2,3.51
347,3/13/2018 3:16,0.1,-5.7,-2,-2,3.51
348,3/13/2018 3:31,-0.2,-5.7,-2,-2,3.51
349,3/13/2018 3:46,-0.2,-5.7,-2,-2,3.51
350,3/13/2018 4:01,-0.2,-6.1,-1,-1,3.51
351,3/13/2018 4:16,-0.2,-6.1,-2,-1,3.51
352,3/13/2018 4:31,-0.2,-6.1,-1,-1,3.51
353,3/13/2018 4:46,-0.2,-6.1,-1,-1,3.51
354,3/13/2018 5:01,-0.2,-6.1,-2,-1,3.51
355,3/13/2018 5:16,-0.2,-6.4,-1,-1,3.51
356,3/13/2018 5:31,-0.2,-6.4,-1,-1,3.51
357,3/13/2018 5:46,-0.2,-6.4,-1,-1,3.51
358,3/13/2018 6:01,-0.2,-6.4,-1,-1,3.51
359,3/13/2018 6:16,-0.2,-6.8,-1,-1,3.51
360,3/13/2018 6:31,-0.6,-6.8,-1,-1,3.51
361,3/13/2018 6:46,-0.6,-6.8,-1,-1,3.51
362,3/13/2018 7:01,-0.2,-6.8,-1,-1,3.51
363,3/13/2018 7:16,-0.2,-6.8,-1,-1,3.51
364,3/13/2018 7:31,-0.2,-6.4,-2,-1,3.51
365,3/13/2018 7:46,0.1,-6.1,-2,-1,3.51
366,3/13/2018 8:01,0.1,-5.3,-1,-1,3.51
367,3/13/2018 8:16,0.5,-4.5,-1,-1,3.51
368,3/13/2018 8:31,0.8,-3.4,-1,-1,3.51
369,3/13/2018 8:46,0.8,-2.3,-1,-1,3.55
370,3/13/2018 9:01,1.2,-1.6,-1,-1,3.55
371,3/13/2018 9:16,1.5,0.1,-1,-1,3.55
372,3/13/2018 9:31,1.9,1.5,-1,-1,3.55
373,3/13/2018 9:46,2.2,2.2,-1,-1,3.55
374,3/13/2018 10:01,2.2,2.9,-1,-1,3.55
375,3/13/2018 10:16,2.5,3.9,-1,-1,3.55
376,3/13/2018 10:31,2.9,4.6,-1,-1,3.55
377,3/13/2018 10:46,3.2,5.2,0,-1,3.55
378,3/13/2018 11:01,3.2,5.6,-1,-1,3.55
379,3/13/2018 11:16,3.5,6.2,-1,-1,3.55
380,3/13/2018 11:31,3.5,6.5,0,0,3.55
381,3/13/2018 11:46,3.9,6.9,0,0,3.55
382,3/13/2018 12:01,3.9,7.2,0,0,3.55
383,3/13/2018 12:16,4.2,7.9,0,0,3.55
384,3/13/2018 12:31,4.2,8.2,0,0,3.55
385,3/13/2018 12:46,4.2,8.9,0,0,3.55
386,3/13/2018 13:01,4.6,9.2,0,0,3.59
387,3/13/2018 13:16,4.6,9.8,0,0,3.59
388,3/13/2018 13:31,4.2,9.8,0,0,3.59
389,3/13/2018 13:46,4.2,10.5,1,1,3.59
390,3/13/2018 14:01,3.9,10.8,1,1,3.59
391,3/13/2018 14:16,3.9,11.5,1,1,3.59
392,3/13/2018 14:31,3.9,11.8,2,2,3.59
393,3/13/2018 14:46,3.5,11.5,2,2,3.59
394,3/13/2018 15:01,3.5,11.2,2,2,3.59
395,3/13/2018 15:16,3.2,9.8,2,2,3.59
396,3/13/2018 15:31,2.9,8.5,2,2,3.59
397,3/13/2018 15:46,2.9,7.5,2,2,3.59
398,3/13/2018 16:01,2.9,6.9,2,2,3.55
399,3/13/2018 16:16,2.5,6.2,2,2,3.55
400,3/13/2018 16:31,2.5,5.9,2,2,3.55
401,3/13/2018 16:46,2.5,5.6,2,2,3.55
402,3/13/2018 17:01,2.5,5.2,2,2,3.55
403,3/13/2018 17:16,2.2,4.6,2,2,3.55
404,3/13/2018 17:31,2.2,3.9,2,2,3.55
405,3/13/2018 17:46,2.2,3.2,2,2,3.55
406,3/13/2018 18:01,1.9,2.9,2,2,3.55
407,3/13/2018 18:16,1.9,2.2,2,2,3.55
408,3/13/2018 18:31,1.5,1.5,2,2,3.55
409,3/13/2018 18:46,1.5,0.8,2,2,3.55
410,3/13/2018 19:01,1.5,0.5,2,2,3.55
411,3/13/2018 19:16,1.5,0.1,2,1,3.55
412,3/13/2018 19:31,1.5,-0.2,1,1,3.55
413,3/13/2018 19:46,1.2,-0.6,1,1,3.55
414,3/13/2018 20:01,1.2,-0.9,1,1,3.55
415,3/13/2018 20:16,1.2,-0.9,1,1,3.55
416,3/13/2018 20:31,1.2,-1.3,1,1,3.55
417,3/13/2018 20:46,1.2,-1.3,1,1,3.55
418,3/13/2018 21:01,1.2,-1.6,1,1,3.55
419,3/13/2018 21:16,1.2,-1.6,1,1,3.55
420,3/13/2018 21:31,0.8,-2,1,1,3.55
421,3/13/2018 21:46,0.8,-2,1,1,3.55
422,3/13/2018 22:01,0.8,-2.3,1,1,3.55
423,3/13/2018 22:16,0.8,-2.3,0,1,3.55
424,3/13/2018 22:31,0.8,-2.7,1,1,3.55
425,3/13/2018 22:46,0.8,-2.7,1,1,3.55
426,3/13/2018 23:01,0.8,-2.7,1,1,3.55
427,3/13/2018 23:16,0.8,-3.1,1,1,3.55
428,3/13/2018 23:31,0.8,-3.1,1,1,3.55
429,3/13/2018 23:46,0.8,-3.1,1,0,3.55
430,3/14/2018 0:01,0.5,-3.1,0,0,3.55
431,3/14/2018 0:16,0.5,-3.1,1,0,3.55
432,3/14/2018 0:31,0.5,-3.4,1,0,3.55
433,3/14/2018 0:46,0.5,-3.4,0,0,3.55
434,3/14/2018 1:01,0.5,-3.4,0,0,3.55
435,3/14/2018 1:16,0.5,-3.8,0,0,3.55
436,3/14/2018 1:31,0.5,-3.8,0,0,3.55
437,3/14/2018 1:46,0.5,-3.8,0,0,3.55
438,3/14/2018 2:01,0.5,-3.8,0,0,3.55
439,3/14/2018 2:16,0.5,-4.2,0,0,3.55
440,3/14/2018 2:31,0.5,-4.2,0,0,3.55
441,3/14/2018 2:46,0.5,-4.2,0,0,3.55
442,3/14/2018 3:01,0.5,-4.5,0,0,3.55
443,3/14/2018 3:16,0.5,-4.5,0,0,3.55
444,3/14/2018 3:31,0.1,-4.5,0,0,3.55
445,3/14/2018 3:46,0.1,-4.5,0,0,3.55
446,3/14/2018 4:01,0.1,-4.9,0,0,3.51
447,3/14/2018 4:16,0.1,-4.9,0,0,3.51
