sample,datetime,wtemp_a_1,ltemp_a_2,wtrhgt__3,wtrhgt__4,batt_mi_5
114,9/28/2017 18:00,7.5,6.2,16,15,3.55
115,9/28/2017 18:15,7.5,6.2,18,18,3.55
116,9/28/2017 18:30,7.5,6.2,20,19,3.55
117,9/28/2017 18:45,7.2,5.9,20,20,3.55
118,9/28/2017 19:00,7.2,5.9,18,18,3.55
119,9/28/2017 19:15,7.2,5.9,19,19,3.55
120,9/28/2017 19:30,7.2,5.9,18,19,3.55
121,9/28/2017 19:45,7.2,5.9,18,18,3.55
122,9/28/2017 20:00,7.2,5.6,18,19,3.55
123,9/28/2017 20:15,7.2,5.6,18,18,3.55
124,9/28/2017 20:30,7.2,5.6,17,18,3.55
125,9/28/2017 20:45,7.2,5.2,19,18,3.55
126,9/28/2017 21:00,7.2,5.2,17,18,3.55
127,9/28/2017 21:15,7.2,5.2,17,17,3.55
128,9/28/2017 21:30,7.2,5.2,16,16,3.55
129,9/28/2017 21:45,7.2,5.2,15,15,3.55
130,9/28/2017 22:00,7.2,5.2,14,14,3.55
131,9/28/2017 22:15,7.2,5.2,14,14,3.55
132,9/28/2017 22:30,7.2,5.2,13,13,3.55
133,9/28/2017 22:45,7.2,5.2,13,13,3.55
134,9/28/2017 23:00,7.2,5.2,12,12,3.55
135,9/28/2017 23:15,7.2,5.2,11,11,3.55
136,9/28/2017 23:30,7.2,5.2,10,11,3.55
137,9/28/2017 23:45,7.2,5.2,10,10,3.55
138,9/29/2017 0:00,7.2,5.2,10,10,3.55
139,9/29/2017 0:15,7.2,5.2,9,9,3.55
140,9/29/2017 0:30,7.2,5.2,9,9,3.55
141,9/29/2017 0:45,7.2,4.9,8,9,3.55
142,9/29/2017 1:00,7.2,4.9,9,8,3.55
143,9/29/2017 1:15,7.2,4.9,8,8,3.55
144,9/29/2017 1:30,7.2,4.9,8,8,3.55
145,9/29/2017 1:45,7.2,4.9,8,8,3.55
146,9/29/2017 2:00,6.9,4.9,7,8,3.55
147,9/29/2017 2:15,6.9,4.9,7,7,3.55
148,9/29/2017 2:30,6.9,4.9,7,7,3.55
149,9/29/2017 2:45,6.9,4.6,7,7,3.55
150,9/29/2017 3:00,6.9,4.6,7,7,3.55
151,9/29/2017 3:15,6.9,4.6,7,7,3.55
152,9/29/2017 3:30,6.9,4.6,6,7,3.55
153,9/29/2017 3:45,6.9,4.2,7,7,3.55
154,9/29/2017 4:00,6.9,4.2,6,6,3.55
155,9/29/2017 4:15,6.9,3.9,6,6,3.55
156,9/29/2017 4:30,6.9,3.9,6,6,3.55
157,9/29/2017 4:45,6.9,3.9,6,6,3.55
158,9/29/2017 5:00,6.9,3.9,6,6,3.55
159,9/29/2017 5:15,6.9,3.9,6,6,3.55
160,9/29/2017 5:30,6.9,3.9,6,6,3.55
161,9/29/2017 5:45,6.9,3.5,6,6,3.55
162,9/29/2017 6:00,6.5,3.5,5,5,3.55
163,9/29/2017 6:15,6.5,3.5,5,5,3.55
164,9/29/2017 6:30,6.5,3.2,5,5,3.55
165,9/29/2017 6:45,6.5,2.9,5,5,3.55
166,9/29/2017 7:00,6.5,2.5,5,5,3.55
167,9/29/2017 7:15,6.2,2.2,5,5,3.55
168,9/29/2017 7:30,6.2,2.2,5,5,3.55
169,9/29/2017 7:45,6.2,2.2,5,5,3.55
170,9/29/2017 8:00,6.2,1.9,5,5,3.55
171,9/29/2017 8:15,6.2,1.9,5,5,3.55
172,9/29/2017 8:30,6.2,2.2,5,5,3.55
173,9/29/2017 8:45,6.5,2.9,5,5,3.55
174,9/29/2017 9:00,6.9,3.9,5,5,3.55
175,9/29/2017 9:15,6.9,4.6,5,5,3.55
176,9/29/2017 9:30,7.2,5.2,5,5,3.55
177,9/29/2017 9:45,7.2,5.6,5,5,3.55
178,9/29/2017 10:00,7.2,5.6,5,4,3.55
179,9/29/2017 10:15,7.2,5.9,5,5,3.55
180,9/29/2017 10:30,7.5,6.2,5,5,3.55
181,9/29/2017 10:45,7.5,6.5,5,5,3.55
182,9/29/2017 11:00,7.5,6.9,5,5,3.55
183,9/29/2017 11:15,7.5,6.9,5,5,3.55
184,9/29/2017 11:30,7.5,6.9,5,5,3.55
185,9/29/2017 11:45,7.5,6.5,5,5,3.55
186,9/29/2017 12:00,7.5,6.9,5,5,3.55
187,9/29/2017 12:15,7.5,6.9,5,5,3.55
188,9/29/2017 12:30,7.5,6.5,5,5,3.55
189,9/29/2017 12:45,7.5,6.5,5,5,3.55
190,9/29/2017 13:00,7.5,6.5,5,5,3.55
191,9/29/2017 13:15,7.9,6.9,4,4,3.55
192,9/29/2017 13:30,7.9,7.2,4,4,3.55
193,9/29/2017 13:45,7.9,7.5,4,4,3.55
194,9/29/2017 14:00,7.9,7.9,4,4,3.55
195,9/29/2017 14:15,7.9,8.2,5,4,3.55
196,9/29/2017 14:30,7.9,7.9,4,4,3.55
197,9/29/2017 14:45,7.9,7.9,4,4,3.55
198,9/29/2017 15:00,7.9,7.9,4,4,3.55
199,9/29/2017 15:15,8.2,8.2,4,4,3.55
200,9/29/2017 15:30,8.2,8.5,4,4,3.55
201,9/29/2017 15:45,7.9,8.2,5,4,3.55
202,9/29/2017 16:00,7.9,7.5,6,6,3.55
203,9/29/2017 16:15,7.9,7.2,6,6,3.55
204,9/29/2017 16:30,7.9,7.2,6,6,3.55
205,9/29/2017 16:45,7.5,6.9,6,6,3.55
206,9/29/2017 17:00,7.5,6.9,6,6,3.55
207,9/29/2017 17:15,7.9,6.9,6,6,3.55
208,9/29/2017 17:30,7.9,7.2,6,6,3.55
209,9/29/2017 17:45,7.9,7.2,6,6,3.55
210,9/29/2017 18:00,7.9,7.2,6,6,3.55
211,9/29/2017 18:15,7.9,7.2,6,6,3.55
212,9/29/2017 18:30,7.5,6.9,6,6,3.55
213,9/29/2017 18:45,7.5,6.5,6,6,3.55
214,9/29/2017 19:00,7.5,6.2,6,6,3.55
215,9/29/2017 19:15,7.5,5.9,6,6,3.55
216,9/29/2017 19:30,7.5,5.9,6,6,3.55
217,9/29/2017 19:45,7.5,5.9,6,6,3.55
218,9/29/2017 20:00,7.2,5.6,6,6,3.55
219,9/29/2017 20:15,7.2,5.2,6,6,3.55
220,9/29/2017 20:30,7.2,4.9,5,6,3.55
221,9/29/2017 20:45,7.2,4.9,5,6,3.55
222,9/29/2017 21:00,7.2,4.6,5,5,3.55
223,9/29/2017 21:15,6.9,4.2,5,5,3.55
224,9/29/2017 21:30,6.9,4.2,5,5,3.55
225,9/29/2017 21:45,6.9,4.2,5,5,3.55
226,9/29/2017 22:00,6.9,3.9,5,5,3.55
227,9/29/2017 22:15,6.9,3.5,5,5,3.55
228,9/29/2017 22:30,6.9,3.5,4,4,3.55
229,9/29/2017 22:45,6.9,3.5,4,4,3.55
230,9/29/2017 23:00,6.9,3.5,4,4,3.55
231,9/29/2017 23:15,6.5,3.5,4,4,3.55
232,9/29/2017 23:30,6.5,3.2,4,4,3.55
233,9/29/2017 23:45,6.5,3.2,4,4,3.55
234,9/30/2017 0:00,6.5,2.9,4,4,3.55
235,9/30/2017 0:15,6.5,2.9,4,4,3.55
236,9/30/2017 0:30,6.2,2.5,4,4,3.55
237,9/30/2017 0:45,6.2,2.5,3,4,3.55
238,9/30/2017 1:00,6.2,2.5,4,4,3.55
239,9/30/2017 1:15,6.2,2.5,4,4,3.55
240,9/30/2017 1:30,6.2,2.5,4,3,3.55
241,9/30/2017 1:45,6.2,2.5,4,4,3.55
242,9/30/2017 2:00,6.2,2.5,4,4,3.55
243,9/30/2017 2:15,6.2,2.5,4,4,3.55
244,9/30/2017 2:30,6.2,2.5,4,4,3.55
245,9/30/2017 2:45,6.2,2.2,4,4,3.55
246,9/30/2017 3:00,6.2,2.2,4,4,3.55
247,9/30/2017 3:15,6.2,2.2,4,4,3.55
248,9/30/2017 3:30,6.2,2.2,4,3,3.55
249,9/30/2017 3:45,6.2,2.2,3,3,3.55
250,9/30/2017 4:00,6.2,1.9,4,3,3.55
251,9/30/2017 4:15,6.2,1.9,3,3,3.55
252,9/30/2017 4:30,5.9,1.9,3,3,3.55
253,9/30/2017 4:45,5.9,1.9,3,3,3.55
254,9/30/2017 5:00,5.9,1.9,3,3,3.55
255,9/30/2017 5:15,5.9,1.9,3,3,3.55
256,9/30/2017 5:30,5.9,1.5,3,3,3.55
257,9/30/2017 5:45,5.9,1.5,3,3,3.55
258,9/30/2017 6:00,5.9,1.5,3,3,3.55
259,9/30/2017 6:15,5.9,1.5,3,3,3.55
260,9/30/2017 6:30,5.9,1.5,2,2,3.55
261,9/30/2017 6:45,5.9,1.2,2,2,3.51
262,9/30/2017 7:00,5.9,1.2,2,2,3.51
263,9/30/2017 7:15,5.9,1.2,2,2,3.51
264,9/30/2017 7:30,5.9,1.2,2,2,3.51
265,9/30/2017 7:45,5.9,1.2,2,2,3.51
266,9/30/2017 8:00,5.9,1.5,2,2,3.51
267,9/30/2017 8:15,5.9,1.5,3,3,3.55
268,9/30/2017 8:30,5.9,1.9,3,3,3.55
269,9/30/2017 8:45,6.2,2.5,3,3,3.55
270,9/30/2017 9:00,6.2,2.9,3,3,3.55
271,9/30/2017 9:15,6.5,3.5,3,3,3.55
272,9/30/2017 9:30,6.5,4.2,3,3,3.55
273,9/30/2017 9:45,6.9,5.2,3,3,3.55
274,9/30/2017 10:00,7.2,6.2,3,3,3.55
275,9/30/2017 10:15,7.2,7.2,3,3,3.55
276,9/30/2017 10:30,7.5,7.9,3,3,3.55
277,9/30/2017 10:45,7.5,8.2,3,3,3.55
278,9/30/2017 11:00,7.9,8.9,3,3,3.55
279,9/30/2017 11:15,7.9,9.5,3,3,3.55
280,9/30/2017 11:30,8.2,10.2,3,3,3.55
281,9/30/2017 11:45,8.5,10.8,3,3,3.55
282,9/30/2017 12:00,8.5,11.5,3,3,3.55
283,9/30/2017 12:15,8.9,12.1,3,3,3.55
284,9/30/2017 12:30,8.9,12.8,3,3,3.55
285,9/30/2017 12:45,9.2,13.1,3,3,3.55
286,9/30/2017 13:00,9.2,13.5,2,3,3.55
287,9/30/2017 13:15,9.2,13.8,2,3,3.55
288,9/30/2017 13:30,9.2,14.1,2,3,3.55
289,9/30/2017 13:45,9.5,14.5,3,2,3.59
290,9/30/2017 14:00,9.5,15.1,3,2,3.59
291,9/30/2017 14:15,9.5,15.1,3,2,3.59
292,9/30/2017 14:30,9.5,15.5,2,2,3.59
293,9/30/2017 14:45,9.5,15.5,2,2,3.59
294,9/30/2017 15:00,9.5,15.1,2,2,3.59
295,9/30/2017 15:15,9.2,14.8,2,2,3.59
296,9/30/2017 15:30,9.2,13.8,2,2,3.59
297,9/30/2017 15:45,8.9,13.1,2,2,3.55
298,9/30/2017 16:00,8.9,12.1,2,2,3.55
299,9/30/2017 16:15,8.9,11.8,1,2,3.55
300,9/30/2017 16:30,8.9,11.2,2,2,3.55
301,9/30/2017 16:45,8.5,10.2,1,2,3.55
302,9/30/2017 17:00,8.5,9.5,1,1,3.55
303,9/30/2017 17:15,8.2,8.9,1,1,3.55
304,9/30/2017 17:30,8.2,8.5,1,1,3.55
305,9/30/2017 17:45,8.2,8.5,1,1,3.55
306,9/30/2017 18:00,8.2,8.2,1,1,3.55
307,9/30/2017 18:15,8.2,7.9,1,1,3.55
308,9/30/2017 18:30,7.9,7.9,1,1,3.55
309,9/30/2017 18:45,7.9,7.5,1,1,3.55
310,9/30/2017 19:00,7.9,7.5,1,1,3.55
311,9/30/2017 19:15,7.9,7.5,1,1,3.55
312,9/30/2017 19:30,7.9,7.2,1,1,3.55
313,9/30/2017 19:45,7.9,7.2,1,1,3.55
314,9/30/2017 20:00,7.5,6.9,1,1,3.55
315,9/30/2017 20:15,7.5,6.5,1,1,3.55
316,9/30/2017 20:30,7.5,6.2,1,1,3.55
317,9/30/2017 20:45,7.5,6.2,1,1,3.55
318,9/30/2017 21:00,7.5,6.5,1,1,3.55
319,9/30/2017 21:15,7.5,6.9,1,1,3.55
320,9/30/2017 21:30,7.5,6.9,1,1,3.55
321,9/30/2017 21:45,7.5,6.9,1,1,3.55
322,9/30/2017 22:00,7.5,6.5,1,1,3.55
323,9/30/2017 22:15,7.5,6.5,1,1,3.55
324,9/30/2017 22:30,7.5,6.5,1,1,3.55
325,9/30/2017 22:45,7.5,6.5,1,1,3.55
326,9/30/2017 23:00,7.5,6.9,1,1,3.55
327,9/30/2017 23:15,7.5,6.9,1,1,3.55
328,9/30/2017 23:30,7.5,6.9,1,1,3.55
329,9/30/2017 23:45,7.2,6.5,2,2,3.55
330,10/1/2017 0:00,7.2,6.2,2,2,3.55
331,10/1/2017 0:15,7.2,5.9,2,2,3.55
332,10/1/2017 0:30,7.2,5.9,2,2,3.55
333,10/1/2017 0:45,7.2,5.9,2,2,3.55
334,10/1/2017 1:00,7.2,6.2,2,2,3.55
335,10/1/2017 1:15,7.2,6.2,2,2,3.55
336,10/1/2017 1:30,7.2,6.2,2,2,3.55
337,10/1/2017 1:45,7.2,6.2,2,2,3.55
338,10/1/2017 2:00,6.9,5.9,2,2,3.55
339,10/1/2017 2:15,6.9,5.2,3,2,3.55
340,10/1/2017 2:30,6.9,4.9,3,3,3.55
341,10/1/2017 2:45,6.9,4.9,3,3,3.55
342,10/1/2017 3:00,6.9,4.6,3,3,3.55
343,10/1/2017 3:15,6.9,4.6,3,3,3.55
344,10/1/2017 3:30,6.9,4.6,3,3,3.55
345,10/1/2017 3:45,6.9,4.6,4,3,3.55
346,10/1/2017 4:00,6.9,4.2,4,4,3.55
347,10/1/2017 4:15,6.9,4.2,5,4,3.55
348,10/1/2017 4:30,6.9,4.2,5,5,3.55
349,10/1/2017 4:45,6.5,3.9,6,6,3.55
350,10/1/2017 5:00,6.5,3.9,7,6,3.55
351,10/1/2017 5:15,6.5,3.9,6,7,3.55
352,10/1/2017 5:30,6.5,3.9,7,7,3.55
353,10/1/2017 5:45,6.5,3.9,7,7,3.55
354,10/1/2017 6:00,6.5,3.9,7,7,3.55
355,10/1/2017 6:15,6.5,3.9,8,7,3.55
356,10/1/2017 6:30,6.5,3.9,7,8,3.55
357,10/1/2017 6:45,6.5,3.9,7,7,3.55
358,10/1/2017 7:00,6.5,3.9,7,7,3.55
359,10/1/2017 7:15,6.5,3.9,7,7,3.55
360,10/1/2017 7:30,6.5,3.9,7,7,3.55
361,10/1/2017 7:45,6.5,3.9,7,7,3.55
362,10/1/2017 8:00,6.5,3.9,7,7,3.55
363,10/1/2017 8:15,6.5,4.2,6,7,3.55
364,10/1/2017 8:30,6.9,4.2,6,6,3.55
365,10/1/2017 8:45,6.9,4.6,6,6,3.55
366,10/1/2017 9:00,6.9,4.9,6,6,3.55
367,10/1/2017 9:15,6.9,5.6,6,6,3.55
368,10/1/2017 9:30,7.2,5.9,6,6,3.55
369,10/1/2017 9:45,7.2,5.9,6,6,3.55
370,10/1/2017 10:00,7.2,5.9,6,6,3.55
371,10/1/2017 10:15,7.2,5.9,6,6,3.55
372,10/1/2017 10:30,7.2,5.9,6,6,3.55
373,10/1/2017 10:45,7.2,5.9,5,5,3.55
374,10/1/2017 11:00,7.2,5.6,6,6,3.55
375,10/1/2017 11:15,6.9,5.2,6,6,3.55
376,10/1/2017 11:30,6.9,5.2,6,6,3.55
377,10/1/2017 11:45,6.9,5.2,6,6,3.55
378,10/1/2017 12:00,6.9,5.2,6,6,3.55
379,10/1/2017 12:15,6.9,5.2,6,6,3.55
380,10/1/2017 12:30,6.9,4.9,7,7,3.55
381,10/1/2017 12:45,6.9,4.6,10,8,3.55
382,10/1/2017 13:00,6.9,4.6,12,11,3.55
383,10/1/2017 13:15,6.9,4.6,14,13,3.55
384,10/1/2017 13:30,6.9,4.9,14,14,3.55
385,10/1/2017 13:45,6.9,4.6,16,15,3.55
386,10/1/2017 14:00,6.9,4.6,17,16,3.55
387,10/1/2017 14:15,6.9,4.2,20,19,3.55
388,10/1/2017 14:30,6.5,3.9,24,22,3.55
389,10/1/2017 14:45,6.5,3.5,25,24,3.55
390,10/1/2017 15:00,6.5,3.5,26,25,3.55
391,10/1/2017 15:15,6.5,3.9,25,26,3.55
392,10/1/2017 15:30,6.5,4.2,25,26,3.55
393,10/1/2017 15:45,6.5,4.2,25,25,3.55
394,10/1/2017 16:00,6.5,4.2,25,25,3.55
395,10/1/2017 16:15,6.5,4.6,25,25,3.55
396,10/1/2017 16:30,6.5,4.2,25,24,3.55
397,10/1/2017 16:45,6.5,4.6,24,24,3.55
398,10/1/2017 17:00,6.5,4.2,23,24,3.55
399,10/1/2017 17:15,6.5,4.2,23,23,3.55
400,10/1/2017 17:30,6.5,3.9,23,23,3.55
401,10/1/2017 17:45,6.5,3.9,22,22,3.55
402,10/1/2017 18:00,6.5,3.9,22,22,3.55
403,10/1/2017 18:15,6.5,3.9,21,21,3.55
404,10/1/2017 18:30,6.5,3.9,21,21,3.55
405,10/1/2017 18:45,6.5,3.9,20,20,3.55
406,10/1/2017 19:00,6.5,3.5,20,20,3.55
407,10/1/2017 19:15,6.5,3.5,20,20,3.55
408,10/1/2017 19:30,6.5,3.5,19,19,3.55
409,10/1/2017 19:45,6.5,3.2,19,19,3.55
410,10/1/2017 20:00,6.5,3.5,19,19,3.55
411,10/1/2017 20:15,6.5,3.5,18,19,3.55
412,10/1/2017 20:30,6.2,3.2,18,18,3.55
413,10/1/2017 20:45,6.2,2.5,18,18,3.55
414,10/1/2017 21:00,6.2,2.2,18,17,3.55
415,10/1/2017 21:15,6.2,1.9,17,17,3.55
416,10/1/2017 21:30,6.2,1.9,17,17,3.55
417,10/1/2017 21:45,5.9,1.9,16,17,3.55
418,10/1/2017 22:00,5.9,1.5,16,16,3.55
419,10/1/2017 22:15,5.9,1.5,15,16,3.51
420,10/1/2017 22:30,5.9,1.5,15,16,3.51
421,10/1/2017 22:45,5.9,1.5,15,15,3.51
422,10/1/2017 23:00,5.9,1.5,15,15,3.51
423,10/1/2017 23:15,5.9,1.9,15,15,3.51
424,10/1/2017 23:30,5.9,1.9,14,14,3.51
425,10/1/2017 23:45,5.9,1.9,14,14,3.51
426,10/2/2017 0:00,5.9,1.9,14,14,3.51
427,10/2/2017 0:15,5.9,1.9,14,14,3.55
428,10/2/2017 0:30,5.9,1.9,13,14,3.51
429,10/2/2017 0:45,5.9,1.9,13,13,3.51
430,10/2/2017 1:00,5.9,1.9,13,13,3.55
431,10/2/2017 1:15,5.9,1.9,13,13,3.55
432,10/2/2017 1:30,5.9,1.9,13,13,3.51
433,10/2/2017 1:45,5.9,1.9,13,13,3.51
434,10/2/2017 2:00,5.9,1.9,12,13,3.51
435,10/2/2017 2:15,5.9,1.9,12,12,3.51
436,10/2/2017 2:30,5.9,1.5,12,12,3.51
437,10/2/2017 2:45,5.9,1.5,12,12,3.51
438,10/2/2017 3:00,5.9,1.5,12,12,3.51
439,10/2/2017 3:15,5.9,1.5,12,12,3.51
440,10/2/2017 3:30,5.9,1.5,12,12,3.51
441,10/2/2017 3:45,5.9,1.5,12,12,3.51
442,10/2/2017 4:00,5.9,1.5,12,12,3.51
443,10/2/2017 4:15,5.9,1.5,11,12,3.51
444,10/2/2017 4:30,5.9,1.5,11,11,3.51
445,10/2/2017 4:45,5.9,1.5,11,11,3.51
446,10/2/2017 5:00,5.9,1.9,11,11,3.51
447,10/2/2017 5:15,5.9,1.9,11,11,3.51
448,10/2/2017 5:30,5.9,1.9,11,11,3.51
449,10/2/2017 5:45,5.9,1.5,11,11,3.51
450,10/2/2017 6:00,5.9,1.5,11,11,3.51
451,10/2/2017 6:15,5.9,1.5,11,11,3.51
452,10/2/2017 6:30,5.6,1.2,11,11,3.51
453,10/2/2017 6:45,5.6,1.2,11,11,3.51
454,10/2/2017 7:00,5.6,0.8,11,11,3.51
455,10/2/2017 7:15,5.6,0.8,11,11,3.51
456,10/2/2017 7:30,5.6,0.5,11,11,3.51
457,10/2/2017 7:45,5.6,0.5,11,11,3.51
458,10/2/2017 8:00,5.2,0.5,11,11,3.51
459,10/2/2017 8:15,5.2,0.5,11,11,3.51
460,10/2/2017 8:30,4.9,0.5,11,11,3.51
461,10/2/2017 8:45,4.9,0.5,11,11,3.51
462,10/2/2017 9:00,4.9,0.5,11,11,3.51
463,10/2/2017 9:15,4.9,0.5,11,11,3.51
464,10/2/2017 9:30,4.9,0.5,11,11,3.51
465,10/2/2017 9:45,5.2,0.5,11,11,3.51
466,10/2/2017 10:00,4.9,0.5,11,11,3.51
467,10/2/2017 10:15,4.9,0.5,11,11,3.51
468,10/2/2017 10:30,4.9,0.5,11,11,3.51
469,10/2/2017 10:45,5.2,0.5,11,11,3.51
470,10/2/2017 11:00,5.2,0.5,11,11,3.51
471,10/2/2017 11:15,5.2,0.5,11,11,3.51
472,10/2/2017 11:30,4.9,0.8,11,11,3.51
473,10/2/2017 11:45,4.9,0.8,12,11,3.51
474,10/2/2017 12:00,4.9,0.8,11,11,3.51
475,10/2/2017 12:15,4.9,0.8,12,11,3.51
476,10/2/2017 12:30,4.9,0.8,12,12,3.51
477,10/2/2017 12:45,4.9,0.8,12,12,3.51
478,10/2/2017 13:00,4.9,0.5,12,12,3.51
479,10/2/2017 13:15,4.9,0.5,12,12,3.51
