282,.307,"mS        ",1
283,3.2,"DEGREE C  ",2
284,"180409122814","Time",0
285,.301,"mS        ",1
286,3.2,"DEGREE C  ",2
287,"180409122816","Time",0
288,.293,"mS        ",1
289,3.2,"DEGREE C  ",2
290,"180409122818","Time",0
291,.286,"mS        ",1
292,3.2,"DEGREE C  ",2
293,"180409122820","Time",0
294,.279,"mS        ",1
295,3.2,"DEGREE C  ",2
296,"180409122822","Time",0
297,.272,"mS        ",1
298,3.2,"DEGREE C  ",2
299,"180409122824","Time",0
300,.266,"mS        ",1
301,3.2,"DEGREE C  ",2
302,"180409122826","Time",0
303,.266,"mS        ",1
304,3.2,"DEGREE C  ",2
305,"180409122828","Time",0
306,.259,"mS        ",1
307,3.2,"DEGREE C  ",2
308,"180409122830","Time",0
309,.253,"mS        ",1
310,3.2,"DEGREE C  ",2
311,"180409122832","Time",0
312,.246,"mS        ",1
313,3.2,"DEGREE C  ",2
314,"180409122834","Time",0
315,.241,"mS        ",1
316,3.2,"DEGREE C  ",2
317,"180409122836","Time",0
318,.235,"mS        ",1
319,3.2,"DEGREE C  ",2
320,"180409122838","Time",0
321,.231,"mS        ",1
322,3.2,"DEGREE C  ",2
323,"180409122840","Time",0
324,.227,"mS        ",1
325,3.2,"DEGREE C  ",2
326,"180409122842","Time",0
327,.222,"mS        ",1
328,3.2,"DEGREE C  ",2
329,"180409122844","Time",0
330,.218,"mS        ",1
331,3.2,"DEGREE C  ",2
332,"180409122846","Time",0
333,.215,"mS        ",1
334,3.2,"DEGREE C  ",2
335,"180409122848","Time",0
336,.211,"mS        ",1
337,3.2,"DEGREE C  ",2
338,"180409122850","Time",0
339,.211,"mS        ",1
340,3.2,"DEGREE C  ",2
341,"180409122852","Time",0
342,.208,"mS        ",1
343,3.2,"DEGREE C  ",2
344,"180409122854","Time",0
345,.204,"mS        ",1
346,3.2,"DEGREE C  ",2
347,"180409122856","Time",0
348,.201,"mS        ",1
349,3.2,"DEGREE C  ",2
350,"180409122858","Time",0
351,.197,"mS        ",1
352,3.2,"DEGREE C  ",2
353,"180409122900","Time",0
354,.194,"mS        ",1
355,3.3,"DEGREE C  ",2
356,"180409122902","Time",0
357,.192,"mS        ",1
358,3.2,"DEGREE C  ",2
359,"180409122904","Time",0
360,.19,"mS        ",1
361,3.2,"DEGREE C  ",2
362,"180409122906","Time",0
363,.19,"mS        ",1
364,3.2,"DEGREE C  ",2
365,"180409122908","Time",0
366,.187,"mS        ",1
367,3.2,"DEGREE C  ",2
368,"180409122910","Time",0
369,.185,"mS        ",1
370,3.2,"DEGREE C  ",2
371,"180409122912","Time",0
372,.183,"mS        ",1
373,3.2,"DEGREE C  ",2
374,"180409122914","Time",0
375,.18,"mS        ",1
376,3.2,"DEGREE C  ",2
377,"180409122916","Time",0
378,.178,"mS        ",1
379,3.2,"DEGREE C  ",2
380,"180409122918","Time",0
381,.176,"mS        ",1
382,3.2,"DEGREE C  ",2
383,"180409122920","Time",0
384,.174,"mS        ",1
385,3.2,"DEGREE C  ",2
386,"180409122922","Time",0
387,.172,"mS        ",1
388,3.2,"DEGREE C  ",2
389,"180409122924","Time",0
390,.172,"mS        ",1
391,3.2,"DEGREE C  ",2
392,"180409122926","Time",0
393,.17,"mS        ",1
394,3.2,"DEGREE C  ",2
395,"180409122928","Time",0
396,.168,"mS        ",1
397,3.2,"DEGREE C  ",2
398,"180409122930","Time",0
399,.167,"mS        ",1
400,3.2,"DEGREE C  ",2
401,"180409122932","Time",0
402,.165,"mS        ",1
403,3.2,"DEGREE C  ",2
404,"180409122934","Time",0
405,.165,"mS        ",1
406,3.2,"DEGREE C  ",2
407,"180409122936","Time",0
408,.164,"mS        ",1
409,3.3,"DEGREE C  ",2
410,"180409122938","Time",0
411,.162,"mS        ",1
412,3.2,"DEGREE C  ",2
413,"180409122940","Time",0
414,.161,"mS        ",1
415,3.2,"DEGREE C  ",2
416,"180409122942","Time",0
417,.16,"mS        ",1
418,3.2,"DEGREE C  ",2
419,"180409122944","Time",0
420,.159,"mS        ",1
421,3.2,"DEGREE C  ",2
422,"180409122946","Time",0
423,.158,"mS        ",1
424,3.2,"DEGREE C  ",2
425,"180409122948","Time",0
426,.158,"mS        ",1
427,3.2,"DEGREE C  ",2
428,"180409122950","Time",0
429,.157,"mS        ",1
430,3.2,"DEGREE C  ",2
431,"180409122952","Time",0
432,.156,"mS        ",1
433,3.2,"DEGREE C  ",2
434,"180409122954","Time",0
435,.155,"mS        ",1
436,3.2,"DEGREE C  ",2
437,"180409122956","Time",0
438,.154,"mS        ",1
439,3.2,"DEGREE C  ",2
440,"180409122958","Time",0
441,.153,"mS        ",1
442,3.2,"DEGREE C  ",2
443,"180409123000","Time",0
444,.153,"mS        ",1
445,3.2,"DEGREE C  ",2
446,"180409123002","Time",0
447,.152,"mS        ",1
448,3.2,"DEGREE C  ",2
449,"180409123004","Time",0
450,.151,"mS        ",1
451,3.3,"DEGREE C  ",2
452,"180409123006","Time",0
453,.15,"mS        ",1
454,3.3,"DEGREE C  ",2
455,"180409123008","Time",0
456,.149,"mS        ",1
457,3.3,"DEGREE C  ",2
458,"180409123010","Time",0
459,.149,"mS        ",1
460,3.2,"DEGREE C  ",2
461,"180409123012","Time",0
462,.149,"mS        ",1
463,3.2,"DEGREE C  ",2
464,"180409123014","Time",0
465,.148,"mS        ",1
466,3.3,"DEGREE C  ",2
467,"180409123016","Time",0
468,.148,"mS        ",1
469,3.2,"DEGREE C  ",2
470,"180409123018","Time",0
471,.147,"mS        ",1
472,3.2,"DEGREE C  ",2
473,"180409123020","Time",0
474,.147,"mS        ",1
475,3.2,"DEGREE C  ",2
476,"180409123022","Time",0
477,.146,"mS        ",1
478,3.2,"DEGREE C  ",2
479,"180409123024","Time",0
480,.146,"mS        ",1
481,3.2,"DEGREE C  ",2
482,"180409123026","Time",0
483,.145,"mS        ",1
484,3.2,"DEGREE C  ",2
485,"180409123028","Time",0
486,.145,"mS        ",1
487,3.2,"DEGREE C  ",2
488,"180409123030","Time",0
489,.145,"mS        ",1
490,3.2,"DEGREE C  ",2
491,"180409123032","Time",0
492,.145,"mS        ",1
493,3.2,"DEGREE C  ",2
494,"180409123034","Time",0
495,.143,"mS        ",1
496,3.3,"DEGREE C  ",2
497,"180409123036","Time",0
498,.143,"mS        ",1
499,3.2,"DEGREE C  ",2
500,"180409123038","Time",0
501,.143,"mS        ",1
502,3.2,"DEGREE C  ",2
503,"180409123040","Time",0
504,.143,"mS        ",1
505,3.2,"DEGREE C  ",2
506,"180409123042","Time",0
507,.142,"mS        ",1
508,3.2,"DEGREE C  ",2
509,"180409123044","Time",0
510,.142,"mS        ",1
511,3.2,"DEGREE C  ",2
512,"180409123046","Time",0
513,.142,"mS        ",1
514,3.2,"DEGREE C  ",2
515,"180409123048","Time",0
516,.141,"mS        ",1
517,3.2,"DEGREE C  ",2
518,"180409123050","Time",0
519,.141,"mS        ",1
520,3.2,"DEGREE C  ",2
521,"180409123052","Time",0
522,.14,"mS        ",1
523,3.3,"DEGREE C  ",2
524,"180409123054","Time",0
525,.14,"mS        ",1
526,3.2,"DEGREE C  ",2
527,"180409123056","Time",0
528,.14,"mS        ",1
529,3.2,"DEGREE C  ",2
530,"180409123058","Time",0
531,.14,"mS        ",1
532,3.2,"DEGREE C  ",2
533,"180409123100","Time",0
534,.14,"mS        ",1
535,3.2,"DEGREE C  ",2
536,"180409123102","Time",0
537,.139,"mS        ",1
538,3.2,"DEGREE C  ",2
539,"180409123104","Time",0
540,.139,"mS        ",1
541,3.2,"DEGREE C  ",2
542,"180409123106","Time",0
543,.139,"mS        ",1
544,3.2,"DEGREE C  ",2
545,"180409123108","Time",0
546,.139,"mS        ",1
547,3.2,"DEGREE C  ",2
548,"180409123110","Time",0
549,.139,"mS        ",1
550,3.2,"DEGREE C  ",2
551,"180409123112","Time",0
552,.138,"mS        ",1
553,3.2,"DEGREE C  ",2
554,"180409123114","Time",0
555,.138,"mS        ",1
556,3.2,"DEGREE C  ",2
557,"180409123116","Time",0
558,.138,"mS        ",1
559,3.2,"DEGREE C  ",2
560,"180409123118","Time",0
561,.138,"mS        ",1
562,3.2,"DEGREE C  ",2
563,"180409123120","Time",0
564,.138,"mS        ",1
565,3.2,"DEGREE C  ",2
566,"180409123122","Time",0
567,.137,"mS        ",1
568,3.2,"DEGREE C  ",2
569,"180409123124","Time",0
570,.138,"mS        ",1
571,3.2,"DEGREE C  ",2
572,"180409123126","Time",0
573,.138,"mS        ",1
574,3.2,"DEGREE C  ",2
575,"180409123128","Time",0
576,.137,"mS        ",1
577,3.2,"DEGREE C  ",2
578,"180409123130","Time",0
579,.137,"mS        ",1
580,3.2,"DEGREE C  ",2
581,"180409123132","Time",0
582,.137,"mS        ",1
583,3.2,"DEGREE C  ",2
584,"180409123134","Time",0
585,.136,"mS        ",1
586,3.2,"DEGREE C  ",2
587,"180409123136","Time",0
588,.136,"mS        ",1
589,3.2,"DEGREE C  ",2
590,"180409123138","Time",0
591,.136,"mS        ",1
592,3.2,"DEGREE C  ",2
593,"180409123140","Time",0
594,.136,"mS        ",1
595,3.2,"DEGREE C  ",2
596,"180409123142","Time",0
597,.136,"mS        ",1
598,3.2,"DEGREE C  ",2
599,"180409123144","Time",0
600,.136,"mS        ",1
601,3.2,"DEGREE C  ",2
602,"180409123146","Time",0
603,.136,"mS        ",1
604,3.2,"DEGREE C  ",2
605,"180409123148","Time",0
606,.135,"mS        ",1
607,3.2,"DEGREE C  ",2
608,"180409123150","Time",0
609,.135,"mS        ",1
610,3.2,"DEGREE C  ",2
611,"180409123152","Time",0
612,.135,"mS        ",1
613,3.2,"DEGREE C  ",2
614,"180409123154","Time",0
615,.135,"mS        ",1
616,3.2,"DEGREE C  ",2
617,"180409123156","Time",0
618,.135,"mS        ",1
619,3.2,"DEGREE C  ",2
620,"180409123158","Time",0
621,.135,"mS        ",1
622,3.2,"DEGREE C  ",2
623,"180409123200","Time",0
624,.135,"mS        ",1
625,3.2,"DEGREE C  ",2
626,"180409123202","Time",0
627,.135,"mS        ",1
628,3.2,"DEGREE C  ",2
629,"180409123204","Time",0
630,.135,"mS        ",1
631,3.2,"DEGREE C  ",2
632,"180409123206","Time",0
633,.135,"mS        ",1
634,3.2,"DEGREE C  ",2
635,"180409123208","Time",0
636,.134,"mS        ",1
637,3.2,"DEGREE C  ",2
638,"180409123210","Time",0
639,.134,"mS        ",1
640,3.2,"DEGREE C  ",2
641,"180409123212","Time",0
642,.134,"mS        ",1
643,3.2,"DEGREE C  ",2
644,"180409123214","Time",0
645,.134,"mS        ",1
646,3.2,"DEGREE C  ",2
647,"180409123216","Time",0
648,.134,"mS        ",1
649,3.2,"DEGREE C  ",2
650,"180409123218","Time",0
651,.134,"mS        ",1
652,3.2,"DEGREE C  ",2
653,"180409123220","Time",0
654,.134,"mS        ",1
655,3.2,"DEGREE C  ",2
656,"180409123222","Time",0
657,.134,"mS        ",1
658,3.2,"DEGREE C  ",2
659,"180409123224","Time",0
660,.134,"mS        ",1
661,3.2,"DEGREE C  ",2
662,"180409123226","Time",0
663,.133,"mS        ",1
664,3.2,"DEGREE C  ",2
665,"180409123228","Time",0
666,.133,"mS        ",1
667,3.2,"DEGREE C  ",2
668,"180409123230","Time",0
669,.133,"mS        ",1
670,3.2,"DEGREE C  ",2
671,"180409123232","Time",0
672,.133,"mS        ",1
673,3.2,"DEGREE C  ",2
674,"180409123234","Time",0
675,.133,"mS        ",1
676,3.2,"DEGREE C  ",2
677,"180409123236","Time",0
678,.133,"mS        ",1
679,3.2,"DEGREE C  ",2
680,"180409123238","Time",0
681,.133,"mS        ",1
682,3.2,"DEGREE C  ",2
683,"180409123240","Time",0
684,.133,"mS        ",1
685,3.2,"DEGREE C  ",2
686,"180409123242","Time",0
687,.133,"mS        ",1
688,3.1,"DEGREE C  ",2
689,"180409123244","Time",0
690,.133,"mS        ",1
691,3.1,"DEGREE C  ",2
692,"180409123246","Time",0
693,.133,"mS        ",1
694,3.2,"DEGREE C  ",2
695,"180409123248","Time",0
696,.133,"mS        ",1
697,3.2,"DEGREE C  ",2
698,"180409123250","Time",0
699,.132,"mS        ",1
700,3.2,"DEGREE C  ",2
701,"180409123252","Time",0
702,.132,"mS        ",1
703,3.1,"DEGREE C  ",2
704,"180409123254","Time",0
705,.132,"mS        ",1
706,3.2,"DEGREE C  ",2
707,"180409123256","Time",0
708,.132,"mS        ",1
709,3.1,"DEGREE C  ",2
710,"180409123258","Time",0
711,.132,"mS        ",1
712,3.2,"DEGREE C  ",2
713,"180409123300","Time",0
714,.132,"mS        ",1
715,3.1,"DEGREE C  ",2
716,"180409123302","Time",0
717,.132,"mS        ",1
718,3.1,"DEGREE C  ",2
719,"180409123304","Time",0
720,.132,"mS        ",1
721,3.1,"DEGREE C  ",2
722,"180409123306","Time",0
723,.132,"mS        ",1
724,3.2,"DEGREE C  ",2
725,"180409123308","Time",0
726,.132,"mS        ",1
727,3.1,"DEGREE C  ",2
728,"180409123310","Time",0
729,.132,"mS        ",1
730,3.1,"DEGREE C  ",2
731,"180409123312","Time",0
732,.132,"mS        ",1
733,3.1,"DEGREE C  ",2
734,"180409123314","Time",0
735,.132,"mS        ",1
736,3.1,"DEGREE C  ",2
737,"180409123316","Time",0
