806,"170726154410","Time",0
807,.149,"mS        ",1
808,12.1,"DEGREE C  ",2
809,"170726154412","Time",0
810,.149,"mS        ",1
811,12.1,"DEGREE C  ",2
812,"170726154414","Time",0
813,.149,"mS        ",1
814,12.1,"DEGREE C  ",2
815,"170726154416","Time",0
816,.148,"mS        ",1
817,12,"DEGREE C  ",2
818,"170726154418","Time",0
819,.148,"mS        ",1
820,12,"DEGREE C  ",2
821,"170726154420","Time",0
822,.149,"mS        ",1
823,12,"DEGREE C  ",2
824,"170726154422","Time",0
825,.149,"mS        ",1
826,12,"DEGREE C  ",2
827,"170726154424","Time",0
828,.149,"mS        ",1
829,11.9,"DEGREE C  ",2
830,"170726154426","Time",0
831,.149,"mS        ",1
832,11.9,"DEGREE C  ",2
833,"170726154428","Time",0
834,.149,"mS        ",1
835,11.9,"DEGREE C  ",2
836,"170726154430","Time",0
837,.148,"mS        ",1
838,11.9,"DEGREE C  ",2
839,"170726154432","Time",0
840,.148,"mS        ",1
841,11.9,"DEGREE C  ",2
842,"170726154434","Time",0
843,.148,"mS        ",1
844,11.9,"DEGREE C  ",2
845,"170726154436","Time",0
846,.148,"mS        ",1
847,11.9,"DEGREE C  ",2
848,"170726154438","Time",0
849,.148,"mS        ",1
850,11.9,"DEGREE C  ",2
851,"170726154440","Time",0
852,.148,"mS        ",1
853,11.9,"DEGREE C  ",2
854,"170726154442","Time",0
855,.148,"mS        ",1
856,11.9,"DEGREE C  ",2
857,"170726154444","Time",0
858,.148,"mS        ",1
859,11.9,"DEGREE C  ",2
860,"170726154446","Time",0
861,.148,"mS        ",1
862,11.9,"DEGREE C  ",2
863,"170726154448","Time",0
864,.148,"mS        ",1
865,11.9,"DEGREE C  ",2
866,"170726154450","Time",0
867,.148,"mS        ",1
868,11.9,"DEGREE C  ",2
869,"170726154452","Time",0
870,.148,"mS        ",1
871,11.9,"DEGREE C  ",2
872,"170726154454","Time",0
873,.148,"mS        ",1
874,11.9,"DEGREE C  ",2
875,"170726154456","Time",0
876,.148,"mS        ",1
877,11.9,"DEGREE C  ",2
878,"170726154458","Time",0
879,.148,"mS        ",1
880,11.9,"DEGREE C  ",2
881,"170726154500","Time",0
882,.148,"mS        ",1
883,11.9,"DEGREE C  ",2
884,"170726154502","Time",0
885,.148,"mS        ",1
886,11.9,"DEGREE C  ",2
887,"170726154504","Time",0
888,.148,"mS        ",1
889,11.9,"DEGREE C  ",2
890,"170726154506","Time",0
891,.148,"mS        ",1
892,11.9,"DEGREE C  ",2
893,"170726154508","Time",0
894,.148,"mS        ",1
895,11.9,"DEGREE C  ",2
896,"170726154510","Time",0
897,.148,"mS        ",1
898,11.8,"DEGREE C  ",2
899,"170726154512","Time",0
900,.148,"mS        ",1
901,11.8,"DEGREE C  ",2
902,"170726154514","Time",0
903,.148,"mS        ",1
904,11.8,"DEGREE C  ",2
905,"170726154516","Time",0
906,.147,"mS        ",1
907,11.8,"DEGREE C  ",2
908,"170726154518","Time",0
909,.148,"mS        ",1
910,11.9,"DEGREE C  ",2
911,"170726154520","Time",0
912,.148,"mS        ",1
913,11.8,"DEGREE C  ",2
914,"170726154522","Time",0
915,.148,"mS        ",1
916,11.9,"DEGREE C  ",2
917,"170726154524","Time",0
918,.148,"mS        ",1
919,11.9,"DEGREE C  ",2
920,"170726154526","Time",0
921,.148,"mS        ",1
922,11.8,"DEGREE C  ",2
923,"170726154528","Time",0
924,.148,"mS        ",1
925,11.8,"DEGREE C  ",2
926,"170726154530","Time",0
927,.148,"mS        ",1
928,11.9,"DEGREE C  ",2
929,"170726154532","Time",0
930,.147,"mS        ",1
931,11.8,"DEGREE C  ",2
932,"170726154534","Time",0
933,.148,"mS        ",1
934,11.8,"DEGREE C  ",2
935,"170726154536","Time",0
936,.148,"mS        ",1
937,11.8,"DEGREE C  ",2
938,"170726154538","Time",0
939,.148,"mS        ",1
940,11.8,"DEGREE C  ",2
941,"170726154540","Time",0
942,.148,"mS        ",1
943,11.8,"DEGREE C  ",2
944,"170726154542","Time",0
945,.147,"mS        ",1
946,11.8,"DEGREE C  ",2
947,"170726154544","Time",0
948,.147,"mS        ",1
949,11.8,"DEGREE C  ",2
950,"170726154546","Time",0
951,.147,"mS        ",1
952,11.9,"DEGREE C  ",2
953,"170726154548","Time",0
