Report Date:,2/26/2017 4:30:52 PM
Report User Name:,fieldtech
Report Computer Name:,NREL-F1KAMPF
Application:,WinSitu.exe
Application Version:,5.6.24.4


Log File Properties
File Name,Baro_2016-11-10_15-30-46-183.wsl
Create Date,11/10/2016 3:30:42 PM

Device Properties
Device,Rugged BaroTROLL
Site,Dry_Creek
Device Name,Lazy_D_Baro
Serial Number,351563
Firmware Version,1.01
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
Used Memory,0
Used Battery,24

Log Configuration
,Log Name,Baro
,Created By,fieldtech
,Computer Name,NREL-F1KAMPF
,Application,WinSitu.exe
,Application Version,5.6.24.4
,Create Date,9/17/2016 9:38:56 PM Mountain Standard Time (Ignore DST)
,Log Setup Time Zone,Unknown
,Notes Size(bytes),4096
,Overwrite when full,Enabled
,Scheduled Start Time,9/18/2016 5:00:00 PM Mountain Standard Time (Ignore DST)
,Scheduled Stop Time,No Stop Time
,Type,Linear
 ,Interval,Days: 0 hrs: 00 mins: 30 secs: 00





Other Log Settings



Log Notes:
Date and Time,Note
9/17/2016 8:35:34 PM  ,Used Battery: 24% Used Memory: 6%   User Name: fieldtech
11/10/2016 3:30:54 PM ,Log Download - Used Battery: 25% Used Memory: 6%   User Name: fieldtech


Log Data:
Record Count,2542

Sensors,1

 ,1,351563,Baro-Pressure/Temp

Time Zone: Mountain Standard Time (Ignore DST)

,,Sensor: Baro Pres             ,Sensor: Baro Pres             ,
,Elapsed Time,SN#: 351563                   ,SN#: 351563                   ,
Date and Time,Seconds     ,Pressure (mBar)               ,Temperature (C)               ,
9/28/2016 12:30:00 PM ,  847800.001,                       778.255,                        23.384,
9/28/2016 1:00:00 PM  ,  849600.001,                       778.360,                        22.700,
9/28/2016 1:30:00 PM  ,  851400.001,                       777.741,                        22.357,
9/28/2016 2:00:00 PM  ,  853200.001,                       777.525,                        22.553,
9/28/2016 2:30:00 PM  ,  855000.001,                       777.406,                        23.628,
9/28/2016 3:00:00 PM  ,  856800.001,                       777.418,                        22.798,
9/28/2016 3:30:00 PM  ,  858600.001,                       778.356,                        21.670,
9/28/2016 4:00:00 PM  ,  860400.001,                       777.335,                        20.931,
9/28/2016 4:30:00 PM  ,  862200.001,                       777.440,                        19.794,
9/28/2016 5:00:00 PM  ,  864000.001,                       777.594,                        18.800,
9/28/2016 5:30:00 PM  ,  865800.001,                       777.440,                        17.701,
9/28/2016 6:00:00 PM  ,  867600.001,                       777.750,                        17.199,
9/28/2016 6:30:00 PM  ,  869400.001,                       778.001,                        16.042,
9/28/2016 7:00:00 PM  ,  871200.001,                       778.143,                        15.587,
9/28/2016 7:30:00 PM  ,  873000.001,                       778.546,                        15.232,
9/28/2016 8:00:00 PM  ,  874800.001,                       778.691,                        14.471,
9/28/2016 8:30:00 PM  ,  876600.001,                       779.277,                        12.990,
9/28/2016 9:00:00 PM  ,  878400.001,                       779.071,                        12.272,
9/28/2016 9:30:00 PM  ,  880200.001,                       779.665,                        11.757,
9/28/2016 10:00:00 PM ,  882000.001,                       779.724,                        12.939,
9/28/2016 10:30:00 PM ,  883800.001,                       780.084,                        13.860,
9/28/2016 11:00:00 PM ,  885600.001,                       779.802,                        12.888,
9/28/2016 11:30:00 PM ,  887400.001,                       779.886,                        11.396,
9/29/2016 12:00:00 AM ,  889200.001,                       779.627,                         9.788,
9/29/2016 12:30:00 AM ,  891000.001,                       779.954,                         8.430,
9/29/2016 1:00:00 AM  ,  892800.001,                       779.614,                         7.484,
9/29/2016 1:30:00 AM  ,  894600.001,                       779.510,                         6.904,
9/29/2016 2:00:00 AM  ,  896400.001,                       779.606,                         6.375,
9/29/2016 2:30:00 AM  ,  898200.001,                       779.519,                         5.844,
9/29/2016 3:00:00 AM  ,  900000.001,                       779.565,                         5.472,
9/29/2016 3:30:00 AM  ,  901800.001,                       779.302,                         5.152,
9/29/2016 4:00:00 AM  ,  903600.001,                       779.131,                         4.832,
9/29/2016 4:30:00 AM  ,  905400.001,                       778.894,                         4.618,
9/29/2016 5:00:00 AM  ,  907200.001,                       778.848,                         4.618,
9/29/2016 5:30:00 AM  ,  909000.001,                       778.664,                         4.618,
9/29/2016 6:00:00 AM  ,  910800.001,                       778.670,                         4.832,
9/29/2016 6:30:00 AM  ,  912600.001,                       778.801,                         4.992,
9/29/2016 7:00:00 AM  ,  914400.001,                       778.820,                         5.259,
9/29/2016 7:30:00 AM  ,  916200.001,                       778.754,                         5.738,
9/29/2016 8:00:00 AM  ,  918000.001,                       778.993,                         6.322,
9/29/2016 8:30:00 AM  ,  919800.001,                       778.898,                         8.797,
9/29/2016 9:00:00 AM  ,  921600.001,                       779.035,                        12.631,
9/29/2016 9:30:00 AM  ,  923400.001,                       778.763,                        13.451,
9/29/2016 10:00:00 AM ,  925200.001,                       778.614,                        17.450,
9/29/2016 10:30:00 AM ,  927000.001,                       778.718,                        23.238,
9/29/2016 11:00:00 AM ,  928800.001,                       778.657,                        31.490,
9/29/2016 11:30:00 AM ,  930600.001,                       778.634,                        32.713,
9/29/2016 12:00:00 PM ,  932400.001,                       778.345,                        26.245,
9/29/2016 12:30:00 PM ,  934200.001,                       778.461,                        24.455,
9/29/2016 1:00:00 PM  ,  936000.001,                       777.936,                        24.698,
9/29/2016 1:30:00 PM  ,  937800.001,                       777.773,                        22.749,
9/29/2016 2:00:00 PM  ,  939600.001,                       777.184,                        22.210,
9/29/2016 2:30:00 PM  ,  941400.001,                       776.395,                        21.916,
9/29/2016 3:00:00 PM  ,  943200.001,                       776.661,                        22.749,
9/29/2016 3:30:00 PM  ,  945000.001,                       776.563,                        21.277,
9/29/2016 4:00:00 PM  ,  946800.001,                       776.623,                        20.586,
9/29/2016 4:30:00 PM  ,  948600.001,                       777.163,                        20.240,
9/29/2016 5:00:00 PM  ,  950400.001,                       776.622,                        19.546,
9/29/2016 5:30:00 PM  ,  952200.001,                       776.745,                        18.899,
9/29/2016 6:00:00 PM  ,  954000.001,                       776.885,                        17.851,
9/29/2016 6:30:00 PM  ,  955800.001,                       777.102,                        17.199,
9/29/2016 7:00:00 PM  ,  957600.001,                       776.965,                        16.747,
9/29/2016 7:30:00 PM  ,  959400.001,                       777.182,                        16.546,
9/29/2016 8:00:00 PM  ,  961200.001,                       777.295,                        15.536,
9/29/2016 8:30:00 PM  ,  963000.001,                       777.192,                        14.877,
9/29/2016 9:00:00 PM  ,  964800.001,                       777.442,                        14.471,
9/29/2016 9:30:00 PM  ,  966600.001,                       777.181,                        14.369,
9/29/2016 10:00:00 PM ,  968400.001,                       777.026,                        13.042,
9/29/2016 10:30:00 PM ,  970200.001,                       776.884,                        12.220,
9/29/2016 11:00:00 PM ,  972000.001,                       777.100,                        11.344,
9/29/2016 11:30:00 PM ,  973800.001,                       776.977,                        10.568,
9/30/2016 12:00:00 AM ,  975600.001,                       776.660,                        10.256,
9/30/2016 12:30:00 AM ,  977400.001,                       776.557,                        10.723,
9/30/2016 1:00:00 AM  ,  979200.001,                       776.245,                        10.930,
9/30/2016 1:30:00 AM  ,  981000.001,                       775.914,                        10.568,
9/30/2016 2:00:00 AM  ,  982800.001,                       775.857,                        10.360,
9/30/2016 2:30:00 AM  ,  984600.001,                       775.761,                        10.516,
9/30/2016 3:00:00 AM  ,  986400.001,                       775.865,                        10.723,
9/30/2016 3:30:00 AM  ,  988200.001,                       775.751,                        10.982,
9/30/2016 4:00:00 AM  ,  990000.001,                       775.602,                        12.426,
9/30/2016 4:30:00 AM  ,  991800.001,                       775.436,                        13.298,
9/30/2016 5:00:00 AM  ,  993600.001,                       775.820,                        13.349,
9/30/2016 5:30:00 AM  ,  995400.001,                       775.541,                        13.502,
9/30/2016 6:00:00 AM  ,  997200.001,                       776.050,                        13.502,
9/30/2016 6:30:00 AM  ,  999000.001,                       776.303,                        11.963,
9/30/2016 7:00:00 AM  , 1000800.001,                       776.355,                        10.827,
9/30/2016 7:30:00 AM  , 1002600.001,                       776.167,                        10.982,
9/30/2016 8:00:00 AM  , 1004400.001,                       776.404,                        11.499,
9/30/2016 8:30:00 AM  , 1006200.001,                       776.330,                        12.220,
9/30/2016 9:00:00 AM  , 1008000.001,                       776.384,                        12.734,
9/30/2016 9:30:00 AM  , 1009800.001,                       776.812,                        12.939,
9/30/2016 10:00:00 AM , 1011600.001,                       776.764,                        13.093,
9/30/2016 10:30:00 AM , 1013400.001,                       776.714,                        13.400,
9/30/2016 11:00:00 AM , 1015200.001,                       776.385,                        13.860,
9/30/2016 11:30:00 AM , 1017000.001,                       776.244,                        14.013,
9/30/2016 12:00:00 PM , 1018800.001,                       776.260,                        15.789,
9/30/2016 12:30:00 PM , 1020600.001,                       776.089,                        16.143,
9/30/2016 1:00:00 PM  , 1022400.001,                       776.010,                        16.495,
9/30/2016 1:30:00 PM  , 1024200.001,                       775.421,                        17.149,
9/30/2016 2:00:00 PM  , 1026000.001,                       775.062,                        19.595,
9/30/2016 2:30:00 PM  , 1027800.001,                       775.328,                        17.300,
9/30/2016 3:00:00 PM  , 1029600.001,                       774.910,                        17.901,
9/30/2016 3:30:00 PM  , 1031400.001,                       774.399,                        19.098,
9/30/2016 4:00:00 PM  , 1033200.001,                       774.445,                        19.248,
9/30/2016 4:30:00 PM  , 1035000.001,                       774.337,                        18.451,
9/30/2016 5:00:00 PM  , 1036800.001,                       774.108,                        17.551,
9/30/2016 5:30:00 PM  , 1038600.001,                       774.095,                        17.049,
9/30/2016 6:00:00 PM  , 1040400.001,                       774.162,                        15.890,
9/30/2016 6:30:00 PM  , 1042200.001,                       773.689,                        15.232,
9/30/2016 7:00:00 PM  , 1044000.001,                       774.175,                        14.369,
9/30/2016 7:30:00 PM  , 1045800.001,                       774.638,                        14.369,
9/30/2016 8:00:00 PM  , 1047600.001,                       774.621,                        13.195,
9/30/2016 8:30:00 PM  , 1049400.001,                       774.645,                        11.654,
9/30/2016 9:00:00 PM  , 1051200.001,                       774.916,                        10.464,
9/30/2016 9:30:00 PM  , 1053000.001,                       774.633,                         9.424,
9/30/2016 10:00:00 PM , 1054800.001,                       774.950,                         8.535,
9/30/2016 10:30:00 PM , 1056600.001,                       774.969,                         7.905,
9/30/2016 11:00:00 PM , 1058400.001,                       774.925,                         7.379,
9/30/2016 11:30:00 PM , 1060200.001,                       775.186,                         6.957,
10/1/2016 12:00:00 AM , 1062000.001,                       775.211,                         6.692,
10/1/2016 12:30:00 AM , 1063800.001,                       774.953,                         6.586,
10/1/2016 1:00:00 AM  , 1065600.001,                       774.854,                         6.375,
10/1/2016 1:30:00 AM  , 1067400.001,                       774.912,                         6.056,
10/1/2016 2:00:00 AM  , 1069200.001,                       775.182,                         5.844,
10/1/2016 2:30:00 AM  , 1071000.001,                       774.945,                         5.631,
10/1/2016 3:00:00 AM  , 1072800.001,                       774.576,                         5.259,
10/1/2016 3:30:00 AM  , 1074600.001,                       774.379,                         5.206,
10/1/2016 4:00:00 AM  , 1076400.001,                       773.991,                         4.939,
10/1/2016 4:30:00 AM  , 1078200.001,                       774.624,                         4.885,
10/1/2016 5:00:00 AM  , 1080000.001,                       774.467,                         4.618,
10/1/2016 5:30:00 AM  , 1081800.001,                       774.533,                         4.511,
10/1/2016 6:00:00 AM  , 1083600.001,                       774.223,                         4.565,
10/1/2016 6:30:00 AM  , 1085400.001,                       774.600,                         4.404,
10/1/2016 7:00:00 AM  , 1087200.001,                       774.554,                         4.404,
10/1/2016 7:30:00 AM  , 1089000.001,                       774.784,                         4.404,
10/1/2016 8:00:00 AM  , 1090800.001,                       774.446,                         4.725,
10/1/2016 8:30:00 AM  , 1092600.001,                       774.346,                         6.375,
10/1/2016 9:00:00 AM  , 1094400.001,                       774.004,                         8.273,
10/1/2016 9:30:00 AM  , 1096200.001,                       774.223,                        10.464,
10/1/2016 10:00:00 AM , 1098000.001,                       773.951,                        15.334,
10/1/2016 10:30:00 AM , 1099800.001,                       773.622,                        24.698,
10/1/2016 11:00:00 AM , 1101600.001,                       773.768,                        29.167,
10/1/2016 11:30:00 AM , 1103400.001,                       773.085,                        26.775,
10/1/2016 12:00:00 PM , 1105200.001,                       772.968,                        22.945,
10/1/2016 12:30:00 PM , 1107000.001,                       772.763,                        20.833,
10/1/2016 1:00:00 PM  , 1108800.001,                       772.454,                        21.030,
10/1/2016 1:30:00 PM  , 1110600.001,                       772.748,                        21.227,
10/1/2016 2:00:00 PM  , 1112400.001,                       772.145,                        19.148,
10/1/2016 2:30:00 PM  , 1114200.001,                       771.852,                        20.882,
10/1/2016 3:00:00 PM  , 1116000.001,                       771.682,                        20.635,
10/1/2016 3:30:00 PM  , 1117800.001,                       771.481,                        20.586,
10/1/2016 4:00:00 PM  , 1119600.001,                       771.357,                        20.931,
10/1/2016 4:30:00 PM  , 1121400.001,                       771.203,                        20.141,
10/1/2016 5:00:00 PM  , 1123200.001,                       770.988,                        18.850,
10/1/2016 5:30:00 PM  , 1125000.001,                       771.179,                        17.049,
10/1/2016 6:00:00 PM  , 1126800.001,                       771.253,                        15.283,
10/1/2016 6:30:00 PM  , 1128600.001,                       771.366,                        14.725,
10/1/2016 7:00:00 PM  , 1130400.001,                       771.806,                        14.013,
10/1/2016 7:30:00 PM  , 1132200.001,                       771.917,                        12.631,
10/1/2016 8:00:00 PM  , 1134000.001,                       772.260,                        11.551,
10/1/2016 8:30:00 PM  , 1135800.001,                       772.618,                        11.344,
10/1/2016 9:00:00 PM  , 1137600.001,                       772.563,                        11.809,
10/1/2016 9:30:00 PM  , 1139400.001,                       772.699,                        11.963,
10/1/2016 10:00:00 PM , 1141200.001,                       772.624,                        11.860,
10/1/2016 10:30:00 PM , 1143000.001,                       772.710,                        11.344,
10/1/2016 11:00:00 PM , 1144800.001,                       772.486,                        11.034,
10/1/2016 11:30:00 PM , 1146600.001,                       772.606,                        10.464,
10/2/2016 12:00:00 AM , 1148400.001,                       772.621,                         9.840,
10/2/2016 12:30:00 AM , 1150200.001,                       772.766,                         9.006,
10/2/2016 1:00:00 AM  , 1152000.001,                       772.923,                         8.378,
10/2/2016 1:30:00 AM  , 1153800.001,                       772.857,                         7.589,
10/2/2016 2:00:00 AM  , 1155600.001,                       772.941,                         7.379,
10/2/2016 2:30:00 AM  , 1157400.001,                       772.754,                         7.009,
10/2/2016 3:00:00 AM  , 1159200.001,                       772.785,                         6.586,
10/2/2016 3:30:00 AM  , 1161000.001,                       772.566,                         6.269,
10/2/2016 4:00:00 AM  , 1162800.001,                       772.263,                         5.791,
10/2/2016 4:30:00 AM  , 1164600.001,                       772.474,                         5.525,
10/2/2016 5:00:00 AM  , 1166400.001,                       772.514,                         5.312,
10/2/2016 5:30:00 AM  , 1168200.001,                       773.067,                         5.312,
10/2/2016 6:00:00 AM  , 1170000.001,                       772.606,                         5.312,
10/2/2016 6:30:00 AM  , 1171800.001,                       772.737,                         5.472,
10/2/2016 7:00:00 AM  , 1173600.001,                       772.830,                         5.472,
10/2/2016 7:30:00 AM  , 1175400.001,                       772.955,                         5.791,
10/2/2016 8:00:00 AM  , 1177200.001,                       773.286,                         6.745,
10/2/2016 8:30:00 AM  , 1179000.001,                       772.970,                         8.378,
10/2/2016 9:00:00 AM  , 1180800.001,                       773.136,                        10.204,
10/2/2016 9:30:00 AM  , 1182600.001,                       772.921,                        13.553,
10/2/2016 10:00:00 AM , 1184400.001,                       773.164,                        19.297,
10/2/2016 10:30:00 AM , 1186200.001,                       773.087,                        20.536,
10/2/2016 11:00:00 AM , 1188000.001,                       772.240,                        22.112,
10/2/2016 11:30:00 AM , 1189800.001,                       772.088,                        17.300,
10/2/2016 12:00:00 PM , 1191600.001,                       772.021,                        19.794,
10/2/2016 12:30:00 PM , 1193400.001,                       772.083,                        21.030,
10/2/2016 1:00:00 PM  , 1195200.001,                       772.023,                        21.719,
10/2/2016 1:30:00 PM  , 1197000.001,                       771.589,                        20.635,
10/2/2016 2:00:00 PM  , 1198800.001,                       770.755,                        20.190,
10/2/2016 2:30:00 PM  , 1200600.001,                       770.710,                        19.148,
10/2/2016 3:00:00 PM  , 1202400.001,                       770.602,                        18.800,
10/2/2016 3:30:00 PM  , 1204200.001,                       770.045,                        19.397,
10/2/2016 4:00:00 PM  , 1206000.001,                       769.954,                        18.650,
10/2/2016 4:30:00 PM  , 1207800.001,                       769.724,                        18.201,
10/2/2016 5:00:00 PM  , 1209600.001,                       769.649,                        17.651,
10/2/2016 5:30:00 PM  , 1211400.001,                       769.651,                        17.350,
10/2/2016 6:00:00 PM  , 1213200.001,                       769.360,                        16.848,
10/2/2016 6:30:00 PM  , 1215000.001,                       769.060,                        15.688,
10/2/2016 7:00:00 PM  , 1216800.001,                       769.295,                        13.962,
10/2/2016 7:30:00 PM  , 1218600.001,                       769.026,                        13.349,
10/2/2016 8:00:00 PM  , 1220400.001,                       768.654,                        13.502,
10/2/2016 8:30:00 PM  , 1222200.001,                       768.668,                        12.580,
10/2/2016 9:00:00 PM  , 1224000.001,                       768.209,                        11.602,
10/2/2016 9:30:00 PM  , 1225800.001,                       768.080,                        10.464,
10/2/2016 10:00:00 PM , 1227600.001,                       767.827,                         9.528,
10/2/2016 10:30:00 PM , 1229400.001,                       767.398,                         8.954,
10/2/2016 11:00:00 PM , 1231200.001,                       767.344,                         8.220,
10/2/2016 11:30:00 PM , 1233000.001,                       767.115,                         7.695,
10/3/2016 12:00:00 AM , 1234800.001,                       766.486,                         7.220,
10/3/2016 12:30:00 AM , 1236600.001,                       766.241,                         6.798,
10/3/2016 1:00:00 AM  , 1238400.001,                       765.798,                         6.322,
10/3/2016 1:30:00 AM  , 1240200.001,                       765.357,                         5.844,
10/3/2016 2:00:00 AM  , 1242000.001,                       765.371,                         5.525,
10/3/2016 2:30:00 AM  , 1243800.001,                       765.029,                         5.259,
10/3/2016 3:00:00 AM  , 1245600.001,                       764.596,                         4.992,
10/3/2016 3:30:00 AM  , 1247400.001,                       764.117,                         4.725,
10/3/2016 4:00:00 AM  , 1249200.001,                       763.684,                         4.458,
10/3/2016 4:30:00 AM  , 1251000.001,                       762.837,                         4.190,
10/3/2016 5:00:00 AM  , 1252800.001,                       762.820,                         3.922,
10/3/2016 5:30:00 AM  , 1254600.001,                       762.158,                         3.653,
10/3/2016 6:00:00 AM  , 1256400.001,                       761.869,                         3.600,
10/3/2016 6:30:00 AM  , 1258200.001,                       761.405,                         3.385,
10/3/2016 7:00:00 AM  , 1260000.001,                       761.389,                         3.115,
10/3/2016 7:30:00 AM  , 1261800.001,                       761.217,                         3.169,
10/3/2016 8:00:00 AM  , 1263600.001,                       761.249,                         3.707,
10/3/2016 8:30:00 AM  , 1265400.001,                       760.634,                         5.578,
10/3/2016 9:00:00 AM  , 1267200.001,                       759.322,                         7.168,
10/3/2016 9:30:00 AM  , 1269000.001,                       759.450,                         8.744,
10/3/2016 10:00:00 AM , 1270800.001,                       758.930,                        12.785,
10/3/2016 10:30:00 AM , 1272600.001,                       758.395,                        23.921,
10/3/2016 11:00:00 AM , 1274400.001,                       758.691,                        22.945,
10/3/2016 11:30:00 AM , 1276200.001,                       759.238,                        20.240,
10/3/2016 12:00:00 PM , 1278000.001,                       758.726,                        17.951,
10/3/2016 12:30:00 PM , 1279800.001,                       759.517,                        15.789,
10/3/2016 1:00:00 PM  , 1281600.001,                       759.904,                        12.631,
10/3/2016 1:30:00 PM  , 1283400.001,                       759.667,                        11.447,
10/3/2016 2:00:00 PM  , 1285200.001,                       760.454,                         8.168,
10/3/2016 2:30:00 PM  , 1287000.001,                       759.710,                         6.692,
10/3/2016 3:00:00 PM  , 1288800.001,                       760.149,                         5.099,
10/3/2016 3:30:00 PM  , 1290600.001,                       760.285,                         3.922,
10/3/2016 4:00:00 PM  , 1292400.001,                       759.538,                         6.745,
10/3/2016 4:30:00 PM  , 1294200.001,                       758.867,                         7.009,
10/3/2016 5:00:00 PM  , 1296000.001,                       757.503,                         7.273,
10/3/2016 5:30:00 PM  , 1297800.001,                       757.233,                         7.484,
10/3/2016 6:00:00 PM  , 1299600.001,                       757.235,                         7.852,
10/3/2016 6:30:00 PM  , 1301400.001,                       757.558,                         7.852,
10/3/2016 7:00:00 PM  , 1303200.001,                       758.210,                         7.695,
10/3/2016 7:30:00 PM  , 1305000.001,                       757.353,                         7.589,
10/3/2016 8:00:00 PM  , 1306800.001,                       758.155,                         6.745,
10/3/2016 8:30:00 PM  , 1308600.001,                       758.637,                         5.897,
10/3/2016 9:00:00 PM  , 1310400.001,                       758.653,                         5.206,
10/3/2016 9:30:00 PM  , 1312200.001,                       758.886,                         4.832,
10/3/2016 10:00:00 PM , 1314000.001,                       759.411,                         5.099,
10/3/2016 10:30:00 PM , 1315800.001,                       759.754,                         4.992,
10/3/2016 11:00:00 PM , 1317600.001,                       760.177,                         4.832,
10/3/2016 11:30:00 PM , 1319400.001,                       760.482,                         4.565,
10/4/2016 12:00:00 AM , 1321200.001,                       761.190,                         4.244,
10/4/2016 12:30:00 AM , 1323000.001,                       761.370,                         4.029,
10/4/2016 1:00:00 AM  , 1324800.001,                       761.421,                         3.653,
10/4/2016 1:30:00 AM  , 1326600.001,                       761.358,                         3.385,
10/4/2016 2:00:00 AM  , 1328400.001,                       760.937,                         2.954,
10/4/2016 2:30:00 AM  , 1330200.001,                       761.066,                         3.115,
10/4/2016 3:00:00 AM  , 1332000.001,                       760.212,                         3.008,
10/4/2016 3:30:00 AM  , 1333800.001,                       760.406,                         2.846,
10/4/2016 4:00:00 AM  , 1335600.001,                       760.071,                         2.792,
10/4/2016 4:30:00 AM  , 1337400.001,                       760.095,                         2.900,
10/4/2016 5:00:00 AM  , 1339200.001,                       759.751,                         3.008,
10/4/2016 5:30:00 AM  , 1341000.001,                       760.304,                         3.008,
10/4/2016 6:00:00 AM  , 1342800.001,                       760.396,                         3.008,
10/4/2016 6:30:00 AM  , 1344600.001,                       760.544,                         2.846,
10/4/2016 7:00:00 AM  , 1346400.001,                       760.716,                         2.792,
10/4/2016 7:30:00 AM  , 1348200.001,                       760.563,                         2.522,
10/4/2016 8:00:00 AM  , 1350000.001,                       760.916,                         3.061,
10/4/2016 8:30:00 AM  , 1351800.001,                       761.106,                         4.083,
10/4/2016 9:00:00 AM  , 1353600.001,                       761.143,                         5.206,
10/4/2016 9:30:00 AM  , 1355400.001,                       761.292,                         5.631,
10/4/2016 10:00:00 AM , 1357200.001,                       761.382,                         8.010,
10/4/2016 10:30:00 AM , 1359000.001,                       761.472,                        12.785,
10/4/2016 11:00:00 AM , 1360800.001,                       761.948,                        16.193,
10/4/2016 11:30:00 AM , 1362600.001,                       761.618,                        11.654,
10/4/2016 12:00:00 PM , 1364400.001,                       761.532,                         7.695,
10/4/2016 12:30:00 PM , 1366200.001,                       762.039,                         7.695,
10/4/2016 1:00:00 PM  , 1368000.001,                       762.500,                         9.110,
10/4/2016 1:30:00 PM  , 1369800.001,                       762.284,                         8.640,
10/4/2016 2:00:00 PM  , 1371600.001,                       762.370,                         9.319,
10/4/2016 2:30:00 PM  , 1373400.001,                       762.756,                         8.325,
10/4/2016 3:00:00 PM  , 1375200.001,                       762.862,                         8.378,
10/4/2016 3:30:00 PM  , 1377000.001,                       762.929,                         7.747,
10/4/2016 4:00:00 PM  , 1378800.001,                       763.118,                         7.220,
10/4/2016 4:30:00 PM  , 1380600.001,                       763.264,                         7.431,
10/4/2016 5:00:00 PM  , 1382400.001,                       763.163,                         6.851,
10/4/2016 5:30:00 PM  , 1384200.001,                       763.611,                         6.056,
10/4/2016 6:00:00 PM  , 1386000.001,                       763.677,                         5.950,
10/4/2016 6:30:00 PM  , 1387800.001,                       764.067,                         5.472,
10/4/2016 7:00:00 PM  , 1389600.001,                       764.084,                         4.779,
10/4/2016 7:30:00 PM  , 1391400.001,                       764.296,                         4.511,
10/4/2016 8:00:00 PM  , 1393200.001,                       764.480,                         3.922,
10/4/2016 8:30:00 PM  , 1395000.001,                       764.526,                         3.922,
10/4/2016 9:00:00 PM  , 1396800.001,                       764.484,                         4.136,
10/4/2016 9:30:00 PM  , 1398600.001,                       764.438,                         3.546,
10/4/2016 10:00:00 PM , 1400400.001,                       764.274,                         4.029,
10/4/2016 10:30:00 PM , 1402200.001,                       764.555,                         3.653,
10/4/2016 11:00:00 PM , 1404000.001,                       764.548,                         3.223,
10/4/2016 11:30:00 PM , 1405800.001,                       764.677,                         3.976,
10/5/2016 12:00:00 AM , 1407600.001,                       764.443,                         4.351,
10/5/2016 12:30:00 AM , 1409400.001,                       764.435,                         4.511,
10/5/2016 1:00:00 AM  , 1411200.001,                       764.295,                         3.922,
10/5/2016 1:30:00 AM  , 1413000.001,                       764.401,                         4.565,
10/5/2016 2:00:00 AM  , 1414800.001,                       764.560,                         4.458,
10/5/2016 2:30:00 AM  , 1416600.001,                       764.727,                         4.190,
10/5/2016 3:00:00 AM  , 1418400.001,                       764.648,                         4.244,
10/5/2016 3:30:00 AM  , 1420200.001,                       764.476,                         4.297,
10/5/2016 4:00:00 AM  , 1422000.001,                       764.442,                         3.761,
10/5/2016 4:30:00 AM  , 1423800.001,                       764.882,                         3.868,
10/5/2016 5:00:00 AM  , 1425600.001,                       765.046,                         3.385,
10/5/2016 5:30:00 AM  , 1427400.001,                       765.269,                         2.954,
10/5/2016 6:00:00 AM  , 1429200.001,                       765.624,                         3.492,
10/5/2016 6:30:00 AM  , 1431000.001,                       765.752,                         2.846,
10/5/2016 7:00:00 AM  , 1432800.001,                       766.099,                         2.954,
10/5/2016 7:30:00 AM  , 1434600.001,                       766.164,                         2.630,
10/5/2016 8:00:00 AM  , 1436400.001,                       766.470,                         3.761,
10/5/2016 8:30:00 AM  , 1438200.001,                       766.523,                         6.269,
10/5/2016 9:00:00 AM  , 1440000.001,                       766.787,                         5.844,
10/5/2016 9:30:00 AM  , 1441800.001,                       766.523,                         6.269,
10/5/2016 10:00:00 AM , 1443600.001,                       766.643,                         8.010,
10/5/2016 10:30:00 AM , 1445400.001,                       766.679,                        16.546,
10/5/2016 11:00:00 AM , 1447200.001,                       766.155,                        19.695,
10/5/2016 11:30:00 AM , 1449000.001,                       765.422,                        14.318,
10/5/2016 12:00:00 PM , 1450800.001,                       765.463,                        11.860,
10/5/2016 12:30:00 PM , 1452600.001,                       765.731,                        14.267,
10/5/2016 1:00:00 PM  , 1454400.001,                       765.910,                        10.464,
10/5/2016 1:30:00 PM  , 1456200.001,                       765.246,                        11.912,
10/5/2016 2:00:00 PM  , 1458000.001,                       765.327,                        11.034,
10/5/2016 2:30:00 PM  , 1459800.001,                       765.221,                        10.308,
10/5/2016 3:00:00 PM  , 1461600.001,                       765.498,                        10.308,
10/5/2016 3:30:00 PM  , 1463400.001,                       765.801,                         9.892,
10/5/2016 4:00:00 PM  , 1465200.001,                       765.334,                         9.528,
10/5/2016 4:30:00 PM  , 1467000.001,                       765.934,                         9.006,
10/5/2016 5:00:00 PM  , 1468800.001,                       765.990,                         8.692,
10/5/2016 5:30:00 PM  , 1470600.001,                       766.371,                         7.852,
10/5/2016 6:00:00 PM  , 1472400.001,                       766.500,                         7.273,
10/5/2016 6:30:00 PM  , 1474200.001,                       767.287,                         6.003,
10/5/2016 7:00:00 PM  , 1476000.001,                       767.322,                         5.206,
10/5/2016 7:30:00 PM  , 1477800.001,                       767.455,                         4.029,
10/5/2016 8:00:00 PM  , 1479600.001,                       767.734,                         2.846,
10/5/2016 8:30:00 PM  , 1481400.001,                       767.885,                         2.089,
10/5/2016 9:00:00 PM  , 1483200.001,                       767.881,                         2.684,
10/5/2016 9:30:00 PM  , 1485000.001,                       767.817,                         3.008,
10/5/2016 10:00:00 PM , 1486800.001,                       768.186,                         3.008,
10/5/2016 10:30:00 PM , 1488600.001,                       768.675,                         3.331,
10/5/2016 11:00:00 PM , 1490400.001,                       769.065,                         3.815,
