Report Date:,4/7/2017 6:03:17 PM
Report User Name:,fieldtech
Report Computer Name:,NREL-F1KAMPF
Application:,WinSitu.exe
Application Version:,5.6.24.4


Log File Properties
File Name,Well_level_2017-04-06_18-38-10-297.wsl
Create Date,4/6/2017 6:38:04 PM

Device Properties
Device,Rugged TROLL 100
Site,Dry_Creek
Device Name, 
Serial Number,352268
Firmware Version,1.02
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
Used Memory,0
Used Battery,23

Log Configuration
,Log Name,Well_level
,Created By,fieldtech
,Computer Name,NREL-F1KAMPF
,Application,WinSitu.exe
,Application Version,5.6.24.4
,Create Date,9/17/2016 9:41:19 PM Mountain Standard Time (Ignore DST)
,Log Setup Time Zone,Unknown
,Notes Size(bytes),4096
,Overwrite when full,Enabled
,Scheduled Start Time,9/18/2016 5:00:00 PM Mountain Standard Time (Ignore DST)
,Scheduled Stop Time,No Stop Time
,Type,Linear
 ,Interval,Days: 0 hrs: 00 mins: 30 secs: 00





Other Log Settings
,Depth of Probe:,862.982 (cm)
,Head Pressure:,12.2622 (PSI)
,Temperature:,21.5222 (C)



Log Notes:
Date and Time,Note
9/17/2016 9:41:24 PM  ,Used Battery: 23% Used Memory: 6%   User Name: fieldtech
4/6/2017 6:39:38 PM   ,Log Download - Used Battery: 27% Used Memory: 12%   User Name: fieldtech


Log Data:
Record Count,9604

Sensors,1

 ,1,352268,Pressure/Temp PSIA (9m/30ft)

Time Zone: Mountain Standard Time (Ignore DST)

,,Sensor: Pres(A) 30ft          ,Sensor: Pres(A) 30ft          ,
,Elapsed Time,SN#: 352268                   ,SN#: 352268                   ,
Date and Time,Seconds     ,Pressure (PSI)                ,Temperature (C)               ,
9/18/2016 5:00:00 PM  ,       0.000,                        11.200,                        17.100,
9/18/2016 5:30:00 PM  ,    1800.001,                        11.198,                        15.741,
9/18/2016 6:00:00 PM  ,    3600.001,                        11.195,                        14.729,
9/18/2016 6:30:00 PM  ,    5400.001,                        11.201,                        13.916,
9/18/2016 7:00:00 PM  ,    7200.001,                        11.200,                        13.305,
9/18/2016 7:30:00 PM  ,    9000.001,                        11.211,                        12.742,
9/18/2016 8:00:00 PM  ,   10800.001,                        11.215,                        12.435,
9/18/2016 8:30:00 PM  ,   12600.001,                        11.224,                        12.128,
9/18/2016 9:00:00 PM  ,   14400.001,                        11.227,                        11.820,
9/18/2016 9:30:00 PM  ,   16200.001,                        11.233,                        11.665,
9/18/2016 10:00:00 PM ,   18000.001,                        11.234,                        11.408,
9/18/2016 10:30:00 PM ,   19800.001,                        11.239,                        11.254,
9/18/2016 11:00:00 PM ,   21600.001,                        11.240,                        11.099,
9/18/2016 11:30:00 PM ,   23400.001,                        11.241,                        10.996,
9/19/2016 12:00:00 AM ,   25200.001,                        11.235,                        10.893,
9/19/2016 12:30:00 AM ,   27000.001,                        11.232,                        10.789,
9/19/2016 1:00:00 AM  ,   28800.001,                        11.234,                        10.789,
9/19/2016 1:30:00 AM  ,   30600.001,                        11.236,                        10.738,
9/19/2016 2:00:00 AM  ,   32400.001,                        11.239,                        10.686,
9/19/2016 2:30:00 AM  ,   34200.001,                        11.242,                        10.634,
9/19/2016 3:00:00 AM  ,   36000.001,                        11.245,                        10.583,
9/19/2016 3:30:00 AM  ,   37800.001,                        11.249,                        10.531,
9/19/2016 4:00:00 AM  ,   39600.001,                        11.239,                        10.479,
9/19/2016 4:30:00 AM  ,   41400.001,                        11.240,                        10.479,
9/19/2016 5:00:00 AM  ,   43200.001,                        11.244,                        10.428,
9/19/2016 5:30:00 AM  ,   45000.001,                        11.245,                        10.376,
9/19/2016 6:00:00 AM  ,   46800.001,                        11.251,                        10.376,
9/19/2016 6:30:00 AM  ,   48600.001,                        11.249,                        10.324,
9/19/2016 7:00:00 AM  ,   50400.001,                        11.257,                        10.324,
9/19/2016 7:30:00 AM  ,   52200.001,                        11.262,                        10.324,
9/19/2016 8:00:00 AM  ,   54000.001,                        11.263,                        10.324,
9/19/2016 8:30:00 AM  ,   55800.001,                        11.273,                        10.272,
9/19/2016 9:00:00 AM  ,   57600.001,                        11.271,                        10.272,
9/19/2016 9:30:00 AM  ,   59400.001,                        11.273,                        10.221,
9/19/2016 10:00:00 AM ,   61200.001,                        11.271,                        10.221,
9/19/2016 10:30:00 AM ,   63000.001,                        11.265,                        10.221,
9/19/2016 11:00:00 AM ,   64800.001,                        11.258,                        10.169,
9/19/2016 11:30:00 AM ,   66600.001,                        11.251,                        10.169,
9/19/2016 12:00:00 PM ,   68400.001,                        11.251,                        10.169,
9/19/2016 12:30:00 PM ,   70200.001,                        11.253,                        10.117,
9/19/2016 1:00:00 PM  ,   72000.001,                        11.243,                        10.117,
9/19/2016 1:30:00 PM  ,   73800.001,                        11.244,                        10.117,
9/19/2016 2:00:00 PM  ,   75600.001,                        11.241,                        10.065,
9/19/2016 2:30:00 PM  ,   77400.001,                        11.235,                        10.065,
9/19/2016 3:00:00 PM  ,   79200.001,                        11.237,                        10.065,
9/19/2016 3:30:00 PM  ,   81000.001,                        11.236,                        10.014,
9/19/2016 4:00:00 PM  ,   82800.001,                        11.229,                        10.014,
9/19/2016 4:30:00 PM  ,   84600.001,                        11.233,                        10.014,
9/19/2016 5:00:00 PM  ,   86400.001,                        11.231,                        10.014,
9/19/2016 5:30:00 PM  ,   88200.001,                        11.228,                        10.014,
9/19/2016 6:00:00 PM  ,   90000.001,                        11.230,                         9.962,
9/19/2016 6:30:00 PM  ,   91800.001,                        11.233,                         9.962,
9/19/2016 7:00:00 PM  ,   93600.001,                        11.233,                         9.962,
9/19/2016 7:30:00 PM  ,   95400.001,                        11.239,                         9.962,
9/19/2016 8:00:00 PM  ,   97200.001,                        11.243,                         9.962,
9/19/2016 8:30:00 PM  ,   99000.001,                        11.251,                         9.962,
9/19/2016 9:00:00 PM  ,  100800.001,                        11.255,                         9.962,
9/19/2016 9:30:00 PM  ,  102600.001,                        11.255,                         9.962,
9/19/2016 10:00:00 PM ,  104400.001,                        11.257,                        10.014,
9/19/2016 10:30:00 PM ,  106200.001,                        11.259,                         9.962,
9/19/2016 11:00:00 PM ,  108000.001,                        11.256,                         9.962,
9/19/2016 11:30:00 PM ,  109800.001,                        11.254,                        10.014,
9/20/2016 12:00:00 AM ,  111600.001,                        11.253,                        10.014,
9/20/2016 12:30:00 AM ,  113400.001,                        11.251,                        10.014,
9/20/2016 1:00:00 AM  ,  115200.001,                        11.252,                        10.014,
9/20/2016 1:30:00 AM  ,  117000.001,                        11.245,                        10.014,
9/20/2016 2:00:00 AM  ,  118800.001,                        11.248,                        10.014,
9/20/2016 2:30:00 AM  ,  120600.001,                        11.246,                        10.014,
9/20/2016 3:00:00 AM  ,  122400.001,                        11.248,                        10.065,
9/20/2016 3:30:00 AM  ,  124200.001,                        11.243,                        10.065,
9/20/2016 4:00:00 AM  ,  126000.001,                        11.245,                        10.065,
9/20/2016 4:30:00 AM  ,  127800.001,                        11.247,                        10.065,
9/20/2016 5:00:00 AM  ,  129600.001,                        11.253,                        10.065,
9/20/2016 5:30:00 AM  ,  131400.001,                        11.252,                        10.065,
9/20/2016 6:00:00 AM  ,  133200.001,                        11.252,                        10.065,
9/20/2016 6:30:00 AM  ,  135000.001,                        11.256,                        10.065,
9/20/2016 7:00:00 AM  ,  136800.001,                        11.258,                        10.065,
9/20/2016 7:30:00 AM  ,  138600.001,                        11.256,                        10.117,
9/20/2016 8:00:00 AM  ,  140400.001,                        11.259,                        10.117,
9/20/2016 8:30:00 AM  ,  142200.001,                        11.258,                        10.065,
9/20/2016 9:00:00 AM  ,  144000.001,                        11.256,                        10.065,
9/20/2016 9:30:00 AM  ,  145800.001,                        11.258,                        10.065,
9/20/2016 10:00:00 AM ,  147600.001,                        11.259,                        10.065,
9/20/2016 10:30:00 AM ,  149400.001,                        11.258,                        10.065,
9/20/2016 11:00:00 AM ,  151200.001,                        11.255,                        10.065,
9/20/2016 11:30:00 AM ,  153000.001,                        11.251,                        10.065,
9/20/2016 12:00:00 PM ,  154800.001,                        11.245,                        10.065,
9/20/2016 12:30:00 PM ,  156600.001,                        11.247,                        10.065,
9/20/2016 1:00:00 PM  ,  158400.001,                        11.238,                        10.065,
9/20/2016 1:30:00 PM  ,  160200.001,                        11.234,                        10.014,
9/20/2016 2:00:00 PM  ,  162000.001,                        11.227,                        10.014,
9/20/2016 2:30:00 PM  ,  163800.001,                        11.222,                        10.014,
9/20/2016 3:00:00 PM  ,  165600.001,                        11.220,                        10.065,
9/20/2016 3:30:00 PM  ,  167400.001,                        11.219,                        10.014,
9/20/2016 4:00:00 PM  ,  169200.001,                        11.217,                        10.014,
9/20/2016 4:30:00 PM  ,  171000.001,                        11.216,                         9.962,
9/20/2016 5:00:00 PM  ,  172800.001,                        11.220,                         9.962,
9/20/2016 5:30:00 PM  ,  174600.001,                        11.216,                         9.962,
9/20/2016 6:00:00 PM  ,  176400.001,                        11.219,                         9.962,
9/20/2016 6:30:00 PM  ,  178200.001,                        11.213,                         9.962,
9/20/2016 7:00:00 PM  ,  180000.001,                        11.218,                         9.962,
9/20/2016 7:30:00 PM  ,  181800.001,                        11.222,                         9.962,
9/20/2016 8:00:00 PM  ,  183600.001,                        11.223,                         9.962,
9/20/2016 8:30:00 PM  ,  185400.001,                        11.225,                         9.962,
9/20/2016 9:00:00 PM  ,  187200.001,                        11.222,                         9.962,
9/20/2016 9:30:00 PM  ,  189000.001,                        11.231,                         9.962,
9/20/2016 10:00:00 PM ,  190800.001,                        11.226,                        10.014,
9/20/2016 10:30:00 PM ,  192600.001,                        11.228,                        10.014,
9/20/2016 11:00:00 PM ,  194400.001,                        11.226,                         9.962,
9/20/2016 11:30:00 PM ,  196200.001,                        11.221,                        10.014,
9/21/2016 12:00:00 AM ,  198000.001,                        11.223,                        10.014,
9/21/2016 12:30:00 AM ,  199800.001,                        11.222,                        10.014,
9/21/2016 1:00:00 AM  ,  201600.001,                        11.221,                        10.014,
9/21/2016 1:30:00 AM  ,  203400.001,                        11.215,                        10.014,
9/21/2016 2:00:00 AM  ,  205200.001,                        11.211,                        10.014,
9/21/2016 2:30:00 AM  ,  207000.001,                        11.214,                        10.065,
9/21/2016 3:00:00 AM  ,  208800.001,                        11.209,                        10.014,
9/21/2016 3:30:00 AM  ,  210600.001,                        11.205,                        10.065,
9/21/2016 4:00:00 AM  ,  212400.001,                        11.206,                        10.065,
9/21/2016 4:30:00 AM  ,  214200.001,                        11.201,                        10.065,
9/21/2016 5:00:00 AM  ,  216000.001,                        11.207,                        10.065,
9/21/2016 5:30:00 AM  ,  217800.001,                        11.203,                        10.065,
9/21/2016 6:00:00 AM  ,  219600.001,                        11.204,                        10.065,
9/21/2016 6:30:00 AM  ,  221400.001,                        11.205,                        10.117,
9/21/2016 7:00:00 AM  ,  223200.001,                        11.207,                        10.065,
9/21/2016 7:30:00 AM  ,  225000.001,                        11.204,                        10.065,
9/21/2016 8:00:00 AM  ,  226800.001,                        11.206,                        10.065,
9/21/2016 8:30:00 AM  ,  228600.001,                        11.212,                        10.117,
9/21/2016 9:00:00 AM  ,  230400.001,                        11.211,                        10.117,
9/21/2016 9:30:00 AM  ,  232200.001,                        11.218,                        10.117,
9/21/2016 10:00:00 AM ,  234000.001,                        11.216,                        10.117,
9/21/2016 10:30:00 AM ,  235800.001,                        11.219,                        10.117,
9/21/2016 11:00:00 AM ,  237600.001,                        11.215,                        10.117,
9/21/2016 11:30:00 AM ,  239400.001,                        11.208,                        10.117,
9/21/2016 12:00:00 PM ,  241200.001,                        11.207,                        10.117,
9/21/2016 12:30:00 PM ,  243000.001,                        11.205,                        10.117,
9/21/2016 1:00:00 PM  ,  244800.001,                        11.203,                        10.117,
9/21/2016 1:30:00 PM  ,  246600.001,                        11.195,                        10.117,
9/21/2016 2:00:00 PM  ,  248400.001,                        11.193,                        10.117,
9/21/2016 2:30:00 PM  ,  250200.001,                        11.186,                        10.117,
9/21/2016 3:00:00 PM  ,  252000.001,                        11.194,                        10.117,
9/21/2016 3:30:00 PM  ,  253800.001,                        11.193,                        10.117,
9/21/2016 4:00:00 PM  ,  255600.001,                        11.193,                        10.117,
9/21/2016 4:30:00 PM  ,  257400.001,                        11.191,                        10.117,
9/21/2016 5:00:00 PM  ,  259200.001,                        11.188,                        10.117,
9/21/2016 5:30:00 PM  ,  261000.001,                        11.189,                        10.117,
9/21/2016 6:00:00 PM  ,  262800.001,                        11.187,                        10.117,
9/21/2016 6:30:00 PM  ,  264600.001,                        11.187,                        10.169,
9/21/2016 7:00:00 PM  ,  266400.001,                        11.191,                        10.117,
9/21/2016 7:30:00 PM  ,  268200.001,                        11.186,                        10.117,
9/21/2016 8:00:00 PM  ,  270000.001,                        11.188,                        10.169,
9/21/2016 8:30:00 PM  ,  271800.001,                        11.194,                        10.169,
9/21/2016 9:00:00 PM  ,  273600.001,                        11.195,                        10.169,
9/21/2016 9:30:00 PM  ,  275400.001,                        11.197,                        10.169,
9/21/2016 10:00:00 PM ,  277200.001,                        11.191,                        10.169,
9/21/2016 10:30:00 PM ,  279000.001,                        11.196,                        10.169,
9/21/2016 11:00:00 PM ,  280800.001,                        11.194,                        10.221,
9/21/2016 11:30:00 PM ,  282600.001,                        11.190,                        10.221,
9/22/2016 12:00:00 AM ,  284400.001,                        11.189,                        10.221,
9/22/2016 12:30:00 AM ,  286200.001,                        11.194,                        10.221,
9/22/2016 1:00:00 AM  ,  288000.001,                        11.186,                        10.221,
9/22/2016 1:30:00 AM  ,  289800.001,                        11.188,                        10.221,
9/22/2016 2:00:00 AM  ,  291600.001,                        11.188,                        10.272,
9/22/2016 2:30:00 AM  ,  293400.001,                        11.182,                        10.272,
9/22/2016 3:00:00 AM  ,  295200.001,                        11.181,                        10.272,
9/22/2016 3:30:00 AM  ,  297000.001,                        11.183,                        10.272,
9/22/2016 4:00:00 AM  ,  298800.001,                        11.178,                        10.272,
9/22/2016 4:30:00 AM  ,  300600.001,                        11.178,                        10.324,
9/22/2016 5:00:00 AM  ,  302400.001,                        11.178,                        10.324,
9/22/2016 5:30:00 AM  ,  304200.001,                        11.173,                        10.324,
9/22/2016 6:00:00 AM  ,  306000.001,                        11.172,                        10.272,
9/22/2016 6:30:00 AM  ,  307800.001,                        11.173,                        10.324,
9/22/2016 7:00:00 AM  ,  309600.001,                        11.173,                        10.272,
9/22/2016 7:30:00 AM  ,  311400.001,                        11.175,                        10.324,
9/22/2016 8:00:00 AM  ,  313200.001,                        11.173,                        10.324,
9/22/2016 8:30:00 AM  ,  315000.001,                        11.173,                        10.324,
9/22/2016 9:00:00 AM  ,  316800.001,                        11.170,                        10.324,
9/22/2016 9:30:00 AM  ,  318600.001,                        11.173,                        10.324,
9/22/2016 10:00:00 AM ,  320400.001,                        11.168,                        10.324,
9/22/2016 10:30:00 AM ,  322200.001,                        11.167,                        10.324,
9/22/2016 11:00:00 AM ,  324000.001,                        11.166,                        10.324,
9/22/2016 11:30:00 AM ,  325800.001,                        11.166,                        10.324,
9/22/2016 12:00:00 PM ,  327600.001,                        11.156,                        10.324,
9/22/2016 12:30:00 PM ,  329400.001,                        11.151,                        10.324,
9/22/2016 1:00:00 PM  ,  331200.001,                        11.148,                        10.324,
9/22/2016 1:30:00 PM  ,  333000.001,                        11.144,                        10.324,
9/22/2016 2:00:00 PM  ,  334800.001,                        11.142,                        10.324,
9/22/2016 2:30:00 PM  ,  336600.001,                        11.137,                        10.272,
9/22/2016 3:00:00 PM  ,  338400.001,                        11.133,                        10.324,
9/22/2016 3:30:00 PM  ,  340200.001,                        11.136,                        10.324,
9/22/2016 4:00:00 PM  ,  342000.001,                        11.136,                        10.324,
9/22/2016 4:30:00 PM  ,  343800.001,                        11.132,                        10.324,
9/22/2016 5:00:00 PM  ,  345600.001,                        11.133,                        10.324,
9/22/2016 5:30:00 PM  ,  347400.001,                        11.129,                        10.272,
9/22/2016 6:00:00 PM  ,  349200.001,                        11.121,                        10.272,
9/22/2016 6:30:00 PM  ,  351000.001,                        11.128,                        10.272,
9/22/2016 7:00:00 PM  ,  352800.001,                        11.125,                        10.272,
9/22/2016 7:30:00 PM  ,  354600.001,                        11.123,                        10.324,
9/22/2016 8:00:00 PM  ,  356400.001,                        11.119,                        10.324,
9/22/2016 8:30:00 PM  ,  358200.001,                        11.128,                        10.324,
9/22/2016 9:00:00 PM  ,  360000.001,                        11.123,                        10.324,
9/22/2016 9:30:00 PM  ,  361800.001,                        11.126,                        10.324,
9/22/2016 10:00:00 PM ,  363600.001,                        11.117,                        10.324,
9/22/2016 10:30:00 PM ,  365400.001,                        11.117,                        10.324,
9/22/2016 11:00:00 PM ,  367200.001,                        11.117,                        10.324,
9/22/2016 11:30:00 PM ,  369000.001,                        11.117,                        10.376,
9/23/2016 12:00:00 AM ,  370800.001,                        11.109,                        10.376,
9/23/2016 12:30:00 AM ,  372600.001,                        11.106,                        10.376,
9/23/2016 1:00:00 AM  ,  374400.001,                        11.104,                        10.376,
9/23/2016 1:30:00 AM  ,  376200.001,                        11.101,                        10.376,
9/23/2016 2:00:00 AM  ,  378000.001,                        11.099,                        10.376,
9/23/2016 2:30:00 AM  ,  379800.001,                        11.102,                        10.376,
9/23/2016 3:00:00 AM  ,  381600.001,                        11.102,                        10.376,
9/23/2016 3:30:00 AM  ,  383400.001,                        11.097,                        10.376,
9/23/2016 4:00:00 AM  ,  385200.001,                        11.095,                        10.376,
9/23/2016 4:30:00 AM  ,  387000.001,                        11.097,                        10.376,
9/23/2016 5:00:00 AM  ,  388800.001,                        11.095,                        10.428,
9/23/2016 5:30:00 AM  ,  390600.001,                        11.100,                        10.428,
9/23/2016 6:00:00 AM  ,  392400.001,                        11.095,                        10.428,
9/23/2016 6:30:00 AM  ,  394200.001,                        11.094,                        10.428,
9/23/2016 7:00:00 AM  ,  396000.001,                        11.099,                        10.376,
9/23/2016 7:30:00 AM  ,  397800.001,                        11.098,                        10.428,
9/23/2016 8:00:00 AM  ,  399600.001,                        11.095,                        10.376,
9/23/2016 8:30:00 AM  ,  401400.001,                        11.088,                        10.428,
9/23/2016 9:00:00 AM  ,  403200.001,                        11.087,                        10.428,
9/23/2016 9:30:00 AM  ,  405000.001,                        11.085,                        10.428,
9/23/2016 10:00:00 AM ,  406800.001,                        11.081,                        10.428,
9/23/2016 10:30:00 AM ,  408600.001,                        11.079,                        10.428,
9/23/2016 11:00:00 AM ,  410400.001,                        11.073,                        10.428,
9/23/2016 11:30:00 AM ,  412200.001,                        11.070,                        10.428,
9/23/2016 12:00:00 PM ,  414000.001,                        11.072,                        10.428,
9/23/2016 12:30:00 PM ,  415800.001,                        11.066,                        10.428,
9/23/2016 1:00:00 PM  ,  417600.001,                        11.068,                        10.428,
9/23/2016 1:30:00 PM  ,  419400.001,                        11.064,                        10.428,
9/23/2016 2:00:00 PM  ,  421200.001,                        11.085,                        10.428,
9/23/2016 2:30:00 PM  ,  423000.001,                        11.085,                        10.376,
9/23/2016 3:00:00 PM  ,  424800.001,                        11.085,                        10.376,
9/23/2016 3:30:00 PM  ,  426600.001,                        11.087,                        10.376,
9/23/2016 4:00:00 PM  ,  428400.001,                        11.092,                        10.324,
9/23/2016 4:30:00 PM  ,  430200.001,                        11.096,                        10.376,
9/23/2016 5:00:00 PM  ,  432000.001,                        11.093,                        10.376,
9/23/2016 5:30:00 PM  ,  433800.001,                        11.106,                        10.376,
9/23/2016 6:00:00 PM  ,  435600.001,                        11.103,                        10.324,
9/23/2016 6:30:00 PM  ,  437400.001,                        11.117,                        10.324,
9/23/2016 7:00:00 PM  ,  439200.001,                        11.117,                        10.324,
9/23/2016 7:30:00 PM  ,  441000.001,                        11.118,                        10.376,
9/23/2016 8:00:00 PM  ,  442800.001,                        11.114,                        10.324,
9/23/2016 8:30:00 PM  ,  444600.001,                        11.125,                        10.376,
9/23/2016 9:00:00 PM  ,  446400.001,                        11.120,                        10.376,
9/23/2016 9:30:00 PM  ,  448200.001,                        11.126,                        10.324,
9/23/2016 10:00:00 PM ,  450000.001,                        11.124,                        10.376,
9/23/2016 10:30:00 PM ,  451800.001,                        11.124,                        10.376,
9/23/2016 11:00:00 PM ,  453600.001,                        11.134,                        10.376,
9/23/2016 11:30:00 PM ,  455400.001,                        11.123,                        10.376,
9/24/2016 12:00:00 AM ,  457200.001,                        11.116,                        10.324,
9/24/2016 12:30:00 AM ,  459000.001,                        11.118,                        10.376,
9/24/2016 1:00:00 AM  ,  460800.001,                        11.113,                        10.324,
9/24/2016 1:30:00 AM  ,  462600.001,                        11.119,                        10.324,
9/24/2016 2:00:00 AM  ,  464400.001,                        11.114,                        10.376,
9/24/2016 2:30:00 AM  ,  466200.001,                        11.108,                        10.324,
9/24/2016 3:00:00 AM  ,  468000.001,                        11.103,                        10.324,
9/24/2016 3:30:00 AM  ,  469800.001,                        11.111,                        10.324,
9/24/2016 4:00:00 AM  ,  471600.001,                        11.117,                        10.324,
9/24/2016 4:30:00 AM  ,  473400.001,                        11.119,                        10.272,
9/24/2016 5:00:00 AM  ,  475200.001,                        11.117,                        10.324,
9/24/2016 5:30:00 AM  ,  477000.001,                        11.111,                        10.272,
9/24/2016 6:00:00 AM  ,  478800.001,                        11.114,                        10.272,
9/24/2016 6:30:00 AM  ,  480600.001,                        11.122,                        10.272,
9/24/2016 7:00:00 AM  ,  482400.001,                        11.120,                        10.221,
9/24/2016 7:30:00 AM  ,  484200.001,                        11.126,                        10.221,
9/24/2016 8:00:00 AM  ,  486000.001,                        11.133,                        10.221,
9/24/2016 8:30:00 AM  ,  487800.001,                        11.126,                        10.221,
9/24/2016 9:00:00 AM  ,  489600.001,                        11.139,                        10.221,
9/24/2016 9:30:00 AM  ,  491400.001,                        11.134,                        10.169,
9/24/2016 10:00:00 AM ,  493200.001,                        11.136,                        10.169,
9/24/2016 10:30:00 AM ,  495000.001,                        11.138,                        10.169,
9/24/2016 11:00:00 AM ,  496800.001,                        11.147,                        10.117,
9/24/2016 11:30:00 AM ,  498600.001,                        11.151,                        10.117,
9/24/2016 12:00:00 PM ,  500400.001,                        11.154,                        10.065,
9/24/2016 12:30:00 PM ,  502200.001,                        11.160,                        10.065,
9/24/2016 1:00:00 PM  ,  504000.001,                        11.156,                        10.065,
9/24/2016 1:30:00 PM  ,  505800.001,                        11.155,                        10.014,
9/24/2016 2:00:00 PM  ,  507600.001,                        11.153,                        10.014,
9/24/2016 2:30:00 PM  ,  509400.001,                        11.156,                         9.962,
9/24/2016 3:00:00 PM  ,  511200.001,                        11.160,                         9.962,
9/24/2016 3:30:00 PM  ,  513000.001,                        11.169,                         9.962,
9/24/2016 4:00:00 PM  ,  514800.001,                        11.174,                         9.910,
9/24/2016 4:30:00 PM  ,  516600.001,                        11.181,                         9.910,
9/24/2016 5:00:00 PM  ,  518400.001,                        11.191,                         9.910,
9/24/2016 5:30:00 PM  ,  520200.001,                        11.189,                         9.858,
9/24/2016 6:00:00 PM  ,  522000.001,                        11.198,                         9.858,
9/24/2016 6:30:00 PM  ,  523800.001,                        11.206,                         9.858,
9/24/2016 7:00:00 PM  ,  525600.001,                        11.213,                         9.858,
9/24/2016 7:30:00 PM  ,  527400.001,                        11.228,                         9.806,
9/24/2016 8:00:00 PM  ,  529200.001,                        11.232,                         9.806,
9/24/2016 8:30:00 PM  ,  531000.001,                        11.240,                         9.806,
9/24/2016 9:00:00 PM  ,  532800.001,                        11.245,                         9.754,
9/24/2016 9:30:00 PM  ,  534600.001,                        11.245,                         9.754,
9/24/2016 10:00:00 PM ,  536400.001,                        11.251,                         9.702,
9/24/2016 10:30:00 PM ,  538200.001,                        11.258,                         9.754,
9/24/2016 11:00:00 PM ,  540000.001,                        11.264,                         9.702,
9/24/2016 11:30:00 PM ,  541800.001,                        11.268,                         9.702,
9/25/2016 12:00:00 AM ,  543600.001,                        11.270,                         9.702,
9/25/2016 12:30:00 AM ,  545400.001,                        11.268,                         9.702,
9/25/2016 1:00:00 AM  ,  547200.001,                        11.271,                         9.702,
9/25/2016 1:30:00 AM  ,  549000.001,                        11.269,                         9.702,
9/25/2016 2:00:00 AM  ,  550800.001,                        11.277,                         9.702,
9/25/2016 2:30:00 AM  ,  552600.001,                        11.276,                         9.651,
9/25/2016 3:00:00 AM  ,  554400.001,                        11.279,                         9.651,
9/25/2016 3:30:00 AM  ,  556200.001,                        11.279,                         9.651,
9/25/2016 4:00:00 AM  ,  558000.001,                        11.280,                         9.651,
9/25/2016 4:30:00 AM  ,  559800.001,                        11.286,                         9.651,
9/25/2016 5:00:00 AM  ,  561600.001,                        11.289,                         9.651,
9/25/2016 5:30:00 AM  ,  563400.001,                        11.291,                         9.651,
9/25/2016 6:00:00 AM  ,  565200.001,                        11.292,                         9.599,
9/25/2016 6:30:00 AM  ,  567000.001,                        11.302,                         9.599,
9/25/2016 7:00:00 AM  ,  568800.001,                        11.305,                         9.599,
9/25/2016 7:30:00 AM  ,  570600.001,                        11.310,                         9.599,
9/25/2016 8:00:00 AM  ,  572400.001,                        11.307,                         9.599,
9/25/2016 8:30:00 AM  ,  574200.001,                        11.310,                         9.547,
9/25/2016 9:00:00 AM  ,  576000.001,                        11.311,                         9.599,
9/25/2016 9:30:00 AM  ,  577800.001,                        11.315,                         9.547,
9/25/2016 10:00:00 AM ,  579600.001,                        11.319,                         9.547,
9/25/2016 10:30:00 AM ,  581400.001,                        11.320,                         9.547,
9/25/2016 11:00:00 AM ,  583200.001,                        11.312,                         9.495,
9/25/2016 11:30:00 AM ,  585000.001,                        11.303,                         9.495,
9/25/2016 12:00:00 PM ,  586800.001,                        11.303,                         9.495,
9/25/2016 12:30:00 PM ,  588600.001,                        11.299,                         9.495,
9/25/2016 1:00:00 PM  ,  590400.001,                        11.295,                         9.443,
9/25/2016 1:30:00 PM  ,  592200.001,                        11.292,                         9.443,
9/25/2016 2:00:00 PM  ,  594000.001,                        11.281,                         9.443,
9/25/2016 2:30:00 PM  ,  595800.001,                        11.275,                         9.443,
9/25/2016 3:00:00 PM  ,  597600.001,                        11.281,                         9.443,
9/25/2016 3:30:00 PM  ,  599400.001,                        11.279,                         9.391,
9/25/2016 4:00:00 PM  ,  601200.001,                        11.280,                         9.391,
9/25/2016 4:30:00 PM  ,  603000.001,                        11.282,                         9.391,
9/25/2016 5:00:00 PM  ,  604800.001,                        11.288,                         9.339,
9/25/2016 5:30:00 PM  ,  606600.001,                        11.292,                         9.339,
9/25/2016 6:00:00 PM  ,  608400.001,                        11.296,                         9.339,
9/25/2016 6:30:00 PM  ,  610200.001,                        11.296,                         9.339,
9/25/2016 7:00:00 PM  ,  612000.001,                        11.301,                         9.339,
9/25/2016 7:30:00 PM  ,  613800.001,                        11.305,                         9.287,
9/25/2016 8:00:00 PM  ,  615600.001,                        11.315,                         9.339,
9/25/2016 8:30:00 PM  ,  617400.001,                        11.323,                         9.287,
9/25/2016 9:00:00 PM  ,  619200.001,                        11.324,                         9.287,
9/25/2016 9:30:00 PM  ,  621000.001,                        11.326,                         9.287,
9/25/2016 10:00:00 PM ,  622800.001,                        11.328,                         9.287,
9/25/2016 10:30:00 PM ,  624600.001,                        11.331,                         9.287,
9/25/2016 11:00:00 PM ,  626400.001,                        11.326,                         9.339,
9/25/2016 11:30:00 PM ,  628200.001,                        11.327,                         9.287,
9/26/2016 12:00:00 AM ,  630000.001,                        11.330,                         9.287,
9/26/2016 12:30:00 AM ,  631800.001,                        11.328,                         9.287,
9/26/2016 1:00:00 AM  ,  633600.001,                        11.330,                         9.287,
9/26/2016 1:30:00 AM  ,  635400.001,                        11.327,                         9.339,
9/26/2016 2:00:00 AM  ,  637200.001,                        11.323,                         9.287,
9/26/2016 2:30:00 AM  ,  639000.001,                        11.321,                         9.287,
9/26/2016 3:00:00 AM  ,  640800.001,                        11.321,                         9.287,
