Date and Time,Seconds     ,Pressure (PSI)                ,Temperature (C)               ,
11/27/2016 4:15:00 PM , 6045300.000,                        10.967,                         3.825,
11/27/2016 4:30:00 PM , 6046200.000,                        10.971,                         3.825,
11/27/2016 4:45:00 PM , 6047100.000,                        10.969,                         3.771,
11/27/2016 5:00:00 PM , 6048000.000,                        10.972,                         3.718,
11/27/2016 5:15:00 PM , 6048900.000,                        10.970,                         3.718,
11/27/2016 5:30:00 PM , 6049800.000,                        10.980,                         3.718,
11/27/2016 5:45:00 PM , 6050700.000,                        10.980,                         3.718,
11/27/2016 6:00:00 PM , 6051600.000,                        10.979,                         3.718,
11/27/2016 6:15:00 PM , 6052500.000,                        10.980,                         3.665,
11/27/2016 6:30:00 PM , 6053400.000,                        10.979,                         3.665,
11/27/2016 6:45:00 PM , 6054300.000,                        10.989,                         3.665,
11/27/2016 7:00:00 PM , 6055200.000,                        10.988,                         3.665,
11/27/2016 7:15:00 PM , 6056100.000,                        10.986,                         3.612,
11/27/2016 7:30:00 PM , 6057000.000,                        10.987,                         3.558,
11/27/2016 7:45:00 PM , 6057900.000,                        10.988,                         3.505,
11/27/2016 8:00:00 PM , 6058800.000,                        10.990,                         3.452,
11/27/2016 8:15:00 PM , 6059700.000,                        10.983,                         3.452,
11/27/2016 8:30:00 PM , 6060600.000,                        10.985,                         3.452,
11/27/2016 8:45:00 PM , 6061500.000,                        10.993,                         3.452,
11/27/2016 9:00:00 PM , 6062400.000,                        10.983,                         3.452,
11/27/2016 9:15:00 PM , 6063300.000,                        10.985,                         3.452,
11/27/2016 9:30:00 PM , 6064200.000,                        10.984,                         3.452,
11/27/2016 9:45:00 PM , 6065100.000,                        10.984,                         3.398,
11/27/2016 10:00:00 PM, 6066000.000,                        10.985,                         3.398,
11/27/2016 10:15:00 PM, 6066900.000,                        10.983,                         3.398,
11/27/2016 10:30:00 PM, 6067800.000,                        10.987,                         3.398,
11/27/2016 10:45:00 PM, 6068700.000,                        10.991,                         3.345,
11/27/2016 11:00:00 PM, 6069600.000,                        10.991,                         3.345,
11/27/2016 11:15:00 PM, 6070500.000,                        10.989,                         3.345,
11/27/2016 11:30:00 PM, 6071400.000,                        10.990,                         3.292,
11/27/2016 11:45:00 PM, 6072300.000,                        10.990,                         3.238,
11/28/2016 12:00:00 AM, 6073200.000,                        10.987,                         3.292,
11/28/2016 12:15:00 AM, 6074100.000,                        10.995,                         3.292,
11/28/2016 12:30:00 AM, 6075000.000,                        10.993,                         3.292,
11/28/2016 12:45:00 AM, 6075900.000,                        10.987,                         3.238,
11/28/2016 1:00:00 AM , 6076800.000,                        10.988,                         3.238,
11/28/2016 1:15:00 AM , 6077700.000,                        10.983,                         3.238,
11/28/2016 1:30:00 AM , 6078600.000,                        10.981,                         3.238,
11/28/2016 1:45:00 AM , 6079500.000,                        10.979,                         3.292,
11/28/2016 2:00:00 AM , 6080400.000,                        10.983,                         3.292,
11/28/2016 2:15:00 AM , 6081300.000,                        10.982,                         3.345,
11/28/2016 2:30:00 AM , 6082200.000,                        10.983,                         3.345,
11/28/2016 2:45:00 AM , 6083100.000,                        10.978,                         3.345,
11/28/2016 3:00:00 AM , 6084000.000,                        10.976,                         3.292,
11/28/2016 3:15:00 AM , 6084900.000,                        10.971,                         3.292,
11/28/2016 3:30:00 AM , 6085800.000,                        10.975,                         3.292,
11/28/2016 3:45:00 AM , 6086700.000,                        10.972,                         3.238,
11/28/2016 4:00:00 AM , 6087600.000,                        10.973,                         3.185,
11/28/2016 4:15:00 AM , 6088500.000,                        10.971,                         3.185,
11/28/2016 4:30:00 AM , 6089400.000,                        10.965,                         3.185,
11/28/2016 4:45:00 AM , 6090300.000,                        10.974,                         3.185,
11/28/2016 5:00:00 AM , 6091200.000,                        10.973,                         3.185,
11/28/2016 5:15:00 AM , 6092100.000,                        10.970,                         3.185,
11/28/2016 5:30:00 AM , 6093000.000,                        10.969,                         3.185,
11/28/2016 5:45:00 AM , 6093900.000,                        10.963,                         3.238,
11/28/2016 6:00:00 AM , 6094800.000,                        10.967,                         3.238,
11/28/2016 6:15:00 AM , 6095700.000,                        10.966,                         3.238,
11/28/2016 6:30:00 AM , 6096600.000,                        10.966,                         3.185,
11/28/2016 6:45:00 AM , 6097500.000,                        10.958,                         3.185,
11/28/2016 7:00:00 AM , 6098400.000,                        10.955,                         3.185,
11/28/2016 7:15:00 AM , 6099300.000,                        10.959,                         3.131,
11/28/2016 7:30:00 AM , 6100200.000,                        10.953,                         3.131,
11/28/2016 7:45:00 AM , 6101100.000,                        10.965,                         3.131,
11/28/2016 8:00:00 AM , 6102000.000,                        10.961,                         3.185,
11/28/2016 8:15:00 AM , 6102900.000,                        10.955,                         3.185,
11/28/2016 8:30:00 AM , 6103800.000,                        10.957,                         3.238,
11/28/2016 8:45:00 AM , 6104700.000,                        10.958,                         3.238,
11/28/2016 9:00:00 AM , 6105600.000,                        10.957,                         3.185,
11/28/2016 9:15:00 AM , 6106500.000,                        10.955,                         3.185,
11/28/2016 9:30:00 AM , 6107400.000,                        10.948,                         3.185,
11/28/2016 9:45:00 AM , 6108300.000,                        10.946,                         3.238,
11/28/2016 10:00:00 AM, 6109200.000,                        10.948,                         3.185,
11/28/2016 10:15:00 AM, 6110100.000,                        10.950,                         3.185,
11/28/2016 10:30:00 AM, 6111000.000,                        10.945,                         3.185,
11/28/2016 10:45:00 AM, 6111900.000,                        10.954,                         3.292,
11/28/2016 11:00:00 AM, 6112800.000,                        10.952,                         3.345,
11/28/2016 11:15:00 AM, 6113700.000,                        10.956,                         3.292,
11/28/2016 11:30:00 AM, 6114600.000,                        10.953,                         3.345,
11/28/2016 11:45:00 AM, 6115500.000,                        10.954,                         3.398,
11/28/2016 12:00:00 PM, 6116400.000,                        10.950,                         3.398,
11/28/2016 12:15:00 PM, 6117300.000,                        10.946,                         3.452,
11/28/2016 12:30:00 PM, 6118200.000,                        10.947,                         3.505,
11/28/2016 12:45:00 PM, 6119100.000,                        10.943,                         3.558,
11/28/2016 1:00:00 PM , 6120000.000,                        10.944,                         3.558,
11/28/2016 1:15:00 PM , 6120900.000,                        10.946,                         3.558,
11/28/2016 1:30:00 PM , 6121800.000,                        10.940,                         3.505,
11/28/2016 1:45:00 PM , 6122700.000,                        10.944,                         3.558,
11/28/2016 2:00:00 PM , 6123600.000,                        10.939,                         3.505,
11/28/2016 2:15:00 PM , 6124500.000,                        10.941,                         3.558,
11/28/2016 2:30:00 PM , 6125400.000,                        10.941,                         3.452,
11/28/2016 2:45:00 PM , 6126300.000,                        10.932,                         3.452,
11/28/2016 3:00:00 PM , 6127200.000,                        10.936,                         3.398,
11/28/2016 3:15:00 PM , 6128100.000,                        10.938,                         3.452,
11/28/2016 3:30:00 PM , 6129000.000,                        10.941,                         3.398,
11/28/2016 3:45:00 PM , 6129900.000,                        10.942,                         3.345,
11/28/2016 4:00:00 PM , 6130800.000,                        10.939,                         3.345,
11/28/2016 4:15:00 PM , 6131700.000,                        10.947,                         3.292,
11/28/2016 4:30:00 PM , 6132600.000,                        10.952,                         3.345,
11/28/2016 4:45:00 PM , 6133500.000,                        10.957,                         3.345,
11/28/2016 5:00:00 PM , 6134400.000,                        10.957,                         3.398,
11/28/2016 5:15:00 PM , 6135300.000,                        10.962,                         3.345,
11/28/2016 5:30:00 PM , 6136200.000,                        10.959,                         3.292,
11/28/2016 5:45:00 PM , 6137100.000,                        10.963,                         3.345,
11/28/2016 6:00:00 PM , 6138000.000,                        10.967,                         3.292,
11/28/2016 6:15:00 PM , 6138900.000,                        10.973,                         3.238,
11/28/2016 6:30:00 PM , 6139800.000,                        10.973,                         3.185,
11/28/2016 6:45:00 PM , 6140700.000,                        10.977,                         3.238,
11/28/2016 7:00:00 PM , 6141600.000,                        10.980,                         3.238,
11/28/2016 7:15:00 PM , 6142500.000,                        10.989,                         3.185,
11/28/2016 7:30:00 PM , 6143400.000,                        10.986,                         3.238,
11/28/2016 7:45:00 PM , 6144300.000,                        10.983,                         3.238,
11/28/2016 8:00:00 PM , 6145200.000,                        10.989,                         3.238,
11/28/2016 8:15:00 PM , 6146100.000,                        10.988,                         3.185,
11/28/2016 8:30:00 PM , 6147000.000,                        10.988,                         3.238,
11/28/2016 8:45:00 PM , 6147900.000,                        10.989,                         3.131,
11/28/2016 9:00:00 PM , 6148800.000,                        10.994,                         3.131,
11/28/2016 9:15:00 PM , 6149700.000,                        10.991,                         3.131,
11/28/2016 9:30:00 PM , 6150600.000,                        10.991,                         3.131,
11/28/2016 9:45:00 PM , 6151500.000,                        10.993,                         3.131,
11/28/2016 10:00:00 PM, 6152400.000,                        10.997,                         3.131,
11/28/2016 10:15:00 PM, 6153300.000,                        11.004,                         3.131,
11/28/2016 10:30:00 PM, 6154200.000,                        11.003,                         3.131,
11/28/2016 10:45:00 PM, 6155100.000,                        11.000,                         3.185,
11/28/2016 11:00:00 PM, 6156000.000,                        11.004,                         3.185,
11/28/2016 11:15:00 PM, 6156900.000,                        11.009,                         3.185,
11/28/2016 11:30:00 PM, 6157800.000,                        11.010,                         3.185,
11/28/2016 11:45:00 PM, 6158700.000,                        11.012,                         3.185,
11/29/2016 12:00:00 AM, 6159600.000,                        11.014,                         3.185,
11/29/2016 12:15:00 AM, 6160500.000,                        11.011,                         3.238,
11/29/2016 12:30:00 AM, 6161400.000,                        11.020,                         3.238,
11/29/2016 12:45:00 AM, 6162300.000,                        11.019,                         3.238,
11/29/2016 1:00:00 AM , 6163200.000,                        11.022,                         3.185,
11/29/2016 1:15:00 AM , 6164100.000,                        11.024,                         3.131,
11/29/2016 1:30:00 AM , 6165000.000,                        11.024,                         3.078,
11/29/2016 1:45:00 AM , 6165900.000,                        11.024,                         3.078,
11/29/2016 2:00:00 AM , 6166800.000,                        11.028,                         3.078,
11/29/2016 2:15:00 AM , 6167700.000,                        11.033,                         3.078,
11/29/2016 2:30:00 AM , 6168600.000,                        11.033,                         3.078,
11/29/2016 2:45:00 AM , 6169500.000,                        11.033,                         3.078,
11/29/2016 3:00:00 AM , 6170400.000,                        11.036,                         3.025,
11/29/2016 3:15:00 AM , 6171300.000,                        11.039,                         3.025,
11/29/2016 3:30:00 AM , 6172200.000,                        11.038,                         3.078,
11/29/2016 3:45:00 AM , 6173100.000,                        11.037,                         3.025,
11/29/2016 4:00:00 AM , 6174000.000,                        11.038,                         3.025,
11/29/2016 4:15:00 AM , 6174900.000,                        11.042,                         3.025,
11/29/2016 4:30:00 AM , 6175800.000,                        11.042,                         3.025,
11/29/2016 4:45:00 AM , 6176700.000,                        11.040,                         3.025,
11/29/2016 5:00:00 AM , 6177600.000,                        11.040,                         3.025,
11/29/2016 5:15:00 AM , 6178500.000,                        11.050,                         3.078,
11/29/2016 5:30:00 AM , 6179400.000,                        11.055,                         3.078,
11/29/2016 5:45:00 AM , 6180300.000,                        11.055,                         3.078,
11/29/2016 6:00:00 AM , 6181200.000,                        11.058,                         3.131,
11/29/2016 6:15:00 AM , 6182100.000,                        11.059,                         3.185,
11/29/2016 6:30:00 AM , 6183000.000,                        11.063,                         3.185,
11/29/2016 6:45:00 AM , 6183900.000,                        11.061,                         3.185,
11/29/2016 7:00:00 AM , 6184800.000,                        11.066,                         3.185,
11/29/2016 7:15:00 AM , 6185700.000,                        11.071,                         3.185,
11/29/2016 7:30:00 AM , 6186600.000,                        11.073,                         3.185,
11/29/2016 7:45:00 AM , 6187500.000,                        11.075,                         3.131,
11/29/2016 8:00:00 AM , 6188400.000,                        11.077,                         3.131,
11/29/2016 8:15:00 AM , 6189300.000,                        11.080,                         3.131,
11/29/2016 8:30:00 AM , 6190200.000,                        11.080,                         3.131,
11/29/2016 8:45:00 AM , 6191100.000,                        11.085,                         3.131,
11/29/2016 9:00:00 AM , 6192000.000,                        11.083,                         3.185,
11/29/2016 9:15:00 AM , 6192900.000,                        11.092,                         3.185,
11/29/2016 9:30:00 AM , 6193800.000,                        11.091,                         3.185,
11/29/2016 9:45:00 AM , 6194700.000,                        11.088,                         3.185,
11/29/2016 10:00:00 AM, 6195600.000,                        11.091,                         3.292,
11/29/2016 10:15:00 AM, 6196500.000,                        11.093,                         3.345,
11/29/2016 10:30:00 AM, 6197400.000,                        11.101,                         3.398,
11/29/2016 10:45:00 AM, 6198300.000,                        11.102,                         3.345,
11/29/2016 11:00:00 AM, 6199200.000,                        11.101,                         3.345,
11/29/2016 11:15:00 AM, 6200100.000,                        11.107,                         3.345,
11/29/2016 11:30:00 AM, 6201000.000,                        11.114,                         3.398,
11/29/2016 11:45:00 AM, 6201900.000,                        11.109,                         3.398,
11/29/2016 12:00:00 PM, 6202800.000,                        11.112,                         3.398,
11/29/2016 12:15:00 PM, 6203700.000,                        11.114,                         3.452,
11/29/2016 12:30:00 PM, 6204600.000,                        11.111,                         3.505,
11/29/2016 12:45:00 PM, 6205500.000,                        11.113,                         3.558,
11/29/2016 1:00:00 PM , 6206400.000,                        11.114,                         3.612,
11/29/2016 1:15:00 PM , 6207300.000,                        11.112,                         3.612,
11/29/2016 1:30:00 PM , 6208200.000,                        11.111,                         3.505,
11/29/2016 1:45:00 PM , 6209100.000,                        11.111,                         3.505,
11/29/2016 2:00:00 PM , 6210000.000,                        11.119,                         3.398,
11/29/2016 2:15:00 PM , 6210900.000,                        11.113,                         3.398,
11/29/2016 2:30:00 PM , 6211800.000,                        11.120,                         3.398,
11/29/2016 2:45:00 PM , 6212700.000,                        11.120,                         3.398,
11/29/2016 3:00:00 PM , 6213600.000,                        11.121,                         3.398,
11/29/2016 3:15:00 PM , 6214500.000,                        11.120,                         3.398,
11/29/2016 3:30:00 PM , 6215400.000,                        11.118,                         3.345,
11/29/2016 3:45:00 PM , 6216300.000,                        11.126,                         3.238,
11/29/2016 4:00:00 PM , 6217200.000,                        11.127,                         3.185,
11/29/2016 4:15:00 PM , 6218100.000,                        11.129,                         3.238,
11/29/2016 4:30:00 PM , 6219000.000,                        11.140,                         3.185,
11/29/2016 4:45:00 PM , 6219900.000,                        11.139,                         3.238,
11/29/2016 5:00:00 PM , 6220800.000,                        11.142,                         3.185,
11/29/2016 5:15:00 PM , 6221700.000,                        11.140,                         3.185,
11/29/2016 5:30:00 PM , 6222600.000,                        11.148,                         3.131,
11/29/2016 5:45:00 PM , 6223500.000,                        11.144,                         3.131,
11/29/2016 6:00:00 PM , 6224400.000,                        11.154,                         3.078,
11/29/2016 6:15:00 PM , 6225300.000,                        11.154,                         3.078,
11/29/2016 6:30:00 PM , 6226200.000,                        11.151,                         3.078,
11/29/2016 6:45:00 PM , 6227100.000,                        11.149,                         3.078,
11/29/2016 7:00:00 PM , 6228000.000,                        11.150,                         3.078,
11/29/2016 7:15:00 PM , 6228900.000,                        11.154,                         3.131,
11/29/2016 7:30:00 PM , 6229800.000,                        11.150,                         3.078,
11/29/2016 7:45:00 PM , 6230700.000,                        11.154,                         3.078,
11/29/2016 8:00:00 PM , 6231600.000,                        11.154,                         3.078,
11/29/2016 8:15:00 PM , 6232500.000,                        11.158,                         3.025,
11/29/2016 8:30:00 PM , 6233400.000,                        11.162,                         3.025,
11/29/2016 8:45:00 PM , 6234300.000,                        11.163,                         3.025,
11/29/2016 9:00:00 PM , 6235200.000,                        11.160,                         2.971,
11/29/2016 9:15:00 PM , 6236100.000,                        11.160,                         3.025,
11/29/2016 9:30:00 PM , 6237000.000,                        11.154,                         2.971,
11/29/2016 9:45:00 PM , 6237900.000,                        11.157,                         2.918,
11/29/2016 10:00:00 PM, 6238800.000,                        11.154,                         2.918,
11/29/2016 10:15:00 PM, 6239700.000,                        11.158,                         2.811,
11/29/2016 10:30:00 PM, 6240600.000,                        11.160,                         2.811,
11/29/2016 10:45:00 PM, 6241500.000,                        11.159,                         2.864,
11/29/2016 11:00:00 PM, 6242400.000,                        11.160,                         2.864,
11/29/2016 11:15:00 PM, 6243300.000,                        11.166,                         2.757,
11/29/2016 11:30:00 PM, 6244200.000,                        11.161,                         2.864,
11/29/2016 11:45:00 PM, 6245100.000,                        11.159,                         2.864,
11/30/2016 12:00:00 AM, 6246000.000,                        11.160,                         2.757,
11/30/2016 12:15:00 AM, 6246900.000,                        11.164,                         2.811,
11/30/2016 12:30:00 AM, 6247800.000,                        11.162,                         2.811,
11/30/2016 12:45:00 AM, 6248700.000,                        11.164,                         2.864,
11/30/2016 1:00:00 AM , 6249600.000,                        11.162,                         2.918,
11/30/2016 1:15:00 AM , 6250500.000,                        11.159,                         2.918,
11/30/2016 1:30:00 AM , 6251400.000,                        11.155,                         2.971,
11/30/2016 1:45:00 AM , 6252300.000,                        11.154,                         2.971,
11/30/2016 2:00:00 AM , 6253200.000,                        11.157,                         2.971,
11/30/2016 2:15:00 AM , 6254100.000,                        11.159,                         2.971,
11/30/2016 2:30:00 AM , 6255000.000,                        11.159,                         2.971,
11/30/2016 2:45:00 AM , 6255900.000,                        11.157,                         2.971,
11/30/2016 3:00:00 AM , 6256800.000,                        11.152,                         2.971,
11/30/2016 3:15:00 AM , 6257700.000,                        11.154,                         2.918,
11/30/2016 3:30:00 AM , 6258600.000,                        11.158,                         2.971,
11/30/2016 3:45:00 AM , 6259500.000,                        11.159,                         2.864,
11/30/2016 4:00:00 AM , 6260400.000,                        11.148,                         2.864,
11/30/2016 4:15:00 AM , 6261300.000,                        11.148,                         2.918,
11/30/2016 4:30:00 AM , 6262200.000,                        11.143,                         2.918,
11/30/2016 4:45:00 AM , 6263100.000,                        11.143,                         2.918,
11/30/2016 5:00:00 AM , 6264000.000,                        11.140,                         2.918,
11/30/2016 5:15:00 AM , 6264900.000,                        11.149,                         2.918,
11/30/2016 5:30:00 AM , 6265800.000,                        11.143,                         2.918,
11/30/2016 5:45:00 AM , 6266700.000,                        11.146,                         2.918,
11/30/2016 6:00:00 AM , 6267600.000,                        11.150,                         2.918,
11/30/2016 6:15:00 AM , 6268500.000,                        11.149,                         2.918,
11/30/2016 6:30:00 AM , 6269400.000,                        11.149,                         2.918,
11/30/2016 6:45:00 AM , 6270300.000,                        11.151,                         2.918,
11/30/2016 7:00:00 AM , 6271200.000,                        11.148,                         2.864,
11/30/2016 7:15:00 AM , 6272100.000,                        11.152,                         2.811,
11/30/2016 7:30:00 AM , 6273000.000,                        11.150,                         2.757,
11/30/2016 7:45:00 AM , 6273900.000,                        11.149,                         2.757,
11/30/2016 8:00:00 AM , 6274800.000,                        11.154,                         2.757,
11/30/2016 8:15:00 AM , 6275700.000,                        11.150,                         2.704,
11/30/2016 8:30:00 AM , 6276600.000,                        11.149,                         2.704,
11/30/2016 8:45:00 AM , 6277500.000,                        11.149,                         2.704,
11/30/2016 9:00:00 AM , 6278400.000,                        11.150,                         2.704,
11/30/2016 9:15:00 AM , 6279300.000,                        11.152,                         2.704,
11/30/2016 9:30:00 AM , 6280200.000,                        11.156,                         2.650,
11/30/2016 9:45:00 AM , 6281100.000,                        11.150,                         2.704,
11/30/2016 10:00:00 AM, 6282000.000,                        11.150,                         2.757,
11/30/2016 10:15:00 AM, 6282900.000,                        11.154,                         2.704,
11/30/2016 10:30:00 AM, 6283800.000,                        11.160,                         2.757,
11/30/2016 10:45:00 AM, 6284700.000,                        11.150,                         2.757,
11/30/2016 11:00:00 AM, 6285600.000,                        11.154,                         2.864,
11/30/2016 11:15:00 AM, 6286500.000,                        11.151,                         2.864,
11/30/2016 11:30:00 AM, 6287400.000,                        11.155,                         2.971,
11/30/2016 11:45:00 AM, 6288300.000,                        11.155,                         3.025,
11/30/2016 12:00:00 PM, 6289200.000,                        11.153,                         3.025,
11/30/2016 12:15:00 PM, 6290100.000,                        11.150,                         3.078,
11/30/2016 12:30:00 PM, 6291000.000,                        11.155,                         3.238,
11/30/2016 12:45:00 PM, 6291900.000,                        11.162,                         3.292,
11/30/2016 1:00:00 PM , 6292800.000,                        11.152,                         3.345,
11/30/2016 1:15:00 PM , 6293700.000,                        11.147,                         3.345,
11/30/2016 1:30:00 PM , 6294600.000,                        11.147,                         3.398,
11/30/2016 1:45:00 PM , 6295500.000,                        11.147,                         3.398,
11/30/2016 2:00:00 PM , 6296400.000,                        11.147,                         3.398,
11/30/2016 2:15:00 PM , 6297300.000,                        11.143,                         3.398,
11/30/2016 2:30:00 PM , 6298200.000,                        11.144,                         3.452,
11/30/2016 2:45:00 PM , 6299100.000,                        11.140,                         3.452,
11/30/2016 3:00:00 PM , 6300000.000,                        11.147,                         3.398,
11/30/2016 3:15:00 PM , 6300900.000,                        11.145,                         3.398,
11/30/2016 3:30:00 PM , 6301800.000,                        11.145,                         3.398,
11/30/2016 3:45:00 PM , 6302700.000,                        11.144,                         3.345,
11/30/2016 4:00:00 PM , 6303600.000,                        11.151,                         3.292,
11/30/2016 4:15:00 PM , 6304500.000,                        11.146,                         3.292,
11/30/2016 4:30:00 PM , 6305400.000,                        11.153,                         3.292,
11/30/2016 4:45:00 PM , 6306300.000,                        11.151,                         3.292,
11/30/2016 5:00:00 PM , 6307200.000,                        11.154,                         3.238,
11/30/2016 5:15:00 PM , 6308100.000,                        11.156,                         3.185,
11/30/2016 5:30:00 PM , 6309000.000,                        11.157,                         3.131,
11/30/2016 5:45:00 PM , 6309900.000,                        11.156,                         3.078,
11/30/2016 6:00:00 PM , 6310800.000,                        11.155,                         3.025,
11/30/2016 6:15:00 PM , 6311700.000,                        11.157,                         3.025,
11/30/2016 6:30:00 PM , 6312600.000,                        11.157,                         2.971,
11/30/2016 6:45:00 PM , 6313500.000,                        11.159,                         3.025,
11/30/2016 7:00:00 PM , 6314400.000,                        11.157,                         3.025,
11/30/2016 7:15:00 PM , 6315300.000,                        11.164,                         2.971,
11/30/2016 7:30:00 PM , 6316200.000,                        11.163,                         2.971,
11/30/2016 7:45:00 PM , 6317100.000,                        11.160,                         2.971,
11/30/2016 8:00:00 PM , 6318000.000,                        11.164,                         2.971,
11/30/2016 8:15:00 PM , 6318900.000,                        11.166,                         2.971,
11/30/2016 8:30:00 PM , 6319800.000,                        11.165,                         2.971,
11/30/2016 8:45:00 PM , 6320700.000,                        11.168,                         3.025,
11/30/2016 9:00:00 PM , 6321600.000,                        11.168,                         2.971,
11/30/2016 9:15:00 PM , 6322500.000,                        11.169,                         2.971,
11/30/2016 9:30:00 PM , 6323400.000,                        11.170,                         2.971,
11/30/2016 9:45:00 PM , 6324300.000,                        11.171,                         2.918,
11/30/2016 10:00:00 PM, 6325200.000,                        11.169,                         2.864,
11/30/2016 10:15:00 PM, 6326100.000,                        11.166,                         2.864,
11/30/2016 10:30:00 PM, 6327000.000,                        11.163,                         2.864,
11/30/2016 10:45:00 PM, 6327900.000,                        11.160,                         2.864,
11/30/2016 11:00:00 PM, 6328800.000,                        11.162,                         2.811,
11/30/2016 11:15:00 PM, 6329700.000,                        11.159,                         2.918,
11/30/2016 11:30:00 PM, 6330600.000,                        11.158,                         2.918,
11/30/2016 11:45:00 PM, 6331500.000,                        11.152,                         2.971,
12/1/2016 12:00:00 AM , 6332400.000,                        11.158,                         2.918,
12/1/2016 12:15:00 AM , 6333300.000,                        11.160,                         2.971,
12/1/2016 12:30:00 AM , 6334200.000,                        11.157,                         2.918,
12/1/2016 12:45:00 AM , 6335100.000,                        11.153,                         3.025,
12/1/2016 1:00:00 AM  , 6336000.000,                        11.156,                         3.025,
12/1/2016 1:15:00 AM  , 6336900.000,                        11.155,                         3.025,
12/1/2016 1:30:00 AM  , 6337800.000,                        11.158,                         3.078,
12/1/2016 1:45:00 AM  , 6338700.000,                        11.156,                         3.078,
12/1/2016 2:00:00 AM  , 6339600.000,                        11.157,                         3.131,
12/1/2016 2:15:00 AM  , 6340500.000,                        11.159,                         3.131,
12/1/2016 2:30:00 AM  , 6341400.000,                        11.157,                         3.131,
12/1/2016 2:45:00 AM  , 6342300.000,                        11.156,                         3.131,
12/1/2016 3:00:00 AM  , 6343200.000,                        11.163,                         3.131,
12/1/2016 3:15:00 AM  , 6344100.000,                        11.160,                         3.131,
12/1/2016 3:30:00 AM  , 6345000.000,                        11.163,                         3.131,
12/1/2016 3:45:00 AM  , 6345900.000,                        11.162,                         3.185,
12/1/2016 4:00:00 AM  , 6346800.000,                        11.163,                         3.238,
12/1/2016 4:15:00 AM  , 6347700.000,                        11.161,                         3.292,
12/1/2016 4:30:00 AM  , 6348600.000,                        11.161,                         3.345,
12/1/2016 4:45:00 AM  , 6349500.000,                        11.157,                         3.292,
12/1/2016 5:00:00 AM  , 6350400.000,                        11.155,                         3.292,
12/1/2016 5:15:00 AM  , 6351300.000,                        11.152,                         3.292,
12/1/2016 5:30:00 AM  , 6352200.000,                        11.160,                         3.292,
12/1/2016 5:45:00 AM  , 6353100.000,                        11.156,                         3.292,
12/1/2016 6:00:00 AM  , 6354000.000,                        11.152,                         3.345,
12/1/2016 6:15:00 AM  , 6354900.000,                        11.159,                         3.292,
12/1/2016 6:30:00 AM  , 6355800.000,                        11.156,                         3.292,
12/1/2016 6:45:00 AM  , 6356700.000,                        11.159,                         3.345,
12/1/2016 7:00:00 AM  , 6357600.000,                        11.153,                         3.292,
12/1/2016 7:15:00 AM  , 6358500.000,                        11.156,                         3.292,
12/1/2016 7:30:00 AM  , 6359400.000,                        11.161,                         3.345,
12/1/2016 7:45:00 AM  , 6360300.000,                        11.159,                         3.345,
12/1/2016 8:00:00 AM  , 6361200.000,                        11.161,                         3.398,
12/1/2016 8:15:00 AM  , 6362100.000,                        11.159,                         3.398,
12/1/2016 8:30:00 AM  , 6363000.000,                        11.158,                         3.398,
12/1/2016 8:45:00 AM  , 6363900.000,                        11.161,                         3.452,
12/1/2016 9:00:00 AM  , 6364800.000,                        11.164,                         3.505,
12/1/2016 9:15:00 AM  , 6365700.000,                        11.164,                         3.558,
12/1/2016 9:30:00 AM  , 6366600.000,                        11.160,                         3.558,
12/1/2016 9:45:00 AM  , 6367500.000,                        11.162,                         3.612,
12/1/2016 10:00:00 AM , 6368400.000,                        11.168,                         3.665,
12/1/2016 10:15:00 AM , 6369300.000,                        11.170,                         3.718,
12/1/2016 10:30:00 AM , 6370200.000,                        11.173,                         3.771,
12/1/2016 10:45:00 AM , 6371100.000,                        11.166,                         3.825,
12/1/2016 11:00:00 AM , 6372000.000,                        11.174,                         3.825,
12/1/2016 11:15:00 AM , 6372900.000,                        11.172,                         3.825,
12/1/2016 11:30:00 AM , 6373800.000,                        11.167,                         3.825,
12/1/2016 11:45:00 AM , 6374700.000,                        11.165,                         3.931,
12/1/2016 12:00:00 PM , 6375600.000,                        11.163,                         3.984,
12/1/2016 12:15:00 PM , 6376500.000,                        11.162,                         4.037,
12/1/2016 12:30:00 PM , 6377400.000,                        11.164,                         4.037,
12/1/2016 12:45:00 PM , 6378300.000,                        11.155,                         4.144,
12/1/2016 1:00:00 PM  , 6379200.000,                        11.154,                         4.144,
12/1/2016 1:15:00 PM  , 6380100.000,                        11.157,                         4.197,
12/1/2016 1:30:00 PM  , 6381000.000,                        11.149,                         4.250,
12/1/2016 1:45:00 PM  , 6381900.000,                        11.149,                         4.356,
12/1/2016 2:00:00 PM  , 6382800.000,                        11.151,                         4.356,
12/1/2016 2:15:00 PM  , 6383700.000,                        11.148,                         4.356,
12/1/2016 2:30:00 PM  , 6384600.000,                        11.150,                         4.356,
12/1/2016 2:45:00 PM  , 6385500.000,                        11.152,                         4.303,
12/1/2016 3:00:00 PM  , 6386400.000,                        11.153,                         4.250,
12/1/2016 3:15:00 PM  , 6387300.000,                        11.154,                         4.250,
12/1/2016 3:30:00 PM  , 6388200.000,                        11.154,                         4.197,
12/1/2016 3:45:00 PM  , 6389100.000,                        11.161,                         4.144,
12/1/2016 4:00:00 PM  , 6390000.000,                        11.155,                         4.144,
12/1/2016 4:15:00 PM  , 6390900.000,                        11.158,                         4.197,
12/1/2016 4:30:00 PM  , 6391800.000,                        11.162,                         4.144,
