Date and Time,Seconds     ,Pressure (mBar)               ,Temperature (C)               ,
11/1/2016 9:00:00 PM  , 3816000.001,                       769.166,                         6.322,
11/1/2016 9:30:00 PM  , 3817800.001,                       769.436,                         5.738,
11/1/2016 10:00:00 PM , 3819600.001,                       770.056,                         5.259,
11/1/2016 10:30:00 PM , 3821400.001,                       770.483,                         4.351,
11/1/2016 11:00:00 PM , 3823200.001,                       770.432,                         4.136,
11/1/2016 11:30:00 PM , 3825000.001,                       770.859,                         4.190,
11/2/2016 12:00:00 AM , 3826800.001,                       771.329,                         4.029,
11/2/2016 12:30:00 AM , 3828600.001,                       771.269,                         3.385,
11/2/2016 1:00:00 AM  , 3830400.001,                       771.709,                         3.492,
11/2/2016 1:30:00 AM  , 3832200.001,                       771.835,                         3.438,
11/2/2016 2:00:00 AM  , 3834000.001,                       772.506,                         3.546,
11/2/2016 2:30:00 AM  , 3835800.001,                       772.456,                         3.331,
11/2/2016 3:00:00 AM  , 3837600.001,                       772.395,                         2.468,
11/2/2016 3:30:00 AM  , 3839400.001,                       772.635,                         2.305,
11/2/2016 4:00:00 AM  , 3841200.001,                       772.669,                         2.251,
11/2/2016 4:30:00 AM  , 3843000.001,                       773.050,                         2.305,
11/2/2016 5:00:00 AM  , 3844800.001,                       773.234,                         2.305,
11/2/2016 5:30:00 AM  , 3846600.001,                       773.293,                         2.359,
11/2/2016 6:00:00 AM  , 3848400.001,                       773.566,                         2.143,
11/2/2016 6:30:00 AM  , 3850200.001,                       773.828,                         1.872,
11/2/2016 7:00:00 AM  , 3852000.001,                       774.311,                         1.763,
11/2/2016 7:30:00 AM  , 3853800.001,                       774.529,                         1.709,
11/2/2016 8:00:00 AM  , 3855600.001,                       775.199,                         1.818,
11/2/2016 8:30:00 AM  , 3857400.001,                       775.156,                         2.846,
11/2/2016 9:00:00 AM  , 3859200.001,                       775.806,                         4.244,
11/2/2016 9:30:00 AM  , 3861000.001,                       775.558,                         7.326,
11/2/2016 10:00:00 AM , 3862800.001,                       776.073,                        14.216,
11/2/2016 10:30:00 AM , 3864600.001,                       776.014,                         9.580,
11/2/2016 11:00:00 AM , 3866400.001,                       775.965,                        11.912,
11/2/2016 11:30:00 AM , 3868200.001,                       776.168,                        13.911,
11/2/2016 12:00:00 PM , 3870000.001,                       776.390,                        19.248,
11/2/2016 12:30:00 PM , 3871800.001,                       776.120,                        14.064,
11/2/2016 1:00:00 PM  , 3873600.001,                       776.170,                        11.654,
11/2/2016 1:30:00 PM  , 3875400.001,                       776.075,                        10.982,
11/2/2016 2:00:00 PM  , 3877200.001,                       776.459,                        11.034,
11/2/2016 2:30:00 PM  , 3879000.001,                       776.526,                        10.775,
11/2/2016 3:00:00 PM  , 3880800.001,                       776.788,                        10.048,
11/2/2016 3:30:00 PM  , 3882600.001,                       776.799,                        10.256,
11/2/2016 4:00:00 PM  , 3884400.001,                       776.849,                         9.424,
11/2/2016 4:30:00 PM  , 3886200.001,                       777.355,                         8.378,
11/2/2016 5:00:00 PM  , 3888000.001,                       777.217,                         7.852,
11/2/2016 5:30:00 PM  , 3889800.001,                       777.518,                         6.692,
11/2/2016 6:00:00 PM  , 3891600.001,                       777.871,                         5.897,
11/2/2016 6:30:00 PM  , 3893400.001,                       777.873,                         4.779,
11/2/2016 7:00:00 PM  , 3895200.001,                       778.169,                         3.707,
11/2/2016 7:30:00 PM  , 3897000.001,                       778.613,                         2.846,
11/2/2016 8:00:00 PM  , 3898800.001,                       779.147,                         2.359,
11/2/2016 8:30:00 PM  , 3900600.001,                       779.486,                         1.818,
11/2/2016 9:00:00 PM  , 3902400.001,                       779.435,                         1.383,
11/2/2016 9:30:00 PM  , 3904200.001,                       779.650,                         0.893,
11/2/2016 10:00:00 PM , 3906000.001,                       779.947,                         0.566,
11/2/2016 10:30:00 PM , 3907800.001,                       779.808,                         0.347,
11/2/2016 11:00:00 PM , 3909600.001,                       779.899,                        -0.091,
11/2/2016 11:30:00 PM , 3911400.001,                       779.784,                        -0.201,
11/3/2016 12:00:00 AM , 3913200.001,                       779.634,                        -0.475,
11/3/2016 12:30:00 AM , 3915000.001,                       779.600,                        -0.640,
11/3/2016 1:00:00 AM  , 3916800.001,                       779.739,                        -0.860,
11/3/2016 1:30:00 AM  , 3918600.001,                       780.166,                        -1.245,
11/3/2016 2:00:00 AM  , 3920400.001,                       780.143,                        -1.135,
11/3/2016 2:30:00 AM  , 3922200.001,                       780.293,                        -1.300,
11/3/2016 3:00:00 AM  , 3924000.001,                       780.352,                        -1.466,
11/3/2016 3:30:00 AM  , 3925800.001,                       780.584,                        -1.687,
11/3/2016 4:00:00 AM  , 3927600.001,                       780.423,                        -1.798,
11/3/2016 4:30:00 AM  , 3929400.001,                       780.483,                        -1.964,
11/3/2016 5:00:00 AM  , 3931200.001,                       780.564,                        -2.019,
11/3/2016 5:30:00 AM  , 3933000.001,                       780.853,                        -2.185,
11/3/2016 6:00:00 AM  , 3934800.001,                       781.130,                        -2.185,
11/3/2016 6:30:00 AM  , 3936600.001,                       781.301,                        -2.019,
11/3/2016 7:00:00 AM  , 3938400.001,                       781.417,                        -2.130,
11/3/2016 7:30:00 AM  , 3940200.001,                       781.729,                        -2.185,
11/3/2016 8:00:00 AM  , 3942000.001,                       781.948,                        -2.241,
11/3/2016 8:30:00 AM  , 3943800.001,                       782.100,                        -1.025,
11/3/2016 9:00:00 AM  , 3945600.001,                       781.830,                         2.197,
11/3/2016 9:30:00 AM  , 3947400.001,                       781.957,                         5.631,
11/3/2016 10:00:00 AM , 3949200.001,                       781.750,                        13.706,
11/3/2016 10:30:00 AM , 3951000.001,                       781.610,                         9.267,
11/3/2016 11:00:00 AM , 3952800.001,                       781.573,                        12.939,
11/3/2016 11:30:00 AM , 3954600.001,                       781.226,                        15.688,
11/3/2016 12:00:00 PM , 3956400.001,                       781.040,                        26.967,
11/3/2016 12:30:00 PM , 3958200.001,                       780.762,                        20.487,
11/3/2016 1:00:00 PM  , 3960000.001,                       780.496,                        17.250,
11/3/2016 1:30:00 PM  , 3961800.001,                       780.546,                        16.042,
11/3/2016 2:00:00 PM  , 3963600.001,                       780.443,                        15.080,
11/3/2016 2:30:00 PM  , 3965400.001,                       780.622,                        13.962,
11/3/2016 3:00:00 PM  , 3967200.001,                       780.308,                        13.042,
11/3/2016 3:30:00 PM  , 3969000.001,                       780.611,                        12.323,
11/3/2016 4:00:00 PM  , 3970800.001,                       780.360,                        10.775,
11/3/2016 4:30:00 PM  , 3972600.001,                       780.611,                         9.840,
11/3/2016 5:00:00 PM  , 3974400.001,                       780.857,                         9.215,
11/3/2016 5:30:00 PM  , 3976200.001,                       781.173,                         8.325,
11/3/2016 6:00:00 PM  , 3978000.001,                       780.970,                         7.905,
11/3/2016 6:30:00 PM  , 3979800.001,                       781.493,                         6.534,
11/3/2016 7:00:00 PM  , 3981600.001,                       781.773,                         5.259,
11/3/2016 7:30:00 PM  , 3983400.001,                       781.620,                         3.868,
11/3/2016 8:00:00 PM  , 3985200.001,                       781.987,                         3.277,
11/3/2016 8:30:00 PM  , 3987000.001,                       782.027,                         2.251,
11/3/2016 9:00:00 PM  , 3988800.001,                       782.111,                         1.601,
11/3/2016 9:30:00 PM  , 3990600.001,                       782.577,                         1.002,
11/3/2016 10:00:00 PM , 3992400.001,                       782.366,                         0.456,
11/3/2016 10:30:00 PM , 3994200.001,                       782.618,                        -0.091,
11/3/2016 11:00:00 PM , 3996000.001,                       782.548,                        -0.640,
11/3/2016 11:30:00 PM , 3997800.001,                       782.469,                        -1.025,
11/4/2016 12:00:00 AM , 3999600.001,                       782.551,                        -1.300,
11/4/2016 12:30:00 AM , 4001400.001,                       782.310,                        -1.576,
11/4/2016 1:00:00 AM  , 4003200.001,                       782.255,                        -1.853,
11/4/2016 1:30:00 AM  , 4005000.001,                       782.222,                        -2.019,
11/4/2016 2:00:00 AM  , 4006800.001,                       782.213,                        -2.296,
11/4/2016 2:30:00 AM  , 4008600.001,                       782.146,                        -2.407,
11/4/2016 3:00:00 AM  , 4010400.001,                       781.801,                        -2.518,
11/4/2016 3:30:00 AM  , 4012200.001,                       781.872,                        -2.629,
11/4/2016 4:00:00 AM  , 4014000.001,                       781.539,                        -2.685,
11/4/2016 4:30:00 AM  , 4015800.001,                       781.850,                        -2.740,
11/4/2016 5:00:00 AM  , 4017600.001,                       781.655,                        -2.796,
11/4/2016 5:30:00 AM  , 4019400.001,                       781.528,                        -2.740,
11/4/2016 6:00:00 AM  , 4021200.001,                       781.436,                        -2.740,
11/4/2016 6:30:00 AM  , 4023000.001,                       781.365,                        -2.629,
11/4/2016 7:00:00 AM  , 4024800.001,                       781.135,                        -2.629,
11/4/2016 7:30:00 AM  , 4026600.001,                       781.192,                        -2.573,
11/4/2016 8:00:00 AM  , 4028400.001,                       781.338,                        -2.296,
11/4/2016 8:30:00 AM  , 4030200.001,                       781.237,                        -1.190,
11/4/2016 9:00:00 AM  , 4032000.001,                       781.000,                         2.197,
11/4/2016 9:30:00 AM  , 4033800.001,                       780.815,                         3.976,
11/4/2016 10:00:00 AM , 4035600.001,                       780.391,                        10.048,
11/4/2016 10:30:00 AM , 4037400.001,                       780.173,                         7.326,
11/4/2016 11:00:00 AM , 4039200.001,                       779.575,                        12.580,
11/4/2016 11:30:00 AM , 4041000.001,                       779.495,                        16.546,
11/4/2016 12:00:00 PM , 4042800.001,                       779.774,                        27.782,
11/4/2016 12:30:00 PM , 4044600.001,                       778.662,                        20.734,
11/4/2016 1:00:00 PM  , 4046400.001,                       778.011,                        18.351,
11/4/2016 1:30:00 PM  , 4048200.001,                       777.445,                        16.344,
11/4/2016 2:00:00 PM  , 4050000.001,                       777.482,                        15.232,
11/4/2016 2:30:00 PM  , 4051800.001,                       777.276,                        14.064,
11/4/2016 3:00:00 PM  , 4053600.001,                       777.125,                        13.860,
11/4/2016 3:30:00 PM  , 4055400.001,                       777.176,                        13.400,
11/4/2016 4:00:00 PM  , 4057200.001,                       777.210,                        12.066,
11/4/2016 4:30:00 PM  , 4059000.001,                       777.137,                        10.982,
11/4/2016 5:00:00 PM  , 4060800.001,                       777.374,                         9.996,
11/4/2016 5:30:00 PM  , 4062600.001,                       777.337,                         9.006,
11/4/2016 6:00:00 PM  , 4064400.001,                       777.411,                         8.587,
11/4/2016 6:30:00 PM  , 4066200.001,                       777.629,                         7.484,
11/4/2016 7:00:00 PM  , 4068000.001,                       777.642,                         6.269,
11/4/2016 7:30:00 PM  , 4069800.001,                       777.601,                         5.365,
11/4/2016 8:00:00 PM  , 4071600.001,                       777.675,                         4.725,
11/4/2016 8:30:00 PM  , 4073400.001,                       777.733,                         3.815,
11/4/2016 9:00:00 PM  , 4075200.001,                       777.909,                         3.385,
11/4/2016 9:30:00 PM  , 4077000.001,                       777.989,                         2.738,
11/4/2016 10:00:00 PM , 4078800.001,                       777.718,                         2.359,
11/4/2016 10:30:00 PM , 4080600.001,                       777.380,                         2.089,
11/4/2016 11:00:00 PM , 4082400.001,                       777.317,                         1.601,
11/4/2016 11:30:00 PM , 4084200.001,                       777.567,                         1.274,
11/5/2016 12:00:00 AM , 4086000.001,                       777.255,                         1.111,
11/5/2016 12:30:00 AM , 4087800.001,                       777.267,                         1.165,
11/5/2016 1:00:00 AM  , 4089600.001,                       776.989,                         0.948,
11/5/2016 1:30:00 AM  , 4091400.001,                       777.194,                         0.620,
11/5/2016 2:00:00 AM  , 4093200.001,                       776.825,                         0.402,
11/5/2016 2:30:00 AM  , 4095000.001,                       776.456,                         0.402,
11/5/2016 3:00:00 AM  , 4096800.001,                       776.398,                         0.347,
11/5/2016 3:30:00 AM  , 4098600.001,                       776.410,                         0.402,
11/5/2016 4:00:00 AM  , 4100400.001,                       775.996,                         0.620,
11/5/2016 4:30:00 AM  , 4102200.001,                       776.238,                         0.675,
11/5/2016 5:00:00 AM  , 4104000.001,                       775.962,                         0.675,
11/5/2016 5:30:00 AM  , 4105800.001,                       775.833,                         0.292,
11/5/2016 6:00:00 AM  , 4107600.001,                       775.868,                         0.019,
11/5/2016 6:30:00 AM  , 4109400.001,                       775.787,                        -0.146,
11/5/2016 7:00:00 AM  , 4111200.001,                       775.890,                        -0.310,
11/5/2016 7:30:00 AM  , 4113000.001,                       775.994,                        -0.475,
11/5/2016 8:00:00 AM  , 4114800.001,                       775.821,                        -0.420,
11/5/2016 8:30:00 AM  , 4116600.001,                       775.811,                         0.402,
11/5/2016 9:00:00 AM  , 4118400.001,                       775.303,                         2.684,
11/5/2016 9:30:00 AM  , 4120200.001,                       775.218,                         4.672,
11/5/2016 10:00:00 AM , 4122000.001,                       774.801,                        11.551,
11/5/2016 10:30:00 AM , 4123800.001,                       774.405,                         8.744,
11/5/2016 11:00:00 AM , 4125600.001,                       774.171,                        13.400,
11/5/2016 11:30:00 AM , 4127400.001,                       773.861,                        17.651,
11/5/2016 12:00:00 PM , 4129200.001,                       774.461,                        26.149,
11/5/2016 12:30:00 PM , 4131000.001,                       772.917,                        20.734,
11/5/2016 1:00:00 PM  , 4132800.001,                       772.412,                        17.450,
11/5/2016 1:30:00 PM  , 4134600.001,                       772.184,                        16.697,
11/5/2016 2:00:00 PM  , 4136400.001,                       772.054,                        15.334,
11/5/2016 2:30:00 PM  , 4138200.001,                       771.923,                        14.573,
11/5/2016 3:00:00 PM  , 4140000.001,                       771.358,                        14.064,
11/5/2016 3:30:00 PM  , 4141800.001,                       771.270,                        13.757,
11/5/2016 4:00:00 PM  , 4143600.001,                       771.381,                        13.502,
11/5/2016 4:30:00 PM  , 4145400.001,                       771.146,                        12.683,
11/5/2016 5:00:00 PM  , 4147200.001,                       771.116,                        11.757,
11/5/2016 5:30:00 PM  , 4149000.001,                       771.470,                        11.034,
11/5/2016 6:00:00 PM  , 4150800.001,                       771.487,                        10.256,
11/5/2016 6:30:00 PM  , 4152600.001,                       771.124,                         9.424,
11/5/2016 7:00:00 PM  , 4154400.001,                       771.248,                         9.371,
11/5/2016 7:30:00 PM  , 4156200.001,                       771.308,                         8.901,
11/5/2016 8:00:00 PM  , 4158000.001,                       771.309,                         7.852,
11/5/2016 8:30:00 PM  , 4159800.001,                       770.973,                         6.904,
11/5/2016 9:00:00 PM  , 4161600.001,                       771.208,                         6.003,
11/5/2016 9:30:00 PM  , 4163400.001,                       771.229,                         5.152,
11/5/2016 10:00:00 PM , 4165200.001,                       771.208,                         4.297,
11/5/2016 10:30:00 PM , 4167000.001,                       771.308,                         4.136,
11/5/2016 11:00:00 PM , 4168800.001,                       771.148,                         3.653,
11/5/2016 11:30:00 PM , 4170600.001,                       770.548,                         3.653,
11/6/2016 12:00:00 AM , 4172400.001,                       770.481,                         3.761,
11/6/2016 12:30:00 AM , 4174200.001,                       770.356,                         3.815,
11/6/2016 1:00:00 AM  , 4176000.001,                       770.980,                         3.331,
11/6/2016 1:30:00 AM  , 4177800.001,                       770.638,                         2.846,
11/6/2016 2:00:00 AM  , 4179600.001,                       770.340,                         2.954,
11/6/2016 2:30:00 AM  , 4181400.001,                       770.360,                         3.438,
11/6/2016 3:00:00 AM  , 4183200.001,                       770.812,                         3.600,
11/6/2016 3:30:00 AM  , 4185000.001,                       770.590,                         3.438,
11/6/2016 4:00:00 AM  , 4186800.001,                       770.361,                         2.846,
11/6/2016 4:30:00 AM  , 4188600.001,                       770.506,                         2.468,
11/6/2016 5:00:00 AM  , 4190400.001,                       770.574,                         3.761,
11/6/2016 5:30:00 AM  , 4192200.001,                       770.285,                         3.115,
11/6/2016 6:00:00 AM  , 4194000.001,                       770.702,                         2.522,
11/6/2016 6:30:00 AM  , 4195800.001,                       770.472,                         2.522,
11/6/2016 7:00:00 AM  , 4197600.001,                       770.636,                         1.818,
11/6/2016 7:30:00 AM  , 4199400.001,                       770.694,                         1.872,
11/6/2016 8:00:00 AM  , 4201200.001,                       770.453,                         4.029,
11/6/2016 8:30:00 AM  , 4203000.001,                       770.457,                         5.950,
11/6/2016 9:00:00 AM  , 4204800.001,                       770.252,                         9.788,
11/6/2016 9:30:00 AM  , 4206600.001,                       770.415,                        10.048,
11/6/2016 10:00:00 AM , 4208400.001,                       770.519,                        16.546,
11/6/2016 10:30:00 AM , 4210200.001,                       769.887,                        13.451,
11/6/2016 11:00:00 AM , 4212000.001,                       770.207,                        15.030,
11/6/2016 11:30:00 AM , 4213800.001,                       770.034,                        15.384,
11/6/2016 12:00:00 PM , 4215600.001,                       769.937,                        20.981,
11/6/2016 12:30:00 PM , 4217400.001,                       769.349,                        16.193,
11/6/2016 1:00:00 PM  , 4219200.001,                       769.199,                        15.688,
11/6/2016 1:30:00 PM  , 4221000.001,                       768.802,                        15.283,
11/6/2016 2:00:00 PM  , 4222800.001,                       768.942,                        15.131,
11/6/2016 2:30:00 PM  , 4224600.001,                       768.575,                        14.827,
11/6/2016 3:00:00 PM  , 4226400.001,                       768.516,                        14.623,
11/6/2016 3:30:00 PM  , 4228200.001,                       768.871,                        14.573,
11/6/2016 4:00:00 PM  , 4230000.001,                       768.866,                        13.757,
11/6/2016 4:30:00 PM  , 4231800.001,                       768.940,                        12.888,
11/6/2016 5:00:00 PM  , 4233600.001,                       769.199,                        12.169,
11/6/2016 5:30:00 PM  , 4235400.001,                       769.506,                        11.447,
11/6/2016 6:00:00 PM  , 4237200.001,                       770.016,                        10.620,
11/6/2016 6:30:00 PM  , 4239000.001,                       770.308,                         9.996,
11/6/2016 7:00:00 PM  , 4240800.001,                       770.621,                         9.788,
11/6/2016 7:30:00 PM  , 4242600.001,                       770.865,                         9.319,
11/6/2016 8:00:00 PM  , 4244400.001,                       770.795,                         9.058,
11/6/2016 8:30:00 PM  , 4246200.001,                       771.372,                         8.797,
11/6/2016 9:00:00 PM  , 4248000.001,                       771.581,                         8.010,
11/6/2016 9:30:00 PM  , 4249800.001,                       771.682,                         8.220,
11/6/2016 10:00:00 PM , 4251600.001,                       772.000,                         8.378,
11/6/2016 10:30:00 PM , 4253400.001,                       772.301,                         8.115,
11/6/2016 11:00:00 PM , 4255200.001,                       772.385,                         7.905,
11/6/2016 11:30:00 PM , 4257000.001,                       772.417,                         7.852,
11/7/2016 12:00:00 AM , 4258800.001,                       772.485,                         8.115,
11/7/2016 12:30:00 AM , 4260600.001,                       772.846,                         7.905,
11/7/2016 1:00:00 AM  , 4262400.001,                       772.887,                         8.063,
11/7/2016 1:30:00 AM  , 4264200.001,                       772.626,                         7.589,
11/7/2016 2:00:00 AM  , 4266000.001,                       772.952,                         7.958,
11/7/2016 2:30:00 AM  , 4267800.001,                       773.141,                         8.325,
11/7/2016 3:00:00 AM  , 4269600.001,                       773.750,                         8.535,
11/7/2016 3:30:00 AM  , 4271400.001,                       773.763,                         8.587,
11/7/2016 4:00:00 AM  , 4273200.001,                       773.579,                         8.587,
11/7/2016 4:30:00 AM  , 4275000.001,                       773.995,                         8.063,
11/7/2016 5:00:00 AM  , 4276800.001,                       774.398,                         7.484,
11/7/2016 5:30:00 AM  , 4278600.001,                       774.744,                         6.851,
11/7/2016 6:00:00 AM  , 4280400.001,                       774.980,                         6.692,
11/7/2016 6:30:00 AM  , 4282200.001,                       775.172,                         6.904,
11/7/2016 7:00:00 AM  , 4284000.001,                       775.499,                         5.631,
11/7/2016 7:30:00 AM  , 4285800.001,                       776.165,                         3.815,
11/7/2016 8:00:00 AM  , 4287600.001,                       776.509,                         3.115,
11/7/2016 8:30:00 AM  , 4289400.001,                       777.121,                         3.169,
11/7/2016 9:00:00 AM  , 4291200.001,                       777.374,                         6.851,
11/7/2016 9:30:00 AM  , 4293000.001,                       777.453,                         6.798,
11/7/2016 10:00:00 AM , 4294800.001,                       777.842,                        17.500,
11/7/2016 10:30:00 AM , 4296600.001,                       777.539,                        12.734,
11/7/2016 11:00:00 AM , 4298400.001,                       777.592,                        14.979,
11/7/2016 11:30:00 AM , 4300200.001,                       777.897,                        15.384,
11/7/2016 12:00:00 PM , 4302000.001,                       777.872,                        24.066,
11/7/2016 12:30:00 PM , 4303800.001,                       777.363,                        17.751,
11/7/2016 1:00:00 PM  , 4305600.001,                       777.108,                        15.840,
11/7/2016 1:30:00 PM  , 4307400.001,                       777.022,                        14.928,
11/7/2016 2:00:00 PM  , 4309200.001,                       776.811,                        14.369,
11/7/2016 2:30:00 PM  , 4311000.001,                       777.067,                        13.502,
11/7/2016 3:00:00 PM  , 4312800.001,                       776.974,                        13.502,
11/7/2016 3:30:00 PM  , 4314600.001,                       776.898,                        13.400,
11/7/2016 4:00:00 PM  , 4316400.001,                       777.255,                        11.241,
11/7/2016 4:30:00 PM  , 4318200.001,                       777.545,                        10.620,
11/7/2016 5:00:00 PM  , 4320000.001,                       777.633,                        10.100,
11/7/2016 5:30:00 PM  , 4321800.001,                       778.257,                         9.163,
11/7/2016 6:00:00 PM  , 4323600.001,                       778.699,                         7.695,
11/7/2016 6:30:00 PM  , 4325400.001,                       779.133,                         6.692,
11/7/2016 7:00:00 PM  , 4327200.001,                       779.802,                         5.685,
11/7/2016 7:30:00 PM  , 4329000.001,                       779.798,                         4.351,
11/7/2016 8:00:00 PM  , 4330800.001,                       780.659,                         3.707,
11/7/2016 8:30:00 PM  , 4332600.001,                       780.596,                         2.846,
11/7/2016 9:00:00 PM  , 4334400.001,                       780.761,                         2.359,
11/7/2016 9:30:00 PM  , 4336200.001,                       780.810,                         1.763,
11/7/2016 10:00:00 PM , 4338000.001,                       781.012,                         1.220,
11/7/2016 10:30:00 PM , 4339800.001,                       780.906,                         0.948,
11/7/2016 11:00:00 PM , 4341600.001,                       780.685,                         0.566,
11/7/2016 11:30:00 PM , 4343400.001,                       780.948,                         0.292,
11/8/2016 12:00:00 AM , 4345200.001,                       781.005,                         0.128,
11/8/2016 12:30:00 AM , 4347000.001,                       781.547,                         0.073,
11/8/2016 1:00:00 AM  , 4348800.001,                       781.558,                        -0.310,
11/8/2016 1:30:00 AM  , 4350600.001,                       781.892,                        -0.475,
11/8/2016 2:00:00 AM  , 4352400.001,                       781.489,                        -0.640,
11/8/2016 2:30:00 AM  , 4354200.001,                       781.640,                        -1.025,
11/8/2016 3:00:00 AM  , 4356000.001,                       781.167,                        -1.080,
11/8/2016 3:30:00 AM  , 4357800.001,                       781.191,                        -1.190,
11/8/2016 4:00:00 AM  , 4359600.001,                       781.203,                        -1.356,
11/8/2016 4:30:00 AM  , 4361400.001,                       781.227,                        -1.466,
11/8/2016 5:00:00 AM  , 4363200.001,                       781.330,                        -1.411,
11/8/2016 5:30:00 AM  , 4365000.001,                       781.584,                        -1.521,
11/8/2016 6:00:00 AM  , 4366800.001,                       781.446,                        -1.521,
11/8/2016 6:30:00 AM  , 4368600.001,                       781.516,                        -1.632,
11/8/2016 7:00:00 AM  , 4370400.001,                       781.769,                        -1.521,
11/8/2016 7:30:00 AM  , 4372200.001,                       781.711,                        -1.576,
11/8/2016 8:00:00 AM  , 4374000.001,                       782.012,                        -1.687,
11/8/2016 8:30:00 AM  , 4375800.001,                       782.090,                        -1.300,
11/8/2016 9:00:00 AM  , 4377600.001,                       781.795,                         2.846,
11/8/2016 9:30:00 AM  , 4379400.001,                       781.938,                         3.653,
11/8/2016 10:00:00 AM , 4381200.001,                       781.982,                         9.788,
11/8/2016 10:30:00 AM , 4383000.001,                       781.547,                         8.168,
11/8/2016 11:00:00 AM , 4384800.001,                       781.441,                        13.757,
11/8/2016 11:30:00 AM , 4386600.001,                       781.501,                        16.596,
11/8/2016 12:00:00 PM , 4388400.001,                       781.458,                        26.967,
11/8/2016 12:30:00 PM , 4390200.001,                       780.916,                        20.240,
11/8/2016 1:00:00 PM  , 4392000.001,                       780.622,                        16.294,
11/8/2016 1:30:00 PM  , 4393800.001,                       780.505,                        15.131,
11/8/2016 2:00:00 PM  , 4395600.001,                       780.217,                        14.471,
11/8/2016 2:30:00 PM  , 4397400.001,                       779.723,                        14.522,
11/8/2016 3:00:00 PM  , 4399200.001,                       779.587,                        14.216,
11/8/2016 3:30:00 PM  , 4401000.001,                       779.712,                        14.013,
11/8/2016 4:00:00 PM  , 4402800.001,                       780.111,                        12.837,
11/8/2016 4:30:00 PM  , 4404600.001,                       779.762,                        11.447,
11/8/2016 5:00:00 PM  , 4406400.001,                       779.680,                        10.152,
11/8/2016 5:30:00 PM  , 4408200.001,                       779.895,                         8.901,
11/8/2016 6:00:00 PM  , 4410000.001,                       780.047,                         7.905,
11/8/2016 6:30:00 PM  , 4411800.001,                       780.154,                         6.534,
11/8/2016 7:00:00 PM  , 4413600.001,                       780.652,                         5.206,
11/8/2016 7:30:00 PM  , 4415400.001,                       780.951,                         4.351,
11/8/2016 8:00:00 PM  , 4417200.001,                       780.856,                         3.761,
11/8/2016 8:30:00 PM  , 4419000.001,                       780.738,                         3.061,
11/8/2016 9:00:00 PM  , 4420800.001,                       781.154,                         2.468,
11/8/2016 9:30:00 PM  , 4422600.001,                       780.834,                         1.872,
11/8/2016 10:00:00 PM , 4424400.001,                       781.121,                         1.709,
11/8/2016 10:30:00 PM , 4426200.001,                       780.655,                         1.274,
11/8/2016 11:00:00 PM , 4428000.001,                       780.445,                         0.948,
11/8/2016 11:30:00 PM , 4429800.001,                       780.273,                         1.002,
11/9/2016 12:00:00 AM , 4431600.001,                       780.375,                         0.839,
11/9/2016 12:30:00 AM , 4433400.001,                       780.386,                         0.675,
11/9/2016 1:00:00 AM  , 4435200.001,                       780.432,                         0.675,
11/9/2016 1:30:00 AM  , 4437000.001,                       780.500,                         0.566,
11/9/2016 2:00:00 AM  , 4438800.001,                       780.338,                         0.456,
11/9/2016 2:30:00 AM  , 4440600.001,                       780.039,                         0.347,
11/9/2016 3:00:00 AM  , 4442400.001,                       780.038,                         0.128,
11/9/2016 3:30:00 AM  , 4444200.001,                       780.084,                         0.128,
11/9/2016 4:00:00 AM  , 4446000.001,                       779.726,                        -0.036,
11/9/2016 4:30:00 AM  , 4447800.001,                       779.577,                         0.128,
11/9/2016 5:00:00 AM  , 4449600.001,                       779.577,                        -0.091,
11/9/2016 5:30:00 AM  , 4451400.001,                       779.611,                        -0.146,
11/9/2016 6:00:00 AM  , 4453200.001,                       779.576,                        -0.310,
11/9/2016 6:30:00 AM  , 4455000.001,                       779.357,                        -0.255,
11/9/2016 7:00:00 AM  , 4456800.001,                       779.035,                        -0.255,
11/9/2016 7:30:00 AM  , 4458600.001,                       779.473,                        -0.365,
11/9/2016 8:00:00 AM  , 4460400.001,                       779.530,                        -0.310,
11/9/2016 8:30:00 AM  , 4462200.001,                       779.406,                         0.620,
11/9/2016 9:00:00 AM  , 4464000.001,                       779.153,                         4.351,
11/9/2016 9:30:00 AM  , 4465800.001,                       779.104,                         5.844,
11/9/2016 10:00:00 AM , 4467600.001,                       778.337,                        10.308,
11/9/2016 10:30:00 AM , 4469400.001,                       778.348,                         8.640,
11/9/2016 11:00:00 AM , 4471200.001,                       777.977,                        13.451,
11/9/2016 11:30:00 AM , 4473000.001,                       777.718,                        17.851,
11/9/2016 12:00:00 PM , 4474800.001,                       777.762,                        28.309,
11/9/2016 12:30:00 PM , 4476600.001,                       777.031,                        22.602,
11/9/2016 1:00:00 PM  , 4478400.001,                       776.500,                        20.635,
11/9/2016 1:30:00 PM  , 4480200.001,                       776.004,                        19.049,
11/9/2016 2:00:00 PM  , 4482000.001,                       775.742,                        18.201,
11/9/2016 2:30:00 PM  , 4483800.001,                       775.805,                        17.801,
11/9/2016 3:00:00 PM  , 4485600.001,                       775.916,                        16.646,
11/9/2016 3:30:00 PM  , 4487400.001,                       775.936,                        15.789,
11/9/2016 4:00:00 PM  , 4489200.001,                       775.830,                        13.860,
11/9/2016 4:30:00 PM  , 4491000.001,                       775.512,                        12.272,
11/9/2016 5:00:00 PM  , 4492800.001,                       775.763,                        11.189,
11/9/2016 5:30:00 PM  , 4494600.001,                       776.202,                        11.602,
