Report Date:,2/19/2019 3:33:35 PM
Report User Name:,fieldtech
Report Computer Name:,NREL-F1KAMPF
Application:,WinSitu.exe
Application Version:,5.6.24.4


Log File Properties
File Name,Hourly_dry_stage_103118_2019-02-14_13-59-31-569.wsl
Create Date,2/14/2019 1:59:27 PM

Device Properties
Device,Rugged TROLL 100
Site,Dry_Creek
Device Name, 
Serial Number,351998
Firmware Version,1.02
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
Used Memory,6
Used Battery,40

Log Configuration
,Log Name,Hourly_dry_stage_103118
,Created By,fieldtech
,Computer Name,NREL-F1KAMPF
,Application,WinSitu.exe
,Application Version,5.6.24.4
,Create Date,10/31/2018 2:14:34 PM Mountain Standard Time (Ignore DST)
,Log Setup Time Zone,Unknown
,Notes Size(bytes),4096
,Overwrite when full,Enabled
,Scheduled Start Time,10/31/2018 3:00:00 PM Mountain Standard Time (Ignore DST)
,Scheduled Stop Time,No Stop Time
,Type,Linear
 ,Interval,Days: 0 hrs: 01 mins: 00 secs: 00





Other Log Settings
,Depth of Probe:,25.6304 (ft)
,Head Pressure:,11.1004 (PSI)
,Temperature:,5.78499 (C)



Log Notes:
Date and Time,Note
10/31/2018 3:19:54 PM ,Used Battery: 40% Used Memory: 6%   User Name: fieldtech
2/14/2019 3:06:04 PM  ,Log Download - Used Battery: 43% Used Memory: 6%   User Name: fieldtech


Log Data:
Record Count,2544

Sensors,1

 ,1,351998,Pressure/Temp PSIA (9m/30ft)

Time Zone: Mountain Standard Time (Ignore DST)

,,Sensor: Pres(A) 30ft          ,Sensor: Pres(A) 30ft          ,
,Elapsed Time,SN#: 351998                   ,SN#: 351998                   ,
Date and Time,Seconds     ,Pressure (PSI)                ,Temperature (C)               ,
11/24/2018 6:19:53 AM , 2041200.000,                        11.024,                         3.185,
11/24/2018 7:19:53 AM , 2044800.000,                        11.016,                         3.238,
11/24/2018 8:19:53 AM , 2048400.000,                        11.007,                         3.185,
11/24/2018 9:19:53 AM , 2052000.000,                        11.002,                         3.185,
11/24/2018 10:19:53 AM, 2055600.000,                        10.990,                         3.452,
11/24/2018 11:19:53 AM, 2059200.000,                        10.984,                         3.452,
11/24/2018 12:19:53 PM, 2062800.000,                        10.996,                         3.238,
11/24/2018 1:19:53 PM , 2066400.000,                        11.011,                         2.757,
11/24/2018 2:19:53 PM , 2070000.000,                        11.014,                         2.650,
11/24/2018 3:19:53 PM , 2073600.000,                        11.023,                         2.650,
11/24/2018 4:19:53 PM , 2077200.000,                        11.024,                         2.596,
11/24/2018 5:19:53 PM , 2080800.000,                        11.039,                         2.543,
11/24/2018 6:19:53 PM , 2084400.000,                        11.043,                         2.275,
11/24/2018 7:19:53 PM , 2088000.000,                        11.055,                         2.221,
11/24/2018 8:19:53 PM , 2091600.000,                        11.081,                         1.738,
11/24/2018 9:19:53 PM , 2095200.000,                        11.111,                         1.791,
11/24/2018 10:19:53 PM, 2098800.000,                        11.128,                         2.006,
11/24/2018 11:19:53 PM, 2102400.000,                        11.138,                         2.114,
11/25/2018 12:19:53 AM, 2106000.000,                        11.160,                         2.114,
11/25/2018 1:19:53 AM , 2109600.000,                        11.171,                         2.060,
11/25/2018 2:19:53 AM , 2113200.000,                        11.181,                         2.167,
11/25/2018 3:19:53 AM , 2116800.000,                        11.196,                         2.060,
11/25/2018 4:19:53 AM , 2120400.000,                        11.203,                         2.114,
11/25/2018 5:19:53 AM , 2124000.000,                        11.209,                         2.114,
11/25/2018 6:19:53 AM , 2127600.000,                        11.216,                         2.006,
11/25/2018 7:19:53 AM , 2131200.000,                        11.219,                         1.684,
11/25/2018 8:19:53 AM , 2134800.000,                        11.225,                         1.576,
11/25/2018 9:19:53 AM , 2138400.000,                        11.227,                         1.576,
11/25/2018 10:19:53 AM, 2142000.000,                        11.231,                         2.006,
11/25/2018 11:19:53 AM, 2145600.000,                        11.223,                         2.275,
11/25/2018 12:19:53 PM, 2149200.000,                        11.217,                         2.221,
11/25/2018 1:19:53 PM , 2152800.000,                        11.214,                         2.275,
11/25/2018 2:19:53 PM , 2156400.000,                        11.205,                         2.221,
11/25/2018 3:19:53 PM , 2160000.000,                        11.209,                         2.275,
11/25/2018 4:19:53 PM , 2163600.000,                        11.214,                         2.221,
11/25/2018 5:19:53 PM , 2167200.000,                        11.214,                         2.114,
11/25/2018 6:19:53 PM , 2170800.000,                        11.220,                         1.899,
11/25/2018 7:19:53 PM , 2174400.000,                        11.222,                         1.845,
11/25/2018 8:19:53 PM , 2178000.000,                        11.237,                         1.845,
11/25/2018 9:19:53 PM , 2181600.000,                        11.244,                         1.738,
11/25/2018 10:19:53 PM, 2185200.000,                        11.244,                         1.684,
11/25/2018 11:19:53 PM, 2188800.000,                        11.246,                         1.684,
11/26/2018 12:19:53 AM, 2192400.000,                        11.239,                         1.684,
11/26/2018 1:19:53 AM , 2196000.000,                        11.232,                         1.630,
11/26/2018 2:19:53 AM , 2199600.000,                        11.243,                         1.684,
11/26/2018 3:19:53 AM , 2203200.000,                        11.238,                         1.738,
11/26/2018 4:19:53 AM , 2206800.000,                        11.233,                         1.738,
11/26/2018 5:19:53 AM , 2210400.000,                        11.233,                         1.684,
11/26/2018 6:19:53 AM , 2214000.000,                        11.236,                         1.738,
11/26/2018 7:19:53 AM , 2217600.000,                        11.242,                         1.845,
11/26/2018 8:19:53 AM , 2221200.000,                        11.243,                         1.738,
11/26/2018 9:19:53 AM , 2224800.000,                        11.246,                         1.899,
11/26/2018 10:19:53 AM, 2228400.000,                        11.245,                         2.275,
11/26/2018 11:19:53 AM, 2232000.000,                        11.247,                         2.596,
11/26/2018 12:19:53 PM, 2235600.000,                        11.235,                         2.918,
11/26/2018 1:19:53 PM , 2239200.000,                        11.229,                         2.971,
11/26/2018 2:19:53 PM , 2242800.000,                        11.225,                         2.811,
11/26/2018 3:19:53 PM , 2246400.000,                        11.220,                         2.811,
11/26/2018 4:19:53 PM , 2250000.000,                        11.225,                         2.596,
11/26/2018 5:19:53 PM , 2253600.000,                        11.229,                         2.436,
11/26/2018 6:19:53 PM , 2257200.000,                        11.235,                         2.275,
11/26/2018 7:19:53 PM , 2260800.000,                        11.241,                         2.221,
11/26/2018 8:19:53 PM , 2264400.000,                        11.235,                         2.275,
11/26/2018 9:19:53 PM , 2268000.000,                        11.231,                         2.221,
11/26/2018 10:19:53 PM, 2271600.000,                        11.226,                         2.167,
11/26/2018 11:19:53 PM, 2275200.000,                        11.225,                         2.167,
11/27/2018 12:19:53 AM, 2278800.000,                        11.218,                         2.114,
11/27/2018 1:19:53 AM , 2282400.000,                        11.220,                         2.006,
11/27/2018 2:19:53 AM , 2286000.000,                        11.211,                         1.953,
11/27/2018 3:19:53 AM , 2289600.000,                        11.206,                         2.006,
11/27/2018 4:19:53 AM , 2293200.000,                        11.197,                         2.114,
11/27/2018 5:19:53 AM , 2296800.000,                        11.189,                         2.221,
11/27/2018 6:19:53 AM , 2300400.000,                        11.190,                         2.328,
11/27/2018 7:19:53 AM , 2304000.000,                        11.190,                         2.382,
11/27/2018 8:19:53 AM , 2307600.000,                        11.195,                         2.382,
11/27/2018 9:19:53 AM , 2311200.000,                        11.191,                         2.436,
11/27/2018 10:19:53 AM, 2314800.000,                        11.186,                         2.650,
11/27/2018 11:19:53 AM, 2318400.000,                        11.184,                         2.704,
11/27/2018 12:19:53 PM, 2322000.000,                        11.184,                         3.025,
11/27/2018 1:19:53 PM , 2325600.000,                        11.178,                         3.025,
11/27/2018 2:19:53 PM , 2329200.000,                        11.176,                         3.078,
11/27/2018 3:19:53 PM , 2332800.000,                        11.167,                         2.918,
11/27/2018 4:19:53 PM , 2336400.000,                        11.166,                         2.864,
11/27/2018 5:19:53 PM , 2340000.000,                        11.165,                         2.757,
11/27/2018 6:19:53 PM , 2343600.000,                        11.158,                         2.704,
11/27/2018 7:19:53 PM , 2347200.000,                        11.155,                         2.757,
11/27/2018 8:19:53 PM , 2350800.000,                        11.133,                         2.757,
11/27/2018 9:19:53 PM , 2354400.000,                        11.124,                         2.757,
11/27/2018 10:19:53 PM, 2358000.000,                        11.114,                         2.811,
11/27/2018 11:19:53 PM, 2361600.000,                        11.093,                         2.811,
11/28/2018 12:19:53 AM, 2365200.000,                        11.090,                         2.918,
11/28/2018 1:19:53 AM , 2368800.000,                        11.090,                         2.864,
11/28/2018 2:19:53 AM , 2372400.000,                        11.100,                         2.864,
11/28/2018 3:19:53 AM , 2376000.000,                        11.101,                         2.918,
11/28/2018 4:19:53 AM , 2379600.000,                        11.107,                         3.078,
11/28/2018 5:19:53 AM , 2383200.000,                        11.107,                         3.078,
11/28/2018 6:19:53 AM , 2386800.000,                        11.109,                         3.025,
11/28/2018 7:19:53 AM , 2390400.000,                        11.107,                         2.971,
11/28/2018 8:19:53 AM , 2394000.000,                        11.105,                         2.918,
11/28/2018 9:19:53 AM , 2397600.000,                        11.108,                         2.918,
11/28/2018 10:19:53 AM, 2401200.000,                        11.110,                         3.131,
11/28/2018 11:19:53 AM, 2404800.000,                        11.119,                         3.345,
11/28/2018 12:19:53 PM, 2408400.000,                        11.124,                         3.452,
11/28/2018 1:19:53 PM , 2412000.000,                        11.116,                         3.452,
11/28/2018 2:19:53 PM , 2415600.000,                        11.096,                         3.398,
11/28/2018 3:19:53 PM , 2419200.000,                        11.095,                         3.558,
11/28/2018 4:19:53 PM , 2422800.000,                        11.093,                         3.398,
11/28/2018 5:19:53 PM , 2426400.000,                        11.099,                         3.238,
11/28/2018 6:19:53 PM , 2430000.000,                        11.104,                         3.185,
11/28/2018 7:19:53 PM , 2433600.000,                        11.099,                         3.131,
11/28/2018 8:19:53 PM , 2437200.000,                        11.090,                         3.078,
11/28/2018 9:19:53 PM , 2440800.000,                        11.082,                         3.025,
11/28/2018 10:19:53 PM, 2444400.000,                        11.090,                         3.078,
11/28/2018 11:19:53 PM, 2448000.000,                        11.082,                         3.078,
11/29/2018 12:19:53 AM, 2451600.000,                        11.088,                         2.918,
11/29/2018 1:19:53 AM , 2455200.000,                        11.081,                         2.971,
11/29/2018 2:19:53 AM , 2458800.000,                        11.082,                         3.078,
11/29/2018 3:19:53 AM , 2462400.000,                        11.083,                         2.971,
11/29/2018 4:19:53 AM , 2466000.000,                        11.083,                         2.918,
11/29/2018 5:19:53 AM , 2469600.000,                        11.083,                         2.918,
11/29/2018 6:19:53 AM , 2473200.000,                        11.085,                         2.918,
11/29/2018 7:19:53 AM , 2476800.000,                        11.098,                         2.918,
11/29/2018 8:19:53 AM , 2480400.000,                        11.099,                         2.704,
11/29/2018 9:19:53 AM , 2484000.000,                        11.099,                         2.757,
11/29/2018 10:19:53 AM, 2487600.000,                        11.102,                         2.918,
11/29/2018 11:19:53 AM, 2491200.000,                        11.096,                         2.971,
11/29/2018 12:19:53 PM, 2494800.000,                        11.091,                         3.292,
11/29/2018 1:19:53 PM , 2498400.000,                        11.078,                         3.238,
11/29/2018 2:19:53 PM , 2502000.000,                        11.070,                         3.345,
11/29/2018 3:19:53 PM , 2505600.000,                        11.076,                         3.292,
11/29/2018 4:19:53 PM , 2509200.000,                        11.069,                         3.185,
11/29/2018 5:19:53 PM , 2512800.000,                        11.076,                         3.078,
11/29/2018 6:19:53 PM , 2516400.000,                        11.090,                         2.971,
11/29/2018 7:19:53 PM , 2520000.000,                        11.090,                         3.025,
11/29/2018 8:19:53 PM , 2523600.000,                        11.087,                         3.025,
11/29/2018 9:19:53 PM , 2527200.000,                        11.086,                         2.918,
11/29/2018 10:19:53 PM, 2530800.000,                        11.077,                         2.971,
11/29/2018 11:19:53 PM, 2534400.000,                        11.070,                         2.864,
11/30/2018 12:19:53 AM, 2538000.000,                        11.066,                         2.704,
11/30/2018 1:19:53 AM , 2541600.000,                        11.062,                         2.704,
11/30/2018 2:19:53 AM , 2545200.000,                        11.052,                         2.757,
11/30/2018 3:19:53 AM , 2548800.000,                        11.048,                         2.704,
11/30/2018 4:19:53 AM , 2552400.000,                        11.041,                         2.650,
11/30/2018 5:19:53 AM , 2556000.000,                        11.043,                         2.382,
11/30/2018 6:19:53 AM , 2559600.000,                        11.032,                         2.275,
11/30/2018 7:19:53 AM , 2563200.000,                        11.031,                         2.382,
11/30/2018 8:19:53 AM , 2566800.000,                        11.020,                         2.489,
11/30/2018 9:19:53 AM , 2570400.000,                        11.019,                         2.436,
11/30/2018 10:19:53 AM, 2574000.000,                        11.010,                         2.811,
11/30/2018 11:19:53 AM, 2577600.000,                        11.009,                         3.025,
11/30/2018 12:19:53 PM, 2581200.000,                        11.001,                         3.345,
11/30/2018 1:19:53 PM , 2584800.000,                        10.993,                         3.505,
11/30/2018 2:19:53 PM , 2588400.000,                        10.999,                         3.398,
11/30/2018 3:19:53 PM , 2592000.000,                        11.003,                         3.238,
11/30/2018 4:19:53 PM , 2595600.000,                        11.004,                         3.238,
11/30/2018 5:19:53 PM , 2599200.000,                        11.014,                         3.131,
11/30/2018 6:19:53 PM , 2602800.000,                        11.019,                         2.864,
11/30/2018 7:19:53 PM , 2606400.000,                        11.016,                         2.864,
11/30/2018 8:19:53 PM , 2610000.000,                        11.022,                         2.757,
11/30/2018 9:19:53 PM , 2613600.000,                        11.026,                         2.704,
11/30/2018 10:19:53 PM, 2617200.000,                        11.030,                         2.543,
11/30/2018 11:19:53 PM, 2620800.000,                        11.035,                         2.436,
12/1/2018 12:19:53 AM , 2624400.000,                        11.028,                         2.328,
12/1/2018 1:19:53 AM  , 2628000.000,                        11.023,                         2.275,
12/1/2018 2:19:53 AM  , 2631600.000,                        11.015,                         2.167,
12/1/2018 3:19:53 AM  , 2635200.000,                        11.014,                         2.167,
12/1/2018 4:19:53 AM  , 2638800.000,                        11.013,                         2.114,
12/1/2018 5:19:53 AM  , 2642400.000,                        11.009,                         2.114,
12/1/2018 6:19:53 AM  , 2646000.000,                        11.015,                         2.060,
12/1/2018 7:19:53 AM  , 2649600.000,                        11.029,                         2.006,
12/1/2018 8:19:53 AM  , 2653200.000,                        11.027,                         1.899,
12/1/2018 9:19:53 AM  , 2656800.000,                        11.033,                         1.845,
12/1/2018 10:19:53 AM , 2660400.000,                        11.033,                         1.899,
12/1/2018 11:19:53 AM , 2664000.000,                        11.035,                         2.221,
12/1/2018 12:19:53 PM , 2667600.000,                        11.029,                         2.221,
12/1/2018 1:19:53 PM  , 2671200.000,                        11.023,                         2.060,
12/1/2018 2:19:53 PM  , 2674800.000,                        11.025,                         2.006,
12/1/2018 3:19:53 PM  , 2678400.000,                        11.026,                         2.060,
12/1/2018 4:19:53 PM  , 2682000.000,                        11.033,                         2.060,
12/1/2018 5:19:53 PM  , 2685600.000,                        11.037,                         1.953,
12/1/2018 6:19:53 PM  , 2689200.000,                        11.049,                         1.845,
12/1/2018 7:19:53 PM  , 2692800.000,                        11.049,                         1.684,
12/1/2018 8:19:53 PM  , 2696400.000,                        11.052,                         1.576,
12/1/2018 9:19:53 PM  , 2700000.000,                        11.052,                         1.576,
12/1/2018 10:19:53 PM , 2703600.000,                        11.052,                         1.630,
12/1/2018 11:19:53 PM , 2707200.000,                        11.059,                         1.576,
12/2/2018 12:19:53 AM , 2710800.000,                        11.066,                         1.522,
12/2/2018 1:19:53 AM  , 2714400.000,                        11.068,                         1.522,
12/2/2018 2:19:53 AM  , 2718000.000,                        11.065,                         1.468,
12/2/2018 3:19:53 AM  , 2721600.000,                        11.068,                         1.468,
12/2/2018 4:19:53 AM  , 2725200.000,                        11.070,                         1.199,
12/2/2018 5:19:53 AM  , 2728800.000,                        11.070,                         0.821,
12/2/2018 6:19:53 AM  , 2732400.000,                        11.075,                         0.821,
12/2/2018 7:19:53 AM  , 2736000.000,                        11.070,                         0.605,
12/2/2018 8:19:53 AM  , 2739600.000,                        11.081,                         0.551,
12/2/2018 9:19:53 AM  , 2743200.000,                        11.084,                         0.334,
12/2/2018 10:19:53 AM , 2746800.000,                        11.091,                         0.605,
12/2/2018 11:19:53 AM , 2750400.000,                        11.090,                         1.145,
12/2/2018 12:19:53 PM , 2754000.000,                        11.086,                         2.114,
12/2/2018 1:19:53 PM  , 2757600.000,                        11.083,                         2.221,
12/2/2018 2:19:53 PM  , 2761200.000,                        11.081,                         2.221,
12/2/2018 3:19:53 PM  , 2764800.000,                        11.088,                         2.221,
12/2/2018 4:19:53 PM  , 2768400.000,                        11.100,                         2.167,
12/2/2018 5:19:53 PM  , 2772000.000,                        11.109,                         2.006,
12/2/2018 6:19:53 PM  , 2775600.000,                        11.112,                         1.899,
12/2/2018 7:19:53 PM  , 2779200.000,                        11.122,                         1.845,
12/2/2018 8:19:53 PM  , 2782800.000,                        11.126,                         1.845,
12/2/2018 9:19:53 PM  , 2786400.000,                        11.133,                         1.845,
12/2/2018 10:19:53 PM , 2790000.000,                        11.146,                         1.684,
12/2/2018 11:19:53 PM , 2793600.000,                        11.150,                         1.630,
12/3/2018 12:19:53 AM , 2797200.000,                        11.158,                         1.576,
12/3/2018 1:19:53 AM  , 2800800.000,                        11.162,                         1.630,
12/3/2018 2:19:53 AM  , 2804400.000,                        11.163,                         1.630,
12/3/2018 3:19:53 AM  , 2808000.000,                        11.169,                         1.145,
12/3/2018 4:19:53 AM  , 2811600.000,                        11.173,                         0.875,
12/3/2018 5:19:53 AM  , 2815200.000,                        11.179,                         0.713,
12/3/2018 6:19:53 AM  , 2818800.000,                        11.181,                         0.551,
12/3/2018 7:19:53 AM  , 2822400.000,                        11.188,                         0.497,
12/3/2018 8:19:53 AM  , 2826000.000,                        11.189,                         0.442,
12/3/2018 9:19:53 AM  , 2829600.000,                        11.193,                         0.821,
12/3/2018 10:19:53 AM , 2833200.000,                        11.200,                         0.983,
12/3/2018 11:19:53 AM , 2836800.000,                        11.193,                         1.415,
12/3/2018 12:19:53 PM , 2840400.000,                        11.190,                         1.791,
12/3/2018 1:19:53 PM  , 2844000.000,                        11.183,                         1.899,
12/3/2018 2:19:53 PM  , 2847600.000,                        11.177,                         2.006,
12/3/2018 3:19:53 PM  , 2851200.000,                        11.172,                         2.006,
12/3/2018 4:19:53 PM  , 2854800.000,                        11.182,                         1.953,
12/3/2018 5:19:53 PM  , 2858400.000,                        11.190,                         1.899,
12/3/2018 6:19:53 PM  , 2862000.000,                        11.189,                         1.468,
12/3/2018 7:19:53 PM  , 2865600.000,                        11.203,                         1.199,
12/3/2018 8:19:53 PM  , 2869200.000,                        11.205,                         1.037,
12/3/2018 9:19:53 PM  , 2872800.000,                        11.208,                         0.821,
12/3/2018 10:19:53 PM , 2876400.000,                        11.207,                         0.767,
12/3/2018 11:19:53 PM , 2880000.000,                        11.206,                         0.659,
12/4/2018 12:19:53 AM , 2883600.000,                        11.211,                         0.659,
12/4/2018 1:19:53 AM  , 2887200.000,                        11.209,                         0.551,
12/4/2018 2:19:53 AM  , 2890800.000,                        11.204,                         0.497,
12/4/2018 3:19:53 AM  , 2894400.000,                        11.204,                         0.497,
12/4/2018 4:19:53 AM  , 2898000.000,                        11.212,                         0.605,
12/4/2018 5:19:53 AM  , 2901600.000,                        11.210,                         0.659,
12/4/2018 6:19:53 AM  , 2905200.000,                        11.213,                         0.605,
12/4/2018 7:19:53 AM  , 2908800.000,                        11.219,                         0.605,
12/4/2018 8:19:53 AM  , 2912400.000,                        11.223,                         0.551,
12/4/2018 9:19:53 AM  , 2916000.000,                        11.223,                         0.442,
12/4/2018 10:19:53 AM , 2919600.000,                        11.223,                         0.442,
12/4/2018 11:19:53 AM , 2923200.000,                        11.222,                         0.875,
12/4/2018 12:19:53 PM , 2926800.000,                        11.224,                         1.361,
12/4/2018 1:19:53 PM  , 2930400.000,                        11.225,                         1.253,
12/4/2018 2:19:53 PM  , 2934000.000,                        11.203,                         1.091,
12/4/2018 3:19:53 PM  , 2937600.000,                        11.198,                         1.145,
12/4/2018 4:19:53 PM  , 2941200.000,                        11.194,                         1.253,
12/4/2018 5:19:53 PM  , 2944800.000,                        11.204,                         1.091,
12/4/2018 6:19:53 PM  , 2948400.000,                        11.198,                         1.145,
12/4/2018 7:19:53 PM  , 2952000.000,                        11.198,                         1.037,
12/4/2018 8:19:53 PM  , 2955600.000,                        11.207,                         0.929,
12/4/2018 9:19:53 PM  , 2959200.000,                        11.219,                         1.037,
12/4/2018 10:19:53 PM , 2962800.000,                        11.211,                         1.037,
12/4/2018 11:19:53 PM , 2966400.000,                        11.204,                         1.037,
12/5/2018 12:19:53 AM , 2970000.000,                        11.203,                         0.983,
12/5/2018 1:19:53 AM  , 2973600.000,                        11.198,                         1.145,
12/5/2018 2:19:53 AM  , 2977200.000,                        11.191,                         1.253,
12/5/2018 3:19:53 AM  , 2980800.000,                        11.185,                         1.307,
12/5/2018 4:19:53 AM  , 2984400.000,                        11.187,                         1.415,
12/5/2018 5:19:53 AM  , 2988000.000,                        11.177,                         1.415,
12/5/2018 6:19:53 AM  , 2991600.000,                        11.174,                         1.522,
12/5/2018 7:19:53 AM  , 2995200.000,                        11.170,                         1.415,
12/5/2018 8:19:53 AM  , 2998800.000,                        11.172,                         1.738,
12/5/2018 9:19:53 AM  , 3002400.000,                        11.174,                         2.060,
12/5/2018 10:19:53 AM , 3006000.000,                        11.165,                         2.167,
12/5/2018 11:19:53 AM , 3009600.000,                        11.165,                         2.489,
12/5/2018 12:19:53 PM , 3013200.000,                        11.165,                         2.275,
12/5/2018 1:19:53 PM  , 3016800.000,                        11.157,                         2.704,
12/5/2018 2:19:53 PM  , 3020400.000,                        11.146,                         2.864,
12/5/2018 3:19:53 PM  , 3024000.000,                        11.145,                         3.131,
12/5/2018 4:19:53 PM  , 3027600.000,                        11.144,                         3.078,
12/5/2018 5:19:53 PM  , 3031200.000,                        11.149,                         2.811,
12/5/2018 6:19:53 PM  , 3034800.000,                        11.154,                         2.650,
12/5/2018 7:19:53 PM  , 3038400.000,                        11.158,                         2.596,
12/5/2018 8:19:53 PM  , 3042000.000,                        11.165,                         2.167,
12/5/2018 9:19:53 PM  , 3045600.000,                        11.177,                         1.899,
12/5/2018 10:19:53 PM , 3049200.000,                        11.181,                         1.415,
12/5/2018 11:19:53 PM , 3052800.000,                        11.187,                         1.576,
12/6/2018 12:19:53 AM , 3056400.000,                        11.193,                         1.522,
12/6/2018 1:19:53 AM  , 3060000.000,                        11.198,                         1.468,
12/6/2018 2:19:53 AM  , 3063600.000,                        11.199,                         1.415,
12/6/2018 3:19:53 AM  , 3067200.000,                        11.207,                         1.468,
12/6/2018 4:19:53 AM  , 3070800.000,                        11.203,                         1.468,
12/6/2018 5:19:53 AM  , 3074400.000,                        11.201,                         1.468,
12/6/2018 6:19:53 AM  , 3078000.000,                        11.200,                         1.415,
12/6/2018 7:19:53 AM  , 3081600.000,                        11.200,                         1.415,
12/6/2018 8:19:53 AM  , 3085200.000,                        11.205,                         1.307,
12/6/2018 9:19:53 AM  , 3088800.000,                        11.209,                         1.307,
12/6/2018 10:19:53 AM , 3092400.000,                        11.211,                         1.361,
12/6/2018 11:19:53 AM , 3096000.000,                        11.203,                         1.522,
12/6/2018 12:19:53 PM , 3099600.000,                        11.194,                         1.468,
12/6/2018 1:19:53 PM  , 3103200.000,                        11.191,                         1.738,
12/6/2018 2:19:53 PM  , 3106800.000,                        11.182,                         1.899,
12/6/2018 3:19:53 PM  , 3110400.000,                        11.180,                         1.953,
12/6/2018 4:19:53 PM  , 3114000.000,                        11.183,                         1.791,
12/6/2018 5:19:53 PM  , 3117600.000,                        11.191,                         1.684,
12/6/2018 6:19:53 PM  , 3121200.000,                        11.199,                         1.630,
12/6/2018 7:19:53 PM  , 3124800.000,                        11.198,                         1.630,
12/6/2018 8:19:53 PM  , 3128400.000,                        11.197,                         1.576,
12/6/2018 9:19:53 PM  , 3132000.000,                        11.201,                         1.468,
12/6/2018 10:19:53 PM , 3135600.000,                        11.207,                         1.415,
12/6/2018 11:19:53 PM , 3139200.000,                        11.210,                         1.361,
12/7/2018 12:19:53 AM , 3142800.000,                        11.213,                         1.307,
12/7/2018 1:19:53 AM  , 3146400.000,                        11.215,                         1.361,
12/7/2018 2:19:53 AM  , 3150000.000,                        11.214,                         1.415,
12/7/2018 3:19:53 AM  , 3153600.000,                        11.215,                         1.415,
12/7/2018 4:19:53 AM  , 3157200.000,                        11.222,                         1.468,
12/7/2018 5:19:53 AM  , 3160800.000,                        11.222,                         1.468,
12/7/2018 6:19:53 AM  , 3164400.000,                        11.223,                         1.415,
12/7/2018 7:19:53 AM  , 3168000.000,                        11.236,                         1.307,
12/7/2018 8:19:53 AM  , 3171600.000,                        11.242,                         1.307,
12/7/2018 9:19:53 AM  , 3175200.000,                        11.247,                         1.415,
12/7/2018 10:19:53 AM , 3178800.000,                        11.255,                         1.684,
12/7/2018 11:19:53 AM , 3182400.000,                        11.256,                         2.060,
12/7/2018 12:19:53 PM , 3186000.000,                        11.250,                         2.328,
12/7/2018 1:19:53 PM  , 3189600.000,                        11.237,                         2.328,
12/7/2018 2:19:53 PM  , 3193200.000,                        11.228,                         2.328,
12/7/2018 3:19:53 PM  , 3196800.000,                        11.235,                         2.221,
12/7/2018 4:19:53 PM  , 3200400.000,                        11.243,                         2.114,
12/7/2018 5:19:53 PM  , 3204000.000,                        11.251,                         1.953,
12/7/2018 6:19:53 PM  , 3207600.000,                        11.253,                         1.791,
12/7/2018 7:19:53 PM  , 3211200.000,                        11.257,                         1.738,
12/7/2018 8:19:53 PM  , 3214800.000,                        11.252,                         1.630,
12/7/2018 9:19:53 PM  , 3218400.000,                        11.247,                         1.468,
12/7/2018 10:19:53 PM , 3222000.000,                        11.243,                         1.576,
12/7/2018 11:19:53 PM , 3225600.000,                        11.246,                         1.845,
12/8/2018 12:19:53 AM , 3229200.000,                        11.240,                         1.630,
12/8/2018 1:19:53 AM  , 3232800.000,                        11.242,                         1.576,
12/8/2018 2:19:53 AM  , 3236400.000,                        11.240,                         1.738,
12/8/2018 3:19:53 AM  , 3240000.000,                        11.239,                         1.953,
12/8/2018 4:19:53 AM  , 3243600.000,                        11.239,                         2.006,
12/8/2018 5:19:53 AM  , 3247200.000,                        11.236,                         2.060,
12/8/2018 6:19:53 AM  , 3250800.000,                        11.229,                         2.006,
12/8/2018 7:19:53 AM  , 3254400.000,                        11.232,                         2.060,
12/8/2018 8:19:53 AM  , 3258000.000,                        11.240,                         2.167,
12/8/2018 9:19:53 AM  , 3261600.000,                        11.240,                         2.060,
12/8/2018 10:19:53 AM , 3265200.000,                        11.239,                         2.060,
12/8/2018 11:19:53 AM , 3268800.000,                        11.241,                         2.328,
12/8/2018 12:19:53 PM , 3272400.000,                        11.241,                         2.596,
12/8/2018 1:19:53 PM  , 3276000.000,                        11.240,                         2.650,
12/8/2018 2:19:53 PM  , 3279600.000,                        11.232,                         2.596,
12/8/2018 3:19:53 PM  , 3283200.000,                        11.228,                         2.596,
12/8/2018 4:19:53 PM  , 3286800.000,                        11.238,                         2.489,
12/8/2018 5:19:53 PM  , 3290400.000,                        11.247,                         2.328,
12/8/2018 6:19:53 PM  , 3294000.000,                        11.259,                         2.167,
12/8/2018 7:19:53 PM  , 3297600.000,                        11.261,                         2.060,
12/8/2018 8:19:53 PM  , 3301200.000,                        11.272,                         2.006,
12/8/2018 9:19:53 PM  , 3304800.000,                        11.275,                         1.953,
12/8/2018 10:19:53 PM , 3308400.000,                        11.276,                         1.899,
12/8/2018 11:19:53 PM , 3312000.000,                        11.275,                         1.953,
12/9/2018 12:19:53 AM , 3315600.000,                        11.277,                         1.738,
12/9/2018 1:19:53 AM  , 3319200.000,                        11.281,                         1.576,
12/9/2018 2:19:53 AM  , 3322800.000,                        11.280,                         1.522,
12/9/2018 3:19:53 AM  , 3326400.000,                        11.281,                         1.522,
12/9/2018 4:19:53 AM  , 3330000.000,                        11.288,                         1.630,
