Report Date:,2/19/2019 3:33:28 PM
Report User Name:,fieldtech
Report Computer Name:,NREL-F1KAMPF
Application:,WinSitu.exe
Application Version:,5.6.24.4


Log File Properties
File Name,baro_hourly_103118_2019-02-14_14-20-45-851.wsl
Create Date,2/14/2019 2:20:40 PM

Device Properties
Device,Rugged BaroTROLL
Site,Dry_Creek
Device Name,Lazy_D_Baro
Serial Number,351563
Firmware Version,1.01
Hardware Version,0
Device Address,1
Device Comm Cfg,19200,8,Even,1,(Modbus-RTU)
Used Memory,34
Used Battery,41

Log Configuration
,Log Name,baro_hourly_103118
,Created By,fieldtech
,Computer Name,NREL-F1KAMPF
,Application,WinSitu.exe
,Application Version,5.6.24.4
,Create Date,10/31/2018 2:20:38 PM Mountain Standard Time (Ignore DST)
,Log Setup Time Zone,Unknown
,Notes Size(bytes),4096
,Overwrite when full,Enabled
,Scheduled Start Time,10/31/2018 3:00:00 PM Mountain Standard Time (Ignore DST)
,Scheduled Stop Time,No Stop Time
,Type,Linear
 ,Interval,Days: 0 hrs: 01 mins: 00 secs: 00





Other Log Settings



Log Notes:
Date and Time,Note
10/31/2018 2:20:43 PM ,Used Battery: 41% Used Memory: 6%   User Name: fieldtech
2/14/2019 2:22:16 PM  ,Log Download - Used Battery: 43% Used Memory: 6%   User Name: fieldtech


Log Data:
Record Count,2544

Sensors,1

 ,1,351563,Baro-Pressure/Temp

Time Zone: Mountain Standard Time (Ignore DST)

,,Sensor: Baro Pres             ,Sensor: Baro Pres             ,
,Elapsed Time,SN#: 351563                   ,SN#: 351563                   ,
Date and Time,Seconds     ,Pressure (PSI)                ,Temperature (C)               ,
11/20/2018 2:00:00 AM , 1681200.000,                        11.203,                        -2.740,
11/20/2018 3:00:00 AM , 1684800.000,                        11.201,                        -1.190,
11/20/2018 4:00:00 AM , 1688400.000,                        11.197,                         0.839,
11/20/2018 5:00:00 AM , 1692000.000,                        11.202,                         0.675,
11/20/2018 6:00:00 AM , 1695600.000,                        11.206,                         0.729,
11/20/2018 7:00:00 AM , 1699200.000,                        11.212,                         0.511,
11/20/2018 8:00:00 AM , 1702800.000,                        11.216,                         0.675,
11/20/2018 9:00:00 AM , 1706400.000,                        11.217,                         6.110,
11/20/2018 10:00:00 AM, 1710000.000,                        11.212,                        14.573,
11/20/2018 11:00:00 AM, 1713600.000,                        11.210,                        13.400,
11/20/2018 12:00:00 PM, 1717200.000,                        11.198,                        11.137,
11/20/2018 1:00:00 PM , 1720800.000,                        11.193,                        10.568,
11/20/2018 2:00:00 PM , 1724400.000,                        11.186,                         9.996,
11/20/2018 3:00:00 PM , 1728000.000,                        11.191,                         8.587,
11/20/2018 4:00:00 PM , 1731600.000,                        11.201,                         3.115,
11/20/2018 5:00:00 PM , 1735200.000,                        11.206,                         1.926,
11/20/2018 6:00:00 PM , 1738800.000,                        11.210,                        -0.365,
11/20/2018 7:00:00 PM , 1742400.000,                        11.214,                        -1.798,
11/20/2018 8:00:00 PM , 1746000.000,                        11.220,                        -2.296,
11/20/2018 9:00:00 PM , 1749600.000,                        11.222,                        -2.963,
11/20/2018 10:00:00 PM, 1753200.000,                        11.222,                        -3.799,
11/20/2018 11:00:00 PM, 1756800.000,                        11.226,                        -4.471,
11/21/2018 12:00:00 AM, 1760400.000,                        11.224,                        -4.583,
11/21/2018 1:00:00 AM , 1764000.000,                        11.220,                        -4.921,
11/21/2018 2:00:00 AM , 1767600.000,                        11.222,                        -5.258,
11/21/2018 3:00:00 AM , 1771200.000,                        11.218,                        -5.427,
11/21/2018 4:00:00 AM , 1774800.000,                        11.210,                        -5.258,
11/21/2018 5:00:00 AM , 1778400.000,                        11.215,                        -5.371,
11/21/2018 6:00:00 AM , 1782000.000,                        11.219,                        -5.484,
11/21/2018 7:00:00 AM , 1785600.000,                        11.229,                        -5.597,
11/21/2018 8:00:00 AM , 1789200.000,                        11.229,                        -3.464,
11/21/2018 9:00:00 AM , 1792800.000,                        11.223,                         4.511,
11/21/2018 10:00:00 AM, 1796400.000,                        11.214,                        13.349,
11/21/2018 11:00:00 AM, 1800000.000,                        11.209,                        14.725,
11/21/2018 12:00:00 PM, 1803600.000,                        11.205,                        12.631,
11/21/2018 1:00:00 PM , 1807200.000,                        11.199,                        12.015,
11/21/2018 2:00:00 PM , 1810800.000,                        11.196,                        11.241,
11/21/2018 3:00:00 PM , 1814400.000,                        11.198,                         8.744,
11/21/2018 4:00:00 PM , 1818000.000,                        11.199,                         3.492,
11/21/2018 5:00:00 PM , 1821600.000,                        11.208,                         2.738,
11/21/2018 6:00:00 PM , 1825200.000,                        11.206,                         1.926,
11/21/2018 7:00:00 PM , 1828800.000,                        11.208,                        -0.530,
11/21/2018 8:00:00 PM , 1832400.000,                        11.211,                        -0.530,
11/21/2018 9:00:00 PM , 1836000.000,                        11.212,                        -1.356,
11/21/2018 10:00:00 PM, 1839600.000,                        11.212,                        -2.019,
11/21/2018 11:00:00 PM, 1843200.000,                        11.208,                        -3.185,
11/22/2018 12:00:00 AM, 1846800.000,                        11.203,                        -3.687,
11/22/2018 1:00:00 AM , 1850400.000,                        11.190,                        -3.632,
11/22/2018 2:00:00 AM , 1854000.000,                        11.186,                        -2.185,
11/22/2018 3:00:00 AM , 1857600.000,                        11.182,                         0.019,
11/22/2018 4:00:00 AM , 1861200.000,                        11.172,                         0.456,
11/22/2018 5:00:00 AM , 1864800.000,                        11.160,                         3.008,
11/22/2018 6:00:00 AM , 1868400.000,                        11.162,                         0.893,
11/22/2018 7:00:00 AM , 1872000.000,                        11.148,                         0.073,
11/22/2018 8:00:00 AM , 1875600.000,                        11.141,                         0.839,
11/22/2018 9:00:00 AM , 1879200.000,                        11.137,                         4.618,
11/22/2018 10:00:00 AM, 1882800.000,                        11.117,                         5.206,
11/22/2018 11:00:00 AM, 1886400.000,                        11.114,                         9.371,
11/22/2018 12:00:00 PM, 1890000.000,                        11.089,                        10.930,
11/22/2018 1:00:00 PM , 1893600.000,                        11.078,                        10.256,
11/22/2018 2:00:00 PM , 1897200.000,                        11.075,                         7.958,
11/22/2018 3:00:00 PM , 1900800.000,                        11.054,                         6.056,
11/22/2018 4:00:00 PM , 1904400.000,                        11.057,                         4.511,
11/22/2018 5:00:00 PM , 1908000.000,                        11.046,                         3.223,
11/22/2018 6:00:00 PM , 1911600.000,                        11.044,                         3.331,
11/22/2018 7:00:00 PM , 1915200.000,                        11.044,                         2.684,
11/22/2018 8:00:00 PM , 1918800.000,                        11.043,                         2.738,
11/22/2018 9:00:00 PM , 1922400.000,                        11.040,                         2.197,
11/22/2018 10:00:00 PM, 1926000.000,                        11.038,                         1.383,
11/22/2018 11:00:00 PM, 1929600.000,                        11.047,                         0.019,
11/23/2018 12:00:00 AM, 1933200.000,                        11.052,                        -0.091,
11/23/2018 1:00:00 AM , 1936800.000,                        11.055,                         0.019,
11/23/2018 2:00:00 AM , 1940400.000,                        11.039,                        -0.310,
11/23/2018 3:00:00 AM , 1944000.000,                        11.052,                        -0.915,
11/23/2018 4:00:00 AM , 1947600.000,                        11.055,                        -0.805,
11/23/2018 5:00:00 AM , 1951200.000,                        11.047,                        -0.860,
11/23/2018 6:00:00 AM , 1954800.000,                        11.064,                        -0.750,
11/23/2018 7:00:00 AM , 1958400.000,                        11.072,                        -1.190,
11/23/2018 8:00:00 AM , 1962000.000,                        11.066,                        -0.255,
11/23/2018 9:00:00 AM , 1965600.000,                        11.071,                         0.073,
11/23/2018 10:00:00 AM, 1969200.000,                        11.074,                         1.709,
11/23/2018 11:00:00 AM, 1972800.000,                        11.067,                         1.926,
11/23/2018 12:00:00 PM, 1976400.000,                        11.048,                         0.948,
11/23/2018 1:00:00 PM , 1980000.000,                        11.046,                         1.818,
11/23/2018 2:00:00 PM , 1983600.000,                        11.041,                         2.143,
11/23/2018 3:00:00 PM , 1987200.000,                        11.034,                         0.675,
11/23/2018 4:00:00 PM , 1990800.000,                        11.044,                         0.729,
11/23/2018 5:00:00 PM , 1994400.000,                        11.053,                         0.675,
11/23/2018 6:00:00 PM , 1998000.000,                        11.055,                         0.729,
11/23/2018 7:00:00 PM , 2001600.000,                        11.053,                         0.511,
11/23/2018 8:00:00 PM , 2005200.000,                        11.047,                         1.057,
11/23/2018 9:00:00 PM , 2008800.000,                        11.041,                         1.111,
11/23/2018 10:00:00 PM, 2012400.000,                        11.033,                         1.329,
11/23/2018 11:00:00 PM, 2016000.000,                        11.027,                         1.872,
11/24/2018 12:00:00 AM, 2019600.000,                        11.015,                         2.197,
11/24/2018 1:00:00 AM , 2023200.000,                        11.006,                         2.414,
11/24/2018 2:00:00 AM , 2026800.000,                        10.997,                         2.630,
11/24/2018 3:00:00 AM , 2030400.000,                        10.989,                         1.655,
11/24/2018 4:00:00 AM , 2034000.000,                        10.981,                         1.818,
11/24/2018 5:00:00 AM , 2037600.000,                        10.973,                         1.002,
11/24/2018 6:00:00 AM , 2041200.000,                        10.961,                         1.057,
11/24/2018 7:00:00 AM , 2044800.000,                        10.960,                         0.784,
11/24/2018 8:00:00 AM , 2048400.000,                        10.949,                         0.784,
11/24/2018 9:00:00 AM , 2052000.000,                        10.937,                         2.684,
11/24/2018 10:00:00 AM, 2055600.000,                        10.937,                         3.061,
11/24/2018 11:00:00 AM, 2059200.000,                        10.947,                         1.601,
11/24/2018 12:00:00 PM, 2062800.000,                        10.954,                        -0.640,
11/24/2018 1:00:00 PM , 2066400.000,                        10.958,                        -2.351,
11/24/2018 2:00:00 PM , 2070000.000,                        10.969,                        -3.018,
11/24/2018 3:00:00 PM , 2073600.000,                        10.972,                        -3.185,
11/24/2018 4:00:00 PM , 2077200.000,                        10.989,                        -4.135,
11/24/2018 5:00:00 PM , 2080800.000,                        10.995,                        -5.315,
11/24/2018 6:00:00 PM , 2084400.000,                        11.007,                        -5.427,
11/24/2018 7:00:00 PM , 2088000.000,                        11.028,                        -5.879,
11/24/2018 8:00:00 PM , 2091600.000,                        11.060,                        -5.935,
11/24/2018 9:00:00 PM , 2095200.000,                        11.081,                        -5.879,
11/24/2018 10:00:00 PM, 2098800.000,                        11.091,                        -5.653,
11/24/2018 11:00:00 PM, 2102400.000,                        11.114,                        -5.935,
11/25/2018 12:00:00 AM, 2106000.000,                        11.128,                        -6.162,
11/25/2018 1:00:00 AM , 2109600.000,                        11.131,                        -6.332,
11/25/2018 2:00:00 AM , 2113200.000,                        11.151,                        -6.956,
11/25/2018 3:00:00 AM , 2116800.000,                        11.159,                        -7.013,
11/25/2018 4:00:00 AM , 2120400.000,                        11.168,                        -6.842,
11/25/2018 5:00:00 AM , 2124000.000,                        11.171,                        -6.956,
11/25/2018 6:00:00 AM , 2127600.000,                        11.178,                        -8.669,
11/25/2018 7:00:00 AM , 2131200.000,                        11.192,                        -9.936,
11/25/2018 8:00:00 AM , 2134800.000,                        11.190,                        -8.268,
11/25/2018 9:00:00 AM , 2138400.000,                        11.192,                        -5.597,
11/25/2018 10:00:00 AM, 2142000.000,                        11.171,                         5.365,
11/25/2018 11:00:00 AM, 2145600.000,                        11.171,                         1.492,
11/25/2018 12:00:00 PM, 2149200.000,                        11.162,                        -0.585,
11/25/2018 1:00:00 PM , 2152800.000,                        11.157,                        -0.750,
11/25/2018 2:00:00 PM , 2156400.000,                        11.158,                        -1.025,
11/25/2018 3:00:00 PM , 2160000.000,                        11.161,                        -2.185,
11/25/2018 4:00:00 PM , 2163600.000,                        11.165,                        -3.632,
11/25/2018 5:00:00 PM , 2167200.000,                        11.174,                        -5.427,
11/25/2018 6:00:00 PM , 2170800.000,                        11.177,                        -5.315,
11/25/2018 7:00:00 PM , 2174400.000,                        11.188,                        -5.709,
11/25/2018 8:00:00 PM , 2178000.000,                        11.199,                        -6.105,
11/25/2018 9:00:00 PM , 2181600.000,                        11.201,                        -5.879,
11/25/2018 10:00:00 PM, 2185200.000,                        11.200,                        -6.218,
11/25/2018 11:00:00 PM, 2188800.000,                        11.194,                        -6.105,
11/26/2018 12:00:00 AM, 2192400.000,                        11.188,                        -5.484,
11/26/2018 1:00:00 AM , 2196000.000,                        11.187,                        -5.315,
11/26/2018 2:00:00 AM , 2199600.000,                        11.193,                        -6.218,
11/26/2018 3:00:00 AM , 2203200.000,                        11.197,                        -6.162,
11/26/2018 4:00:00 AM , 2206800.000,                        11.187,                        -6.105,
11/26/2018 5:00:00 AM , 2210400.000,                        11.186,                        -5.371,
11/26/2018 6:00:00 AM , 2214000.000,                        11.200,                        -5.597,
11/26/2018 7:00:00 AM , 2217600.000,                        11.201,                        -5.089,
11/26/2018 8:00:00 AM , 2221200.000,                        11.204,                        -4.135,
11/26/2018 9:00:00 AM , 2224800.000,                        11.197,                         0.402,
11/26/2018 10:00:00 AM, 2228400.000,                        11.193,                         9.996,
11/26/2018 11:00:00 AM, 2232000.000,                        11.186,                         7.220,
11/26/2018 12:00:00 PM, 2235600.000,                        11.174,                         5.046,
11/26/2018 1:00:00 PM , 2239200.000,                        11.168,                         4.511,
11/26/2018 2:00:00 PM , 2242800.000,                        11.165,                         4.297,
11/26/2018 3:00:00 PM , 2246400.000,                        11.171,                         3.008,
11/26/2018 4:00:00 PM , 2250000.000,                        11.176,                         1.165,
11/26/2018 5:00:00 PM , 2253600.000,                        11.178,                         0.620,
11/26/2018 6:00:00 PM , 2257200.000,                        11.184,                         0.073,
11/26/2018 7:00:00 PM , 2260800.000,                        11.181,                        -0.201,
11/26/2018 8:00:00 PM , 2264400.000,                        11.183,                        -0.475,
11/26/2018 9:00:00 PM , 2268000.000,                        11.177,                        -0.530,
11/26/2018 10:00:00 PM, 2271600.000,                        11.172,                        -0.365,
11/26/2018 11:00:00 PM, 2275200.000,                        11.169,                        -1.908,
11/27/2018 12:00:00 AM, 2278800.000,                        11.166,                        -2.963,
11/27/2018 1:00:00 AM , 2282400.000,                        11.164,                        -2.407,
11/27/2018 2:00:00 AM , 2286000.000,                        11.157,                        -1.521,
11/27/2018 3:00:00 AM , 2289600.000,                        11.151,                        -0.091,
11/27/2018 4:00:00 AM , 2293200.000,                        11.137,                         1.980,
11/27/2018 5:00:00 AM , 2296800.000,                        11.134,                         2.954,
11/27/2018 6:00:00 AM , 2300400.000,                        11.133,                         3.331,
11/27/2018 7:00:00 AM , 2304000.000,                        11.147,                         2.251,
11/27/2018 8:00:00 AM , 2307600.000,                        11.139,                         2.468,
11/27/2018 9:00:00 AM , 2311200.000,                        11.130,                         4.190,
11/27/2018 10:00:00 AM, 2314800.000,                        11.132,                         4.083,
11/27/2018 11:00:00 AM, 2318400.000,                        11.126,                         7.273,
11/27/2018 12:00:00 PM, 2322000.000,                        11.125,                         6.110,
11/27/2018 1:00:00 PM , 2325600.000,                        11.120,                         7.326,
11/27/2018 2:00:00 PM , 2329200.000,                        11.111,                         5.685,
11/27/2018 3:00:00 PM , 2332800.000,                        11.106,                         5.206,
11/27/2018 4:00:00 PM , 2336400.000,                        11.110,                         4.351,
11/27/2018 5:00:00 PM , 2340000.000,                        11.107,                         4.136,
11/27/2018 6:00:00 PM , 2343600.000,                        11.105,                         3.922,
11/27/2018 7:00:00 PM , 2347200.000,                        11.092,                         3.922,
11/27/2018 8:00:00 PM , 2350800.000,                        11.080,                         4.351,
11/27/2018 9:00:00 PM , 2354400.000,                        11.068,                         4.565,
11/27/2018 10:00:00 PM, 2358000.000,                        11.053,                         4.618,
11/27/2018 11:00:00 PM, 2361600.000,                        11.034,                         5.099,
11/28/2018 12:00:00 AM, 2365200.000,                        11.033,                         4.404,
11/28/2018 1:00:00 AM , 2368800.000,                        11.047,                         3.868,
11/28/2018 2:00:00 AM , 2372400.000,                        11.054,                         4.458,
11/28/2018 3:00:00 AM , 2376000.000,                        11.053,                         4.885,
11/28/2018 4:00:00 AM , 2379600.000,                        11.051,                         4.244,
11/28/2018 5:00:00 AM , 2383200.000,                        11.054,                         3.546,
11/28/2018 6:00:00 AM , 2386800.000,                        11.050,                         2.738,
11/28/2018 7:00:00 AM , 2390400.000,                        11.051,                         2.305,
11/28/2018 8:00:00 AM , 2394000.000,                        11.054,                         2.576,
11/28/2018 9:00:00 AM , 2397600.000,                        11.054,                         6.003,
11/28/2018 10:00:00 AM, 2401200.000,                        11.062,                         9.840,
11/28/2018 11:00:00 AM, 2404800.000,                        11.068,                         4.992,
11/28/2018 12:00:00 PM, 2408400.000,                        11.063,                         4.725,
11/28/2018 1:00:00 PM , 2412000.000,                        11.047,                         4.244,
11/28/2018 2:00:00 PM , 2415600.000,                        11.044,                         5.046,
11/28/2018 3:00:00 PM , 2419200.000,                        11.040,                         4.297,
11/28/2018 4:00:00 PM , 2422800.000,                        11.049,                         3.438,
11/28/2018 5:00:00 PM , 2426400.000,                        11.055,                         3.223,
11/28/2018 6:00:00 PM , 2430000.000,                        11.049,                         3.061,
11/28/2018 7:00:00 PM , 2433600.000,                        11.035,                         3.115,
11/28/2018 8:00:00 PM , 2437200.000,                        11.031,                         2.414,
11/28/2018 9:00:00 PM , 2440800.000,                        11.033,                         2.792,
11/28/2018 10:00:00 PM, 2444400.000,                        11.037,                         1.111,
11/28/2018 11:00:00 PM, 2448000.000,                        11.037,                        -0.420,
11/29/2018 12:00:00 AM, 2451600.000,                        11.030,                        -0.640,
11/29/2018 1:00:00 AM , 2455200.000,                        11.029,                         0.238,
11/29/2018 2:00:00 AM , 2458800.000,                        11.032,                        -0.201,
11/29/2018 3:00:00 AM , 2462400.000,                        11.030,                        -0.420,
11/29/2018 4:00:00 AM , 2466000.000,                        11.033,                        -0.640,
11/29/2018 5:00:00 AM , 2469600.000,                        11.035,                        -1.080,
11/29/2018 6:00:00 AM , 2473200.000,                        11.040,                        -1.356,
11/29/2018 7:00:00 AM , 2476800.000,                        11.048,                        -2.296,
11/29/2018 8:00:00 AM , 2480400.000,                        11.051,                        -0.970,
11/29/2018 9:00:00 AM , 2484000.000,                        11.053,                         2.197,
11/29/2018 10:00:00 AM, 2487600.000,                        11.045,                         8.954,
11/29/2018 11:00:00 AM, 2491200.000,                        11.036,                         7.009,
11/29/2018 12:00:00 PM, 2494800.000,                        11.022,                         5.472,
11/29/2018 1:00:00 PM , 2498400.000,                        11.013,                         5.791,
11/29/2018 2:00:00 PM , 2502000.000,                        11.017,                         5.312,
11/29/2018 3:00:00 PM , 2505600.000,                        11.012,                         3.815,
11/29/2018 4:00:00 PM , 2509200.000,                        11.023,                         2.035,
11/29/2018 5:00:00 PM , 2512800.000,                        11.033,                         0.019,
11/29/2018 6:00:00 PM , 2516400.000,                        11.038,                        -0.530,
11/29/2018 7:00:00 PM , 2520000.000,                        11.037,                        -0.640,
11/29/2018 8:00:00 PM , 2523600.000,                        11.036,                        -0.750,
11/29/2018 9:00:00 PM , 2527200.000,                        11.032,                        -1.190,
11/29/2018 10:00:00 PM, 2530800.000,                        11.020,                        -1.411,
11/29/2018 11:00:00 PM, 2534400.000,                        11.018,                        -2.629,
11/30/2018 12:00:00 AM, 2538000.000,                        11.014,                        -3.130,
11/30/2018 1:00:00 AM , 2541600.000,                        11.006,                        -2.629,
11/30/2018 2:00:00 AM , 2545200.000,                        11.004,                        -2.518,
11/30/2018 3:00:00 AM , 2548800.000,                        10.993,                        -3.130,
11/30/2018 4:00:00 AM , 2552400.000,                        10.995,                        -4.696,
11/30/2018 5:00:00 AM , 2556000.000,                        10.990,                        -5.484,
11/30/2018 6:00:00 AM , 2559600.000,                        10.986,                        -4.359,
11/30/2018 7:00:00 AM , 2563200.000,                        10.980,                        -3.520,
11/30/2018 8:00:00 AM , 2566800.000,                        10.972,                        -3.855,
11/30/2018 9:00:00 AM , 2570400.000,                        10.962,                         0.566,
11/30/2018 10:00:00 AM, 2574000.000,                        10.963,                         2.305,
11/30/2018 11:00:00 AM, 2577600.000,                        10.949,                         3.707,
11/30/2018 12:00:00 PM, 2581200.000,                        10.938,                         5.152,
11/30/2018 1:00:00 PM , 2584800.000,                        10.939,                         4.136,
11/30/2018 2:00:00 PM , 2588400.000,                        10.941,                         1.872,
11/30/2018 3:00:00 PM , 2592000.000,                        10.949,                         1.165,
11/30/2018 4:00:00 PM , 2595600.000,                        10.953,                         1.057,
11/30/2018 5:00:00 PM , 2599200.000,                        10.963,                        -0.365,
11/30/2018 6:00:00 PM , 2602800.000,                        10.968,                        -1.080,
11/30/2018 7:00:00 PM , 2606400.000,                        10.971,                        -0.805,
11/30/2018 8:00:00 PM , 2610000.000,                        10.972,                        -1.135,
11/30/2018 9:00:00 PM , 2613600.000,                        10.983,                        -1.798,
11/30/2018 10:00:00 PM, 2617200.000,                        10.982,                        -2.296,
11/30/2018 11:00:00 PM, 2620800.000,                        10.981,                        -2.296,
12/1/2018 12:00:00 AM , 2624400.000,                        10.974,                        -2.407,
12/1/2018 1:00:00 AM  , 2628000.000,                        10.968,                        -2.629,
12/1/2018 2:00:00 AM  , 2631600.000,                        10.967,                        -2.629,
12/1/2018 3:00:00 AM  , 2635200.000,                        10.968,                        -2.518,
12/1/2018 4:00:00 AM  , 2638800.000,                        10.960,                        -2.407,
12/1/2018 5:00:00 AM  , 2642400.000,                        10.969,                        -2.740,
12/1/2018 6:00:00 AM  , 2646000.000,                        10.978,                        -3.185,
12/1/2018 7:00:00 AM  , 2649600.000,                        10.985,                        -4.079,
12/1/2018 8:00:00 AM  , 2653200.000,                        10.987,                        -3.687,
12/1/2018 9:00:00 AM  , 2656800.000,                        10.983,                        -0.530,
12/1/2018 10:00:00 AM , 2660400.000,                        10.978,                         4.351,
12/1/2018 11:00:00 AM , 2664000.000,                        10.976,                         1.926,
12/1/2018 12:00:00 PM , 2667600.000,                        10.976,                         0.019,
12/1/2018 1:00:00 PM  , 2671200.000,                        10.969,                        -0.365,
12/1/2018 2:00:00 PM  , 2674800.000,                        10.979,                        -1.025,
12/1/2018 3:00:00 PM  , 2678400.000,                        10.984,                        -1.964,
12/1/2018 4:00:00 PM  , 2682000.000,                        10.992,                        -3.297,
12/1/2018 5:00:00 PM  , 2685600.000,                        11.000,                        -4.303,
12/1/2018 6:00:00 PM  , 2689200.000,                        11.005,                        -5.258,
12/1/2018 7:00:00 PM  , 2692800.000,                        11.007,                        -5.709,
12/1/2018 8:00:00 PM  , 2696400.000,                        11.005,                        -5.766,
12/1/2018 9:00:00 PM  , 2700000.000,                        11.011,                        -6.105,
12/1/2018 10:00:00 PM , 2703600.000,                        11.017,                        -6.105,
12/1/2018 11:00:00 PM , 2707200.000,                        11.025,                        -6.445,
12/2/2018 12:00:00 AM , 2710800.000,                        11.029,                        -6.899,
12/2/2018 1:00:00 AM  , 2714400.000,                        11.032,                        -7.697,
12/2/2018 2:00:00 AM  , 2718000.000,                        11.033,                        -7.582,
12/2/2018 3:00:00 AM  , 2721600.000,                        11.039,                        -9.302,
12/2/2018 4:00:00 AM  , 2725200.000,                        11.037,                       -10.399,
12/2/2018 5:00:00 AM  , 2728800.000,                        11.045,                       -11.095,
12/2/2018 6:00:00 AM  , 2732400.000,                        11.044,                       -12.145,
12/2/2018 7:00:00 AM  , 2736000.000,                        11.055,                       -12.672,
12/2/2018 8:00:00 AM  , 2739600.000,                        11.063,                       -11.911,
12/2/2018 9:00:00 AM  , 2743200.000,                        11.058,                        -7.354,
12/2/2018 10:00:00 AM , 2746800.000,                        11.051,                         1.926,
12/2/2018 11:00:00 AM , 2750400.000,                        11.037,                         3.653,
12/2/2018 12:00:00 PM , 2754000.000,                        11.039,                         0.402,
12/2/2018 1:00:00 PM  , 2757600.000,                        11.039,                        -0.805,
12/2/2018 2:00:00 PM  , 2761200.000,                        11.039,                        -1.080,
12/2/2018 3:00:00 PM  , 2764800.000,                        11.048,                        -2.351,
12/2/2018 4:00:00 PM  , 2768400.000,                        11.063,                        -3.911,
12/2/2018 5:00:00 PM  , 2772000.000,                        11.073,                        -4.640,
12/2/2018 6:00:00 PM  , 2775600.000,                        11.084,                        -4.921,
12/2/2018 7:00:00 PM  , 2779200.000,                        11.089,                        -5.089,
12/2/2018 8:00:00 PM  , 2782800.000,                        11.096,                        -5.371,
12/2/2018 9:00:00 PM  , 2786400.000,                        11.101,                        -5.766,
12/2/2018 10:00:00 PM , 2790000.000,                        11.109,                        -6.162,
12/2/2018 11:00:00 PM , 2793600.000,                        11.122,                        -6.502,
12/3/2018 12:00:00 AM , 2797200.000,                        11.121,                        -6.445,
12/3/2018 1:00:00 AM  , 2800800.000,                        11.123,                        -6.445,
12/3/2018 2:00:00 AM  , 2804400.000,                        11.134,                        -8.383,
12/3/2018 3:00:00 AM  , 2808000.000,                        11.139,                        -9.532,
12/3/2018 4:00:00 AM  , 2811600.000,                        11.146,                       -12.086,
12/3/2018 5:00:00 AM  , 2815200.000,                        11.155,                       -13.259,
12/3/2018 6:00:00 AM  , 2818800.000,                        11.162,                       -13.730,
12/3/2018 7:00:00 AM  , 2822400.000,                        11.164,                       -13.671,
12/3/2018 8:00:00 AM  , 2826000.000,                        11.168,                       -10.863,
12/3/2018 9:00:00 AM  , 2829600.000,                        11.165,                        -8.154,
12/3/2018 10:00:00 AM , 2833200.000,                        11.159,                        -4.079,
12/3/2018 11:00:00 AM , 2836800.000,                        11.151,                        -3.967,
12/3/2018 12:00:00 PM , 2840400.000,                        11.143,                        -3.743,
12/3/2018 1:00:00 PM  , 2844000.000,                        11.135,                        -3.353,
12/3/2018 2:00:00 PM  , 2847600.000,                        11.134,                        -2.740,
12/3/2018 3:00:00 PM  , 2851200.000,                        11.140,                        -3.130,
12/3/2018 4:00:00 PM  , 2854800.000,                        11.147,                        -4.247,
12/3/2018 5:00:00 PM  , 2858400.000,                        11.155,                        -7.127,
12/3/2018 6:00:00 PM  , 2862000.000,                        11.167,                        -9.475,
12/3/2018 7:00:00 PM  , 2865600.000,                        11.174,                       -10.341,
12/3/2018 8:00:00 PM  , 2869200.000,                        11.173,                       -10.805,
12/3/2018 9:00:00 PM  , 2872800.000,                        11.177,                       -11.212,
12/3/2018 10:00:00 PM , 2876400.000,                        11.177,                       -11.561,
12/3/2018 11:00:00 PM , 2880000.000,                        11.182,                       -10.921,
12/4/2018 12:00:00 AM , 2883600.000,                        11.183,                       -11.969,
12/4/2018 1:00:00 AM  , 2887200.000,                        11.177,                       -12.672,
12/4/2018 2:00:00 AM  , 2890800.000,                        11.178,                       -11.444,
12/4/2018 3:00:00 AM  , 2894400.000,                        11.181,                        -9.821,
12/4/2018 4:00:00 AM  , 2898000.000,                        11.187,                       -10.110,
12/4/2018 5:00:00 AM  , 2901600.000,                        11.189,                       -10.283,
12/4/2018 6:00:00 AM  , 2905200.000,                        11.192,                       -10.225,
12/4/2018 7:00:00 AM  , 2908800.000,                        11.198,                       -10.341,
12/4/2018 8:00:00 AM  , 2912400.000,                        11.196,                        -9.936,
12/4/2018 9:00:00 AM  , 2916000.000,                        11.191,                        -6.105,
12/4/2018 10:00:00 AM , 2919600.000,                        11.187,                        -0.255,
12/4/2018 11:00:00 AM , 2923200.000,                        11.191,                        -3.408,
12/4/2018 12:00:00 PM , 2926800.000,                        11.183,                        -3.967,
12/4/2018 1:00:00 PM  , 2930400.000,                        11.170,                        -4.415,
12/4/2018 2:00:00 PM  , 2934000.000,                        11.159,                        -3.520,
12/4/2018 3:00:00 PM  , 2937600.000,                        11.157,                        -3.464,
12/4/2018 4:00:00 PM  , 2941200.000,                        11.164,                        -5.202,
12/4/2018 5:00:00 PM  , 2944800.000,                        11.163,                        -6.388,
12/4/2018 6:00:00 PM  , 2948400.000,                        11.165,                        -6.672,
12/4/2018 7:00:00 PM  , 2952000.000,                        11.169,                        -5.935,
12/4/2018 8:00:00 PM  , 2955600.000,                        11.186,                        -6.275,
12/4/2018 9:00:00 PM  , 2959200.000,                        11.183,                        -6.615,
12/4/2018 10:00:00 PM , 2962800.000,                        11.169,                        -5.540,
12/4/2018 11:00:00 PM , 2966400.000,                        11.169,                        -5.315,
